"TOA5","15_Bradford_LB","CR800","31023","CR800.Std.27","CPU:15_hour_01202023.CR8","18162","Test"
"TIMESTAMP","RECORD","BattV_Min","cDOM"
"2023-09-21 03:00:00",5337,12.02,1.08799
"2023-09-21 04:00:00",5338,12.01,1.117431
"2023-09-21 05:00:00",5339,12.01,1.133666
"2023-09-21 06:00:00",5340,12.01,1.128249
"2023-09-21 07:00:00",5341,12,1.084098
"2023-09-21 08:00:00",5342,12.01,1.111183
"2023-09-21 09:00:00",5343,12.01,1.065273
"2023-09-21 10:00:00",5344,12.02,1.138212
"2023-09-21 11:00:00",5345,12.03,1.145268
"2023-09-21 12:00:00",5346,12.01,1.075797
"2023-09-21 13:00:00",5347,12.02,1.066618
"2023-09-21 14:00:00",5348,12.03,1.106942
"2023-09-21 15:00:00",5349,12.01,1.105391
"2023-09-21 16:00:00",5350,12.01,0.990589
"2023-09-21 17:00:00",5351,11.99,1.056306
"2023-09-21 18:00:00",5352,11.99,1.086552
"2023-09-21 19:00:00",5353,11.98,1.049322
"2023-09-21 20:00:00",5354,11.98,1.026063
"2023-09-21 21:00:00",5355,11.98,1.035358
"2023-09-21 22:00:00",5356,11.96,1.074099
"2023-09-21 23:00:00",5357,11.96,1.078787
"2023-09-22 00:00:00",5358,11.95,1.074117
"2023-09-22 01:00:00",5359,11.95,1.06173
"2023-09-22 02:00:00",5360,11.94,1.068696
"2023-09-22 03:00:00",5361,11.94,1.080337
"2023-09-22 04:00:00",5362,11.94,1.054732
"2023-09-22 05:00:00",5363,11.94,1.108233
"2023-09-22 06:00:00",5364,11.93,1.058616
"2023-09-22 07:00:00",5365,11.93,1.088076
"2023-09-22 08:00:00",5366,11.94,1.071758
"2023-09-22 09:00:00",5367,11.94,1.093368
"2023-09-22 10:00:00",5368,11.95,1.073845
"2023-09-22 11:00:00",5369,11.95,1.11579
"2023-09-22 12:00:00",5370,11.95,1.114311
"2023-09-22 13:00:00",5371,11.95,1.112895
"2023-09-22 14:00:00",5372,11.94,1.153238
"2023-09-22 15:00:00",5373,11.94,1.129935
"2023-09-22 16:00:00",5374,11.94,1.081916
"2023-09-22 17:00:00",5375,11.93,1.087334
"2023-09-22 18:00:00",5376,11.92,1.078721
"2023-09-22 19:00:00",5377,11.92,1.153883
"2023-09-22 20:00:00",5378,11.91,1.119801
"2023-09-22 21:00:00",5379,11.9,1.092716
"2023-09-22 22:00:00",5380,11.9,1.136936
"2023-09-22 23:00:00",5381,11.89,1.130732
"2023-09-23 00:00:00",5382,11.88,1.101273
"2023-09-23 01:00:00",5383,11.88,1.126857
"2023-09-23 02:00:00",5384,11.87,1.121424
"2023-09-23 03:00:00",5385,11.86,1.11286
"2023-09-23 04:00:00",5386,11.86,1.14618
"2023-09-23 05:00:00",5387,11.85,1.115139
"2023-09-23 06:00:00",5388,11.85,1.100382
"2023-09-23 07:00:00",5389,11.84,1.108904
"2023-09-23 08:00:00",5390,11.85,1.118979
"2023-09-23 09:00:00",5391,11.86,1.120594
"2023-09-23 10:00:00",5392,11.86,1.105849
"2023-09-23 11:00:00",5393,11.87,1.126501
"2023-09-23 12:00:00",5394,11.88,1.150671
"2023-09-23 13:00:00",5395,11.88,1.142205
"2023-09-23 14:00:00",5396,11.87,1.170124
"2023-09-23 15:00:00",5397,11.87,1.143812
"2023-09-23 16:00:00",5398,11.86,1.105861
"2023-09-23 17:00:00",5399,11.86,1.191127
"2023-09-23 18:00:00",5400,11.85,1.152378
"2023-09-23 19:00:00",5401,11.85,1.145328
"2023-09-23 20:00:00",5402,11.84,1.104975
"2023-09-23 21:00:00",5403,11.83,1.165569
"2023-09-23 22:00:00",5404,11.83,1.136925
"2023-09-23 23:00:00",5405,11.82,1.140812
"2023-09-24 00:00:00",5406,11.81,1.167171
"2023-09-24 01:00:00",5407,11.81,1.139262
"2023-09-24 02:00:00",5408,11.8,1.118323
"2023-09-24 03:00:00",5409,11.8,1.108241
"2023-09-24 04:00:00",5410,11.79,1.157867
"2023-09-24 05:00:00",5411,11.79,1.113648
"2023-09-24 06:00:00",5412,11.78,1.117497
"2023-09-24 07:00:00",5413,11.77,1.098847
"2023-09-24 08:00:00",5414,11.78,1.143025
"2023-09-24 09:00:00",5415,11.79,1.153986
"2023-09-24 10:00:00",5416,11.79,1.155963
"2023-09-24 11:00:00",5417,11.8,1.17392
"2023-09-24 12:00:00",5418,11.81,1.159219
"2023-09-24 13:00:00",5419,11.81,1.140128
"2023-09-24 14:00:00",5420,11.8,1.224772
"2023-09-24 15:00:00",5421,11.8,1.203863
"2023-09-24 16:00:00",5422,11.79,1.179048
"2023-09-24 17:00:00",5423,11.79,1.281386
"2023-09-24 18:00:00",5424,11.79,1.284462
"2023-09-24 19:00:00",5425,11.78,1.260394
"2023-09-24 20:00:00",5426,11.77,1.245582
"2023-09-24 21:00:00",5427,11.76,1.252485
"2023-09-24 22:00:00",5428,11.75,1.280363
"2023-09-24 23:00:00",5429,11.74,1.241599
"2023-09-25 00:00:00",5430,11.74,1.300521
"2023-09-25 01:00:00",5431,11.73,1.329982
"2023-09-25 02:00:00",5432,11.73,1.302071
"2023-09-25 03:00:00",5433,11.72,1.251673
"2023-09-25 04:00:00",5434,11.72,1.236941
"2023-09-25 05:00:00",5435,11.71,1.251677
"2023-09-25 06:00:00",5436,11.71,1.232289
"2023-09-25 07:00:00",5437,11.7,1.245462
"2023-09-25 08:00:00",5438,11.71,1.235395
"2023-09-25 09:00:00",5439,11.7,1.323779
"2023-09-25 10:00:00",5440,11.73,1.274688
"2023-09-25 11:00:00",5441,11.73,1.269248
"2023-09-25 12:00:00",5442,11.72,1.309742
"2023-09-25 13:00:00",5443,11.73,1.252525
"2023-09-25 14:00:00",5444,11.73,1.258085
"2023-09-25 15:00:00",5445,11.72,1.239538
"2023-09-25 16:00:00",5446,11.71,1.199995
"2023-09-25 17:00:00",5447,11.7,1.233339
"2023-09-25 18:00:00",5448,11.7,1.17129
"2023-09-25 19:00:00",5449,11.69,1.185879
"2023-09-25 20:00:00",5450,11.69,1.208267
"2023-09-25 21:00:00",5451,11.68,1.169497
"2023-09-25 22:00:00",5452,11.67,1.19198
"2023-09-25 23:00:00",5453,11.67,1.143913
"2023-09-26 00:00:00",5454,11.66,1.133059
"2023-09-26 01:00:00",5455,11.66,1.155542
"2023-09-26 02:00:00",5456,11.65,1.185778
"2023-09-26 03:00:00",5457,11.65,1.202835
"2023-09-26 04:00:00",5458,11.64,1.191981
"2023-09-26 05:00:00",5459,11.64,1.151663
"2023-09-26 06:00:00",5460,11.63,1.187313
"2023-09-26 07:00:00",5461,11.63,1.133059
"2023-09-26 08:00:00",5462,11.63,1.158638
"2023-09-26 09:00:00",5463,11.63,1.157857
"2023-09-26 10:00:00",5464,11.63,1.225188
"2023-09-26 11:00:00",5465,11.64,1.219036
"2023-09-26 12:00:00",5466,11.64,1.276741
"2023-09-26 13:00:00",5467,11.64,1.276756
"2023-09-26 14:00:00",5468,11.63,1.234114
"2023-09-26 15:00:00",5469,11.62,1.145708
"2023-09-26 16:00:00",5470,11.62,1.150212
"2023-09-26 17:00:00",5471,11.61,1.146273
"2023-09-26 18:00:00",5472,11.6,1.108253
"2023-09-26 19:00:00",5473,11.59,1.339284
"2023-09-26 20:00:00",5474,11.59,1.383476
"2023-09-26 21:00:00",5475,11.58,1.047777
"2023-09-26 22:00:00",5476,11.58,1.05553
"2023-09-26 23:00:00",5477,11.57,1.119879
"2023-09-27 00:00:00",5478,11.6,1.08344
"2023-09-27 01:00:00",5479,11.6,1.102047
"2023-09-27 02:00:00",5480,11.6,1.088093
"2023-09-27 03:00:00",5481,11.59,1.147015
"2023-09-27 04:00:00",5482,11.59,1.270285
"2023-09-27 05:00:00",5483,11.59,1.293534
"2023-09-27 06:00:00",5484,11.59,1.301292
"2023-09-27 07:00:00",5485,11.59,1.328432
"2023-09-27 08:00:00",5486,11.6,1.385803
"2023-09-27 09:00:00",5487,11.61,1.539285
"2023-09-27 10:00:00",5488,11.62,1.467867
"2023-09-27 11:00:00",5489,11.63,1.531606
"2023-09-27 12:00:00",5490,11.61,1.48051
"2023-09-27 13:00:00",5491,11.65,1.799964
"2023-09-27 14:00:00",5492,11.64,2.001605
"2023-09-27 15:00:00",5493,11.63,1.07119
"2023-09-27 16:00:00",5494,11.6,0.9463548
"2023-09-27 17:00:00",5495,11.6,1.155695
"2023-09-27 18:00:00",5496,11.59,1.068825
"2023-09-27 19:00:00",5497,11.59,0.9997625
"2023-09-27 20:00:00",5498,11.59,1.034598
"2023-09-27 21:00:00",5499,11.58,1.276486
"2023-09-27 22:00:00",5500,11.58,1.444723
"2023-09-27 23:00:00",5501,11.58,0.9345858
"2023-09-28 00:00:00",5502,11.58,1.199734
"2023-09-28 01:00:00",5503,11.57,1.198959
"2023-09-28 02:00:00",5504,11.56,1.094295
"2023-09-28 03:00:00",5505,11.56,0.8489344
"2023-09-28 04:00:00",5506,11.56,0.8454288
"2023-09-28 05:00:00",5507,11.56,0.9260585
"2023-09-28 06:00:00",5508,11.56,0.9415641
"2023-09-28 07:00:00",5509,11.55,0.9376877
"2023-09-28 08:00:00",5510,11.56,1.05243
"2023-09-28 09:00:00",5511,11.56,1.1067
"2023-09-28 10:00:00",5512,11.57,1.137711
"2023-09-28 11:00:00",5513,11.58,1.158644
"2023-09-28 12:00:00",5514,13,27.84441
"2023-09-28 13:00:00",5515,12.98,27.2004
"2023-09-28 14:00:00",5516,13,26.97068
"2023-09-28 15:00:00",5517,12.97,26.92375
"2023-09-28 16:00:00",5518,12.94,26.61901
"2023-09-28 17:00:00",5519,12.93,26.36759
"2023-09-28 18:00:00",5520,12.92,26.24144
"2023-09-28 19:00:00",5521,12.91,26.14731
"2023-09-28 20:00:00",5522,12.9,26.09222
"2023-09-28 21:00:00",5523,12.9,26.03714
"2023-09-28 22:00:00",5524,12.88,26.04465
"2023-09-28 23:00:00",5525,12.87,25.92698
"2023-09-29 00:00:00",5526,12.87,25.89526
"2023-09-29 01:00:00",5527,12.86,25.90337
"2023-09-29 02:00:00",5528,12.85,25.85579
"2023-09-29 03:00:00",5529,12.85,25.80033
"2023-09-29 04:00:00",5530,12.84,25.72198
"2023-09-29 05:00:00",5531,12.83,25.79318
"2023-09-29 06:00:00",5532,12.83,25.72237
"2023-09-29 07:00:00",5533,12.82,25.62763
"2023-09-29 08:00:00",5534,12.82,25.59571
"2023-09-29 09:00:00",5535,12.86,25.63567
"2023-09-29 10:00:00",5536,12.85,25.57681
"2023-09-29 11:00:00",5537,12.85,25.51061
"2023-09-29 12:00:00",5538,12.85,25.52101
"2023-09-29 13:00:00",5539,12.83,25.32712
"2023-09-29 14:00:00",5540,12.86,25.17063
"2023-09-29 15:00:00",5541,12.84,24.86459
"2023-09-29 16:00:00",5542,12.82,24.73106
"2023-09-29 17:00:00",5543,12.81,24.57343
"2023-09-29 18:00:00",5544,12.81,24.54196
"2023-09-29 19:00:00",5545,12.8,24.36883
"2023-09-29 20:00:00",5546,12.79,24.28227
"2023-09-29 21:00:00",5547,12.78,24.26653
"2023-09-29 22:00:00",5548,12.77,24.20357
"2023-09-29 23:00:00",5549,12.77,24.1957
"2023-09-30 00:00:00",5550,12.76,24.08526
"2023-09-30 01:00:00",5551,12.75,24.10128
"2023-09-30 02:00:00",5552,12.75,24.16421
"2023-09-30 03:00:00",5553,12.74,24.08555
"2023-09-30 04:00:00",5554,12.74,24.1406
"2023-09-30 05:00:00",5555,12.73,24.14052
"2023-09-30 06:00:00",5556,12.73,24.17212
"2023-09-30 07:00:00",5557,12.72,24.18766
"2023-09-30 08:00:00",5558,12.72,24.16424
"2023-09-30 09:00:00",5559,12.72,24.13274
"2023-09-30 10:00:00",5560,12.72,24.10913
"2023-09-30 11:00:00",5561,12.73,24.19507
"2023-09-30 12:00:00",5562,12.74,24.22719
"2023-09-30 13:00:00",5563,12.73,24.06923
"2023-09-30 14:00:00",5564,12.74,23.91241
"2023-09-30 15:00:00",5565,12.72,23.85733
"2023-09-30 16:00:00",5566,12.72,23.99111
"2023-09-30 17:00:00",5567,12.71,24.16423
"2023-09-30 18:00:00",5568,12.7,24.02258
"2023-09-30 19:00:00",5569,12.69,23.73928
"2023-09-30 20:00:00",5570,12.68,24.05406
"2023-09-30 21:00:00",5571,12.67,23.62912
"2023-09-30 22:00:00",5572,12.67,23.99898
"2023-09-30 23:00:00",5573,12.66,23.87308
"2023-10-01 00:00:00",5574,12.66,23.68418
"2023-10-01 01:00:00",5575,12.65,23.67634
"2023-10-01 02:00:00",5576,12.65,23.65262
"2023-10-01 03:00:00",5577,12.65,24.08554
"2023-10-01 04:00:00",5578,12.64,24.15625
"2023-10-01 05:00:00",5579,12.64,24.00673
"2023-10-01 06:00:00",5580,12.63,23.92814
"2023-10-01 07:00:00",5581,12.63,23.95177
"2023-10-01 08:00:00",5582,12.65,24.51829
"2023-10-01 09:00:00",5583,12.67,24.06981
"2023-10-01 10:00:00",5584,12.66,23.9675
"2023-10-01 11:00:00",5585,12.65,24.54978
"2023-10-01 12:00:00",5586,12.67,24.35308
"2023-10-01 13:00:00",5587,12.67,24.13286
"2023-10-01 14:00:00",5588,12.67,23.96004
"2023-10-01 15:00:00",5589,12.65,24.22736
"2023-10-01 16:00:00",5590,12.64,24.19603
"2023-10-01 17:00:00",5591,12.63,24.14849
"2023-10-01 18:00:00",5592,12.63,24.00685
"2023-10-01 19:00:00",5593,12.63,23.97537
"2023-10-01 20:00:00",5594,12.62,24.18784
"2023-10-01 21:00:00",5595,12.62,24.29008
"2023-10-01 22:00:00",5596,12.61,24.49472
"2023-10-01 23:00:00",5597,12.61,24.00677
"2023-10-02 00:00:00",5598,12.6,24.42375
"2023-10-02 01:00:00",5599,12.59,24.55768
"2023-10-02 02:00:00",5600,12.59,24.56507
"2023-10-02 03:00:00",5601,12.58,24.45483
"2023-10-02 04:00:00",5602,12.58,24.70697
"2023-10-02 05:00:00",5603,12.58,24.49418
"2023-10-02 06:00:00",5604,12.57,24.48652
"2023-10-02 07:00:00",5605,12.57,24.71505
"2023-10-02 08:00:00",5606,12.57,24.80906
"2023-10-02 09:00:00",5607,12.59,25.32059
"2023-10-02 10:00:00",5608,12.59,25.30525
"2023-10-02 11:00:00",5609,12.61,25.0692
"2023-10-02 12:00:00",5610,12.6,24.73156
"2023-10-02 13:00:00",5611,12.59,25.04667
"2023-10-02 14:00:00",5612,12.61,25.17286
"2023-10-02 15:00:00",5613,12.6,24.75586
"2023-10-02 16:00:00",5614,12.59,25.42416
"2023-10-02 17:00:00",5615,12.59,24.6682
"2023-10-02 18:00:00",5616,12.58,25.15576
"2023-10-02 19:00:00",5617,12.57,25.45479
"2023-10-02 20:00:00",5618,12.57,25.54922
"2023-10-02 21:00:00",5619,12.56,25.55709
"2023-10-02 22:00:00",5620,12.56,25.54129
"2023-10-02 23:00:00",5621,12.55,25.50986
"2023-10-03 00:00:00",5622,12.54,25.59637
"2023-10-03 01:00:00",5623,12.54,25.57237
"2023-10-03 02:00:00",5624,12.54,25.73749
"2023-10-03 03:00:00",5625,12.53,25.74541
"2023-10-03 04:00:00",5626,12.52,25.92619
"2023-10-03 05:00:00",5627,12.52,26.02037
"2023-10-03 06:00:00",5628,12.51,26.15491
"2023-10-03 07:00:00",5629,12.51,26.23293
"2023-10-03 08:00:00",5630,12.52,26.31192
"2023-10-03 09:00:00",5631,12.54,26.49343
"2023-10-03 10:00:00",5632,12.55,26.36761
"2023-10-03 11:00:00",5633,12.54,26.5486
"2023-10-03 12:00:00",5634,12.55,26.60369
"2023-10-03 13:00:00",5635,12.56,26.47048
"2023-10-03 14:00:00",5636,12.54,26.48608
"2023-10-03 15:00:00",5637,12.54,26.37577
"2023-10-03 16:00:00",5638,12.53,26.3758
"2023-10-03 17:00:00",5639,12.53,26.43108
"2023-10-03 18:00:00",5640,12.52,26.48566
"2023-10-03 19:00:00",5641,12.52,26.48566
"2023-10-03 20:00:00",5642,12.51,26.41484
"2023-10-03 21:00:00",5643,12.51,26.40697
"2023-10-03 22:00:00",5644,12.5,26.46991
"2023-10-03 23:00:00",5645,12.5,26.43056
"2023-10-04 00:00:00",5646,12.5,26.43053
"2023-10-04 01:00:00",5647,12.49,26.49352
"2023-10-04 02:00:00",5648,12.48,26.44622
"2023-10-04 03:00:00",5649,12.48,26.49349
"2023-10-04 04:00:00",5650,12.48,26.54856
"2023-10-04 05:00:00",5651,12.47,26.65089
"2023-10-04 06:00:00",5652,12.47,26.63516
"2023-10-04 07:00:00",5653,12.47,26.70558
"2023-10-04 08:00:00",5654,12.48,26.84752
"2023-10-04 09:00:00",5655,12.49,26.83185
"2023-10-04 10:00:00",5656,12.5,26.82404
"2023-10-04 11:00:00",5657,12.51,26.7855
"2023-10-04 12:00:00",5658,12.49,26.73143
"2023-10-04 13:00:00",5659,12.52,26.59032
"2023-10-04 14:00:00",5660,12.51,26.63356
"2023-10-04 15:00:00",5661,12.49,26.15013
"2023-10-04 16:00:00",5662,12.48,26.58983
"2023-10-04 17:00:00",5663,12.47,26.54331
"2023-10-04 18:00:00",5664,12.47,26.51023
"2023-10-04 19:00:00",5665,12.46,26.48617
"2023-10-04 20:00:00",5666,12.46,26.43137
"2023-10-04 21:00:00",5667,12.46,26.46205
"2023-10-04 22:00:00",5668,12.45,26.46181
"2023-10-04 23:00:00",5669,12.45,26.42268
"2023-10-05 00:00:00",5670,12.44,26.43056
"2023-10-05 01:00:00",5671,12.43,26.4382
"2023-10-05 02:00:00",5672,12.43,26.39116
"2023-10-05 03:00:00",5673,12.43,26.38301
"2023-10-05 04:00:00",5674,12.42,26.06812
"2023-10-05 05:00:00",5675,12.42,26.46188
"2023-10-05 06:00:00",5676,12.41,26.46187
"2023-10-05 07:00:00",5677,12.41,26.39858
"2023-10-05 08:00:00",5678,12.42,26.47723
"2023-10-05 09:00:00",5679,12.42,26.49352
"2023-10-05 10:00:00",5680,12.43,26.46991
"2023-10-05 11:00:00",5681,12.43,26.46204
"2023-10-05 12:00:00",5682,12.46,26.48646
"2023-10-05 13:00:00",5683,12.45,26.26822
"2023-10-05 14:00:00",5684,12.43,26.19076
"2023-10-05 15:00:00",5685,12.43,26.05724
"2023-10-05 16:00:00",5686,12.43,26.01175
"2023-10-05 17:00:00",5687,12.42,25.89323
"2023-10-05 18:00:00",5688,12.41,25.7424
"2023-10-05 19:00:00",5689,12.41,25.6399
"2023-10-05 20:00:00",5690,12.41,25.57591
"2023-10-05 21:00:00",5691,12.4,25.54428
"2023-10-05 22:00:00",5692,12.4,25.61498
"2023-10-05 23:00:00",5693,12.39,25.77151
"2023-10-06 00:00:00",5694,12.38,25.68484
"2023-10-06 01:00:00",5695,12.38,25.69925
"2023-10-06 02:00:00",5696,12.37,25.69173
"2023-10-06 03:00:00",5697,12.37,25.73952
"2023-10-06 04:00:00",5698,12.37,25.86436
"2023-10-06 05:00:00",5699,12.37,25.88742
"2023-10-06 06:00:00",5700,12.36,25.9978
"2023-10-06 07:00:00",5701,12.36,26.03741
"2023-10-06 08:00:00",5702,12.36,26.13941
"2023-10-06 09:00:00",5703,12.36,26.16279
"2023-10-06 10:00:00",5704,12.39,26.32039
"2023-10-06 11:00:00",5705,12.38,26.21809
"2023-10-06 12:00:00",5706,12.4,26.14742
"2023-10-06 13:00:00",5707,12.39,26.06945
"2023-10-06 14:00:00",5708,12.38,25.93032
"2023-10-06 15:00:00",5709,12.37,25.80512
"2023-10-06 16:00:00",5710,12.37,25.77293
"2023-10-06 17:00:00",5711,12.36,25.69466
"2023-10-06 18:00:00",5712,12.35,25.63201
"2023-10-06 19:00:00",5713,12.35,25.55242
"2023-10-06 20:00:00",5714,12.35,25.55262
"2023-10-06 21:00:00",5715,12.34,25.50443
"2023-10-06 22:00:00",5716,12.33,25.52
"2023-10-06 23:00:00",5717,12.33,25.5059
"2023-10-07 00:00:00",5718,12.32,25.55161
"2023-10-07 01:00:00",5719,12.32,25.496
"2023-10-07 02:00:00",5720,12.32,25.51981
"2023-10-07 03:00:00",5721,12.31,25.51838
"2023-10-07 04:00:00",5722,12.31,25.47968
"2023-10-07 05:00:00",5723,12.31,25.52684
"2023-10-07 06:00:00",5724,12.3,25.53476
"2023-10-07 07:00:00",5725,12.3,25.58097
"2023-10-07 08:00:00",5726,12.3,25.67734
"2023-10-07 09:00:00",5727,12.31,25.76156
"2023-10-07 10:00:00",5728,12.32,25.75381
"2023-10-07 11:00:00",5729,12.33,25.72233
"2023-10-07 12:00:00",5730,12.34,25.77058
"2023-10-07 13:00:00",5731,12.32,25.61782
"2023-10-07 14:00:00",5732,12.32,25.4602
"2023-10-07 15:00:00",5733,12.32,25.42851
"2023-10-07 16:00:00",5734,12.31,25.33433
"2023-10-07 17:00:00",5735,12.3,25.36508
"2023-10-07 18:00:00",5736,12.3,25.2701
"2023-10-07 19:00:00",5737,12.29,25.33312
"2023-10-07 20:00:00",5738,12.28,25.45099
"2023-10-07 21:00:00",5739,12.28,25.53781
"2023-10-07 22:00:00",5740,12.27,25.55353
"2023-10-07 23:00:00",5741,12.26,25.73452
"2023-10-08 00:00:00",5742,12.26,25.74238
"2023-10-08 01:00:00",5743,12.25,25.9461
"2023-10-08 02:00:00",5744,12.24,25.93097
"2023-10-08 03:00:00",5745,12.24,26.19874
"2023-10-08 04:00:00",5746,12.24,26.42939
"2023-10-08 05:00:00",5747,12.23,26.55594
"2023-10-08 06:00:00",5748,12.22,26.81562
"2023-10-08 07:00:00",5749,12.22,27.02808
"2023-10-08 08:00:00",5750,12.22,27.13039
"2023-10-08 09:00:00",5751,12.24,27.42953
"2023-10-08 10:00:00",5752,12.23,27.37991
"2023-10-08 11:00:00",5753,12.23,27.4176
"2023-10-08 12:00:00",5754,12.24,27.60658
"2023-10-08 13:00:00",5755,12.25,27.66085
"2023-10-08 14:00:00",5756,12.24,27.62703
"2023-10-08 15:00:00",5757,12.23,27.445
"2023-10-08 16:00:00",5758,12.22,27.39102
"2023-10-08 17:00:00",5759,12.22,26.80355
"2023-10-08 18:00:00",5760,12.21,27.67017
"2023-10-08 19:00:00",5761,12.21,27.90643
"2023-10-08 20:00:00",5762,12.2,28.04143
"2023-10-08 21:00:00",5763,12.19,28.17693
"2023-10-08 22:00:00",5764,12.18,28.41345
"2023-10-08 23:00:00",5765,12.18,28.49238
"2023-10-09 00:00:00",5766,12.17,28.65741
"2023-10-09 01:00:00",5767,12.16,28.83334
"2023-10-09 02:00:00",5768,12.16,29.00065
"2023-10-09 03:00:00",5769,12.15,29.14179
"2023-10-09 04:00:00",5770,12.14,29.29078
"2023-10-09 05:00:00",5771,12.14,29.38511
"2023-10-09 06:00:00",5772,12.13,29.60535
"2023-10-09 07:00:00",5773,12.12,29.62743
"2023-10-09 08:00:00",5774,12.13,29.90404
"2023-10-09 09:00:00",5775,12.14,29.9831
"2023-10-09 10:00:00",5776,12.16,30.06151
"2023-10-09 11:00:00",5777,12.17,29.97797
"2023-10-09 12:00:00",5778,12.17,29.93337
"2023-10-09 13:00:00",5779,12.17,29.81484
"2023-10-09 14:00:00",5780,12.17,29.57783
"2023-10-09 15:00:00",5781,12.17,29.49882
"2023-10-09 16:00:00",5782,12.17,29.4547
"2023-10-09 17:00:00",5783,12.16,29.33829
"2023-10-09 18:00:00",5784,12.15,29.25216
"2023-10-09 19:00:00",5785,12.15,29.27542
"2023-10-09 20:00:00",5786,12.14,29.09705
"2023-10-09 21:00:00",5787,12.13,29.58673
"2023-10-09 22:00:00",5788,12.12,29.64924
"2023-10-09 23:00:00",5789,12.12,29.62699
"2023-10-10 00:00:00",5790,12.11,29.82456
"2023-10-10 01:00:00",5791,12.11,29.98308
"2023-10-10 02:00:00",5792,12.09,30.10163
"2023-10-10 03:00:00",5793,12.09,30.33872
"2023-10-10 04:00:00",5794,12.08,30.37824
"2023-10-10 05:00:00",5795,12.08,30.5363
"2023-10-10 06:00:00",5796,12.07,30.61538
"2023-10-10 07:00:00",5797,12.06,30.85427
"2023-10-10 08:00:00",5798,12.08,31.05061
"2023-10-10 09:00:00",5799,12.1,31.24762
"2023-10-10 10:00:00",5800,12.1,31.28637
"2023-10-10 11:00:00",5801,12.12,31.23702
"2023-10-10 12:00:00",5802,12.12,31.15794
"2023-10-10 13:00:00",5803,12.13,30.84192
"2023-10-10 14:00:00",5804,12.13,30.5654
"2023-10-10 15:00:00",5805,12.12,29.97285
"2023-10-10 16:00:00",5806,12.12,29.85435
"2023-10-10 17:00:00",5807,12.11,30.72341
"2023-10-10 18:00:00",5808,12.11,30.44689
"2023-10-10 19:00:00",5809,12.1,30.5654
"2023-10-10 20:00:00",5810,12.1,30.52596
"2023-10-10 21:00:00",5811,12.09,30.28923
"2023-10-10 22:00:00",5812,12.08,30.44821
"2023-10-10 23:00:00",5813,12.08,30.36893
"2023-10-11 00:00:00",5814,12.08,30.25
"2023-10-11 01:00:00",5815,12.07,30.25151
"2023-10-11 02:00:00",5816,12.07,30.17326
"2023-10-11 03:00:00",5817,12.06,30.17329
"2023-10-11 04:00:00",5818,12.06,30.13437
"2023-10-11 05:00:00",5819,12.06,30.17447
"2023-10-11 06:00:00",5820,12.06,30.13491
"2023-10-11 07:00:00",5821,12.05,30.13586
"2023-10-11 08:00:00",5822,12.05,30.09495
"2023-10-11 09:00:00",5823,12.05,30.0925
"2023-10-11 10:00:00",5824,12.05,29.97294
"2023-10-11 11:00:00",5825,12.06,29.89385
"2023-10-11 12:00:00",5826,12.06,29.89385
"2023-10-11 13:00:00",5827,12.05,29.77534
"2023-10-11 14:00:00",5828,12.05,29.60209
"2023-10-11 15:00:00",5829,12.05,29.38961
"2023-10-11 16:00:00",5830,12.04,29.35098
"2023-10-11 17:00:00",5831,12.03,29.2403
"2023-10-11 18:00:00",5832,12.03,29.09172
"2023-10-11 19:00:00",5833,12.03,28.92733
"2023-10-11 20:00:00",5834,12.03,28.85904
"2023-10-11 21:00:00",5835,12.02,28.90621
"2023-10-11 22:00:00",5836,12.02,28.90639
"2023-10-11 23:00:00",5837,12.01,29.15791
"2023-10-12 00:00:00",5838,12.01,29.50002
"2023-10-12 01:00:00",5839,12,29.81675
"2023-10-12 02:00:00",5840,12,30.09157
"2023-10-12 03:00:00",5841,12,30.96088
"2023-10-12 04:00:00",5842,11.99,31.15794
"2023-10-12 05:00:00",5843,11.99,31.27645
"2023-10-12 06:00:00",5844,11.99,30.92092
"2023-10-12 07:00:00",5845,11.99,31.35545
"2023-10-12 08:00:00",5846,11.99,31.67147
"2023-10-12 09:00:00",5847,12,31.39495
"2023-10-12 10:00:00",5848,12,31.19744
"2023-10-12 11:00:00",5849,12.01,31.03943
"2023-10-12 12:00:00",5850,12.01,30.88142
"2023-10-12 13:00:00",5851,12.01,30.6839
"2023-10-12 14:00:00",5852,12.01,30.96044
"2023-10-12 15:00:00",5853,11.99,31.03943
"2023-10-12 16:00:00",5854,11.99,31.19744
"2023-10-12 17:00:00",5855,11.97,31.31595
"2023-10-12 18:00:00",5856,11.97,31.3558
"2023-10-12 19:00:00",5857,11.97,31.474
"2023-10-12 20:00:00",5858,11.96,31.07895
"2023-10-12 21:00:00",5859,11.96,31.07906
"2023-10-12 22:00:00",5860,11.96,31.15857
"2023-10-12 23:00:00",5861,11.95,31.27645
"2023-10-13 00:00:00",5862,11.95,31.23697
"2023-10-13 01:00:00",5863,11.95,31.15794
"2023-10-13 02:00:00",5864,11.94,30.96042
"2023-10-13 03:00:00",5865,11.94,30.96044
"2023-10-13 04:00:00",5866,11.93,30.6839
"2023-10-13 05:00:00",5867,11.93,30.48662
"2023-10-13 06:00:00",5868,11.93,30.32838
"2023-10-13 07:00:00",5869,11.92,30.20987
"2023-10-13 08:00:00",5870,11.93,30.05186
"2023-10-13 09:00:00",5871,11.93,29.85435
