Date,GPP,ER,K600_daily_mean,ID
2023-10-25,0.22332258275825825,-5.178418111034521,1.3114127696090165,5a
2023-10-26,0.2452667863358258,-4.975342406462417,1.2953584844242376,5a
2023-10-27,0.23782213883703457,-4.996457438544988,1.3073034633206655,5a
2023-10-28,0.24219155164541728,-5.080778513066707,1.3303962788772459,5a
2023-10-29,0.23727383897090987,-5.051261667145748,1.3283789856692805,5a
2023-10-30,0.23021679484015536,-5.0036258751364455,1.3210596568083341,5a
2023-10-31,0.23442582055089436,-4.897867520209064,1.292409412503197,5a
2024-01-06,0.17730950193930167,-1.8663854259293176,1.4104745418646916,5a
2024-01-07,0.2128929321410268,-1.869664574510805,1.34700115188156,5a
2024-01-08,0.2613269256814516,-2.0601635382822274,1.3014340915872566,5a
2024-01-09,0.27441281725384953,-1.5290639495760245,1.2895343247869646,5a
2024-01-10,0.163363308580107,-1.5088407079941482,1.3066388562594347,5a
2024-01-11,0.17012677549749186,-1.7469204424371327,1.3301407314275309,5a
2024-01-12,0.2523290240335314,-2.336703768377172,1.2524533873316623,5a
2024-01-13,0.18584935153378657,-1.4908947338874587,1.2845549386464654,5a
2024-01-14,0.21091694711649664,-1.5351395780013792,1.3204551571921481,5a
2024-01-15,0.20978217496504636,-1.8627832736279433,1.3078600599465013,5a
2024-01-16,0.12567847929560494,-1.8388411811344885,1.2749834060127316,5a
2024-01-17,0.2137784267882317,-1.3295054968826892,1.3391176478979283,5a
2024-01-18,0.2106112579971344,-1.7496686046476535,1.3029069693783917,5a
2024-01-19,0.17970399510981955,-1.834007330495995,1.2991786854259717,5a
2024-01-20,0.21425524958648706,-1.5194529803196073,1.3042140678455705,5a
2024-01-21,0.23111772713719655,-1.3320519740259118,1.288813222302731,5a
2024-01-22,0.22876135258324368,-1.8228147085769792,1.3137016769129415,5a
2024-01-23,0.22651294814561554,-2.0981808834551843,1.3028123340805424,5a
2024-01-24,0.21150203576675447,-2.396397321743551,1.2988278738215961,5a
2024-01-25,0.09206722489035055,-0.9817930143411648,1.131777208965992,5a
2024-01-26,0.12162719136198111,-3.1441577439132917,1.3559327244002104,5a
2024-01-27,0.1547474381885352,-2.2163398438446626,1.3128609250735508,5a
2024-01-28,0.18642274446005225,-1.6299885587666065,1.27892811713516,5a
2024-01-29,0.19635324751798913,-1.586837089676746,1.3394906501680905,5a
2024-01-30,0.19732866020519052,-1.6834568569487929,1.3670743719136302,5a
2024-01-31,0.17648008338771976,-1.6770428622233406,1.3207659477679738,5a
2024-02-01,0.2065443536018209,-1.6588380369154263,1.2898518814089277,5a
2024-02-02,0.20904632388521668,-1.8223258233682302,1.3043545516521189,5a
2024-02-03,0.2234223591332747,-1.9496142747560345,1.3277441115414013,5a
2024-02-04,0.2564351925469445,-2.032875789936743,1.3067190823738752,5a
