"TOA5","Matts Wetlands","CR1000X","22890","CR1000X.Std.04.02","CPU:Testing CO2 sensors_15min.CR1X","34981","Test"
"TIMESTAMP","RECORD","BattV_Min","Eosense","Vaisala","K30"
"2024-06-26 00:00:00",1185,11.51,2545.149,498.1212,78.98679
"2024-06-26 00:15:00",1186,11.52,2545.253,487.6578,78.41396
"2024-06-26 00:30:00",1187,11.51,2544.886,487.4565,77.7934
"2024-06-26 00:45:00",1188,11.51,2545.194,523.171,75.457
"2024-06-26 01:00:00",1189,11.51,2530.328,518.356,74.589
"2024-06-26 01:15:00",1190,11.51,2529.959,496.683,74.33916
"2024-06-26 01:30:00",1191,11.5,2500.284,515.0703,72.51917
"2024-06-26 01:45:00",1192,11.5,2499.726,523.3882,71.66756
"2024-06-26 02:00:00",1193,11.51,2484.892,525.3856,71.77699
"2024-06-26 02:15:00",1194,11.5,2469.396,506.91,68.77499
"2024-06-26 02:30:00",1195,11.5,2454.724,519.6842,69.90041
"2024-06-26 02:45:00",1196,11.5,2454.357,532.4959,71.07322
"2024-06-26 03:00:00",1197,11.5,2439.206,517.5864,72.37715
"2024-06-26 03:15:00",1198,11.5,2439.592,518.4734,70.42671
"2024-06-26 03:30:00",1199,11.49,2424.388,518.5276,70.13215
"2024-06-26 03:45:00",1200,11.49,2424.237,527.0225,70.07424
"2024-06-26 04:00:00",1201,11.49,2408.804,543.6412,70.15941
"2024-06-26 04:15:00",1202,11.5,2408.978,552.9918,70.40435
"2024-06-26 04:30:00",1203,11.49,2394.02,548.2368,68.87058
"2024-06-26 04:45:00",1204,11.49,2394.028,538.7446,69.02332
"2024-06-26 05:00:00",1205,11.49,2393.531,545.4118,69.80728
"2024-06-26 05:15:00",1206,11.48,2378.97,539.1407,69.20191
"2024-06-26 05:30:00",1207,11.48,2378.56,547.6255,69.00577
"2024-06-26 05:45:00",1208,11.48,2378.999,553.1781,70.72266
"2024-06-26 06:00:00",1209,11.48,2363.811,550.2624,70.44223
"2024-06-26 06:15:00",1210,11.49,2363.87,549.2117,71.66096
"2024-06-26 06:30:00",1211,11.48,2363.603,562.7867,71.85363
"2024-06-26 06:45:00",1212,11.49,2348.357,558.4665,71.48666
"2024-06-26 07:00:00",1213,11.47,2348.857,575.9351,70.93144
"2024-06-26 07:15:00",1214,11.48,2348.25,566.7445,71.0346
"2024-06-26 07:30:00",1215,11.48,2333.86,570.0022,71.41238
"2024-06-26 07:45:00",1216,11.48,2333.414,547.6688,70.57368
"2024-06-26 08:00:00",1217,11.48,2333.393,529.2354,73.29292
"2024-06-26 08:15:00",1218,11.48,2333.391,544.0896,75.17291
"2024-06-26 08:30:00",1219,11.47,2333.475,533.9865,75.82005
"2024-06-26 08:45:00",1220,11.46,2333.692,498.8311,75.81715
"2024-06-26 09:00:00",1221,11.47,2333.128,486.0991,74.8154
"2024-06-26 09:15:00",1222,11.47,2348.548,514.8094,74.85564
"2024-06-26 09:30:00",1223,11.47,2348.477,490.8012,74.05743
"2024-06-26 09:45:00",1224,11.47,2348.948,487.6423,74.70676
"2024-06-26 10:00:00",1225,11.47,2363.359,523.2255,74.54932
"2024-06-26 10:15:00",1226,11.47,2363.45,497.2845,73.23148
"2024-06-26 10:30:00",1227,11.46,2363.464,525.3561,73.83671
"2024-06-26 10:45:00",1228,11.46,2363.639,496.3706,73.78151
"2024-06-26 11:00:00",1229,11.47,2378.519,497.9369,74.07822
"2024-06-26 11:15:00",1230,11.47,2379.149,523.3455,74.11809
"2024-06-26 11:30:00",1231,11.46,2393.791,506.4656,72.08176
"2024-06-26 11:45:00",1232,11.46,2393.51,497.9617,72.53998
"2024-06-26 12:00:00",1233,11.46,2409.197,525.3584,74.42419
"2024-06-26 12:15:00",1234,11.45,2423.754,485.8906,73.41615
"2024-06-26 12:30:00",1235,11.46,2439.267,487.2393,74.13979
"2024-06-26 12:45:00",1236,11.46,2439.557,515.1477,74.20124
"2024-06-26 13:00:00",1237,11.46,2454.348,513.2617,72.0214
"2024-06-26 13:15:00",1238,11.46,2469.435,492.412,73.36587
"2024-06-26 13:30:00",1239,11.46,2469.912,487.975,70.41694
"2024-06-26 13:45:00",1240,11.46,2484.966,502.0638,69.77448
"2024-06-26 14:00:00",1241,11.44,2500.253,515.8203,71.22919
"2024-06-26 14:15:00",1242,11.45,2515.041,478.9486,70.56001
"2024-06-26 14:30:00",1243,11.45,2529.875,486.704,72.13597
"2024-06-26 14:45:00",1244,11.45,2529.995,503.3398,71.22707
"2024-06-26 15:00:00",1245,11.45,2545.272,503.6837,70.6491
"2024-06-26 15:15:00",1246,11.45,2560.566,490.9322,70.2919
"2024-06-26 15:30:00",1247,11.44,2560.697,476.8318,70.38379
"2024-06-26 15:45:00",1248,11.45,2575.35,472.1092,70.7644
"2024-06-26 16:00:00",1249,11.44,2590.848,483.1221,79.99425
"2024-06-26 16:15:00",1250,11.44,2590.032,482.97,73.07738
"2024-06-26 16:30:00",1251,11.44,2605.94,456.5967,70.99126
"2024-06-26 16:45:00",1252,11.44,2620.629,447.5273,70.1066
"2024-06-26 17:00:00",1253,11.45,2620.858,474.4431,69.81197
"2024-06-26 17:15:00",1254,11.44,2636.074,469.8611,69.60586
"2024-06-26 17:30:00",1255,11.43,2651.054,462.4744,70.29556
"2024-06-26 17:45:00",1256,11.43,2665.69,469.3641,69.74777
"2024-06-26 18:00:00",1257,11.43,2665.995,478.7097,69.7536
"2024-06-26 18:15:00",1258,11.43,2681.721,477.1498,68.64548
"2024-06-26 18:30:00",1259,11.44,2681.347,493.0428,67.94714
"2024-06-26 18:45:00",1260,11.43,2696.961,467.0878,67.53487
"2024-06-26 19:00:00",1261,11.43,2711.372,492.5363,67.28227
"2024-06-26 19:15:00",1262,11.43,2726.399,466.6326,71.28928
"2024-06-26 19:30:00",1263,11.42,2742.193,458.3744,69.83839
"2024-06-26 19:45:00",1264,11.43,2757.226,492.8223,70.37753
"2024-06-26 20:00:00",1265,11.43,2756.753,489.8831,69.65762
"2024-06-26 20:15:00",1266,11.42,2772.013,487.3468,69.18692
"2024-06-26 20:30:00",1267,11.42,2787.479,467.4044,67.34968
"2024-06-26 20:45:00",1268,11.42,2787.548,493.7134,66.77229
"2024-06-26 21:00:00",1269,11.41,2802.491,477.1109,65.06342
"2024-06-26 21:15:00",1270,11.42,2817.404,502.4279,63.87737
"2024-06-26 21:30:00",1271,11.41,2817.765,478.6553,61.52709
"2024-06-26 21:45:00",1272,11.42,2833.032,477.1782,61.67228
"2024-06-26 22:00:00",1273,11.41,2847.619,505.1156,60.22886
"2024-06-26 22:15:00",1274,11.41,2848.064,500.0959,63.33133
"2024-06-26 22:30:00",1275,11.41,2863.407,477.0225,60.14551
"2024-06-26 22:45:00",1276,11.4,2863.413,476.7861,60.03921
"2024-06-26 23:00:00",1277,11.4,2847.939,479.4794,60.85153
"2024-06-26 23:15:00",1278,11.4,2817.648,477.4199,65.38133
"2024-06-26 23:30:00",1279,11.4,2802.232,477.3468,59.74022
"2024-06-26 23:45:00",1280,11.4,2757.123,488.5804,57.25394
"2024-06-27 00:00:00",1281,11.4,2727.178,488.7316,59.05408
"2024-06-27 00:15:00",1282,11.4,2696.566,486.6018,55.60901
"2024-06-27 00:30:00",1283,11.4,2666.033,498.063,56.76311
"2024-06-27 00:45:00",1284,11.4,2651.156,514.9924,56.32809
"2024-06-27 01:00:00",1285,11.4,2635.987,523.826,53.60453
"2024-06-27 01:15:00",1286,11.4,2620.787,497.6784,53.37038
"2024-06-27 01:30:00",1287,11.4,2606.007,522.8857,138.4483
"2024-06-27 01:45:00",1288,11.39,2590.482,498.5761,185.4812
"2024-06-27 02:00:00",1289,11.39,2575.925,524.6215,221.765
"2024-06-27 02:15:00",1290,11.39,2575.744,526.6645,148.4928
"2024-06-27 02:30:00",1291,11.39,2575.492,506.4029,167.8681
"2024-06-27 02:45:00",1292,11.39,2545.112,534.2943,196.5745
"2024-06-27 03:00:00",1293,11.39,2545.575,535.8255,180.6867
"2024-06-27 03:15:00",1294,11.38,2530.007,544.0855,178.5743
"2024-06-27 03:30:00",1295,11.38,2515.167,518.7153,145.005
"2024-06-27 03:45:00",1296,11.38,2499.776,544.4529,199.5954
"2024-06-27 04:00:00",1297,11.37,2500.511,543.0701,223.405
"2024-06-27 04:15:00",1298,11.38,2484.597,554.0608,271.4197
"2024-06-27 04:30:00",1299,11.37,2484.603,549.9962,64.88094
"2024-06-27 04:45:00",1300,11.37,2470.129,529.0032,70.56119
"2024-06-27 05:00:00",1301,11.38,2454.978,556.2722,70.69956
"2024-06-27 05:15:00",1302,11.37,2454.54,549.9985,64.24249
"2024-06-27 05:30:00",1303,11.37,2454.92,530.2613,62.723
"2024-06-27 05:45:00",1304,11.36,2439.577,527.605,60.86015
"2024-06-27 06:00:00",1305,11.37,2439.947,530.3337,57.99366
"2024-06-27 06:15:00",1306,11.36,2424.338,529.4214,58.6743
"2024-06-27 06:30:00",1307,11.37,2408.851,554.9423,53.97607
"2024-06-27 06:45:00",1308,11.37,2408.849,527.6733,51.07758
"2024-06-27 07:00:00",1309,11.37,2409.077,555.1544,49.69346
"2024-06-27 07:15:00",1310,11.36,2393.753,527.9804,47.19264
"2024-06-27 07:30:00",1311,11.36,2408.791,527.5376,48.0746
"2024-06-27 07:45:00",1312,11.36,2378.833,530.6927,49.38395
"2024-06-27 08:00:00",1313,11.36,2379.158,530.4422,50.17622
"2024-06-27 08:15:00",1314,11.35,2393.968,530.2713,51.60582
"2024-06-27 08:30:00",1315,11.36,2378.812,520.8282,402.8781
"2024-06-27 08:45:00",1316,11.36,2378.74,530.3214,217.2069
"2024-06-27 09:00:00",1317,11.36,2378.709,518.2614,156.8744
"2024-06-27 09:15:00",1318,11.35,2379.147,509.6494,76.80272
"2024-06-27 09:30:00",1319,11.35,2378.715,538.4935,61.14549
"2024-06-27 09:45:00",1320,11.35,2394.238,534.3604,51.76176
"2024-06-27 10:00:00",1321,11.35,2379.351,536.2756,46.16637
"2024-06-27 10:15:00",1322,11.34,2378.6,506.5972,46.54054
"2024-06-27 10:30:00",1323,11.34,2393.717,524.1861,41.62199
"2024-06-27 10:45:00",1324,11.34,2393.905,498.7142,40.03349
"2024-06-27 11:00:00",1325,11.34,2394.113,498.3048,38.29296
"2024-06-27 11:15:00",1326,11.34,2393.696,523.5811,35.32883
"2024-06-27 11:30:00",1327,11.34,2394.113,526.0672,37.72482
"2024-06-27 11:45:00",1328,11.33,2393.753,517.532,34.47437
"2024-06-27 12:00:00",1329,11.34,2408.831,506.9781,33.459
"2024-06-27 12:15:00",1330,11.34,2423.948,526.723,32.67782
"2024-06-27 12:30:00",1331,11.34,2424.421,530.3405,33.22134
"2024-06-27 12:45:00",1332,11.33,2439.439,523.2311,34.40619
"2024-06-27 13:00:00",1333,11.33,2439.337,496.9268,29.77815
"2024-06-27 13:15:00",1334,11.33,2454.6,523.0447,30.03521
"2024-06-27 13:30:00",1335,11.33,2454.599,524.6387,37.07913
"2024-06-27 13:45:00",1336,11.33,2455.092,512.7371,33.39346
"2024-06-27 14:00:00",1337,11.33,2469.754,498.2549,32.94862
"2024-06-27 14:15:00",1338,11.33,2484.641,501.396,31.1649
"2024-06-27 14:30:00",1339,11.33,2484.647,514.1832,350.503
"2024-06-27 14:45:00",1340,11.33,2499.769,515.8998,306.1139
"2024-06-27 15:00:00",1341,11.33,2499.618,514.8066,298.0627
"2024-06-27 15:15:00",1342,11.32,2515.326,491.6794,132.6537
"2024-06-27 15:30:00",1343,11.31,2515.209,486.4659,93.61979
"2024-06-27 15:45:00",1344,11.32,2530.053,486.4975,79.98289
"2024-06-27 16:00:00",1345,11.32,2545.039,503.4298,61.59261
"2024-06-27 16:15:00",1346,11.31,2544.856,494.1125,52.52045
"2024-06-27 16:30:00",1347,11.31,2560.594,498.3606,44.55622
"2024-06-27 16:45:00",1348,11.31,2560.614,505.8524,39.89892
"2024-06-27 17:00:00",1349,11.32,2575.77,488.5975,35.40884
"2024-06-27 17:15:00",1350,11.31,2590.322,487.7923,32.91452
"2024-06-27 17:30:00",1351,11.3,2590.753,498.6937,30.85682
"2024-06-27 17:45:00",1352,11.31,2606.012,478.353,30.29605
"2024-06-27 18:00:00",1353,11.3,2620.925,494.7609,28.01319
"2024-06-27 18:15:00",1354,11.31,2605.457,502.9625,26.24138
"2024-06-27 18:30:00",1355,11.3,2635.718,499.4842,24.43231
"2024-06-27 18:45:00",1356,11.3,2636.137,484.8523,22.07208
"2024-06-27 19:00:00",1357,11.3,2636.016,489.2146,20.13028
"2024-06-27 19:15:00",1358,11.31,2651.218,478.5183,21.99451
"2024-06-27 19:30:00",1359,11.3,2665.891,504.341,21.65193
"2024-06-27 19:45:00",1360,11.29,2665.87,479.1516,20.82132
"2024-06-27 20:00:00",1361,11.29,2681.764,482.6559,28.48562
"2024-06-27 20:15:00",1362,11.29,2696.624,477.7695,26.01515
"2024-06-27 20:30:00",1363,11.29,2696.864,506.3879,22.33228
"2024-06-27 20:45:00",1364,11.29,2696.747,476.6928,20.05204
"2024-06-27 21:00:00",1365,11.29,2712.21,478.7044,613.7778
"2024-06-27 21:15:00",1366,11.28,2711.752,476.6938,333.4196
"2024-06-27 21:30:00",1367,11.28,2726.669,505.2506,323.0227
"2024-06-27 21:45:00",1368,11.28,2727.047,506.1002,331.7484
"2024-06-27 22:00:00",1369,11.28,2696.759,503.866,347.5042
"2024-06-27 22:15:00",1370,11.28,2681.331,503.7971,345.6473
"2024-06-27 22:30:00",1371,11.27,2651.324,505.8346,320.4066
"2024-06-27 22:45:00",1372,11.28,2635.952,497.8893,234.4095
"2024-06-27 23:00:00",1373,11.28,2621.341,496.5754,192.7403
"2024-06-27 23:15:00",1374,11.27,2606.094,504.4709,226.8521
"2024-06-27 23:30:00",1375,11.27,2590.713,492.0738,224.0553
"2024-06-27 23:45:00",1376,11.27,2576.192,513.6611,246.4842
"2024-06-28 00:00:00",1377,11.26,2575.918,506.0639,253.3753
"2024-06-28 00:15:00",1378,11.26,2560.393,486.3184,271.5689
"2024-06-28 00:30:00",1379,11.26,2560.51,524.3994,228.9272
"2024-06-28 00:45:00",1380,11.26,2545.131,497.0592,247.6177
"2024-06-28 01:00:00",1381,11.25,2530.016,524.5056,158.7467
"2024-06-28 01:15:00",1382,11.26,2530.606,534.0587,152.1551
"2024-06-28 01:30:00",1383,11.25,2515.27,536.2953,171.5958
"2024-06-28 01:45:00",1384,11.26,2514.849,535.3126,125.6175
"2024-06-28 02:00:00",1385,11.25,2500.074,521.0721,122.4211
"2024-06-28 02:15:00",1386,11.25,2485.034,532.6943,110.1971
"2024-06-28 02:30:00",1387,11.25,2484.71,535.7663,90.37737
"2024-06-28 02:45:00",1388,11.24,2484.792,520.9379,85.47103
"2024-06-28 03:00:00",1389,11.24,2469.681,544.1011,71.53696
"2024-06-28 03:15:00",1390,11.24,2454.633,542.9083,100.4652
"2024-06-28 03:30:00",1391,11.24,2455.065,532.9551,107.3345
"2024-06-28 03:45:00",1392,11.24,2455.083,519.7972,95.13879
"2024-06-28 04:00:00",1393,11.24,2439.864,519.8249,109.2854
"2024-06-28 04:15:00",1394,11.24,2439.689,521.3297,107.5157
"2024-06-28 04:30:00",1395,11.23,2439.776,530.4016,109.7622
"2024-06-28 04:45:00",1396,11.23,2423.897,517.6706,114.505
"2024-06-28 05:00:00",1397,11.22,2423.881,519.1245,287.1209
"2024-06-28 05:15:00",1398,11.23,2424.2,544.4469,139.8968
"2024-06-28 05:30:00",1399,11.23,2408.868,518.8273,126.8812
"2024-06-28 05:45:00",1400,11.23,2408.98,546.8355,126.7071
"2024-06-28 06:00:00",1401,11.22,2409.515,531.188,126.7621
"2024-06-28 06:15:00",1402,11.21,2394.473,551.9958,124.8908
"2024-06-28 06:30:00",1403,11.22,2394.426,556.2796,127.8111
"2024-06-28 06:45:00",1404,11.21,2379.073,529.0449,128.6093
"2024-06-28 07:00:00",1405,11.22,2378.945,530.01,131.5002
"2024-06-28 07:15:00",1406,11.21,2379.256,548.1037,126.0947
"2024-06-28 07:30:00",1407,11.21,2364.05,557.1,125.0138
"2024-06-28 07:45:00",1408,11.21,2363.706,565.6053,122.4516
"2024-06-28 08:00:00",1409,11.2,2379.149,530.2355,125.3287
"2024-06-28 08:15:00",1410,11.2,2364.075,540.4342,129.3407
"2024-06-28 08:30:00",1411,11.2,2364.079,568.3233,136.1712
"2024-06-28 08:45:00",1412,11.2,2363.722,538.3572,142.3518
"2024-06-28 09:00:00",1413,11.2,2363.979,566.2783,138.7615
"2024-06-28 09:15:00",1414,11.2,2364.087,530.1857,135.5813
"2024-06-28 09:30:00",1415,11.2,2378.789,528.2275,139.5294
"2024-06-28 09:45:00",1416,11.19,2363.857,529.5804,136.3429
"2024-06-28 10:00:00",1417,11.19,2363.833,528.7614,136.3867
"2024-06-28 10:15:00",1418,11.2,2363.628,535.1834,142.7661
"2024-06-28 10:30:00",1419,11.19,2363.584,534.8996,130.1305
"2024-06-28 10:45:00",1420,11.2,2379.184,547.4983,135.2478
"2024-06-28 11:00:00",1421,11.19,2378.903,534.7808,128.7898
"2024-06-28 11:15:00",1422,11.19,2379.14,509.4145,128.5486
"2024-06-28 11:30:00",1423,11.18,2378.747,534.5708,132.2663
"2024-06-28 11:45:00",1424,11.19,2378.738,535.137,136.476
"2024-06-28 12:00:00",1425,11.18,2378.594,508.6564,131.5125
"2024-06-28 12:15:00",1426,11.18,2393.793,508.3166,131.4196
"2024-06-28 12:30:00",1427,11.17,2394.239,505.5432,138.3358
"2024-06-28 12:45:00",1428,11.18,2408.699,516.8199,136.2402
"2024-06-28 13:00:00",1429,11.18,2408.858,515.2738,137.1467
"2024-06-28 13:15:00",1430,11.16,2423.701,505.1976,134.2386
"2024-06-28 13:30:00",1431,11.17,2423.784,494.1773,127.1456
"2024-06-28 13:45:00",1432,11.17,2454.782,492.8535,140.6199
"2024-06-28 14:00:00",1433,11.17,2469.893,475.5802,119.2446
"2024-06-28 14:15:00",1434,11.17,2485.065,482.6964,118.6361
"2024-06-28 14:30:00",1435,11.17,2499.795,495.2659,124.6121
"2024-06-28 14:45:00",1436,11.16,2514.894,494.6774,111.0436
"2024-06-28 15:00:00",1437,11.15,2515.52,468.3312,115.9778
"2024-06-28 15:15:00",1438,11.16,2530.055,477.6606,120.4337
"2024-06-28 15:30:00",1439,11.15,2529.967,492.4005,121.7952
"2024-06-28 15:45:00",1440,11.15,2545.037,494.9235,123.9025
"2024-06-28 16:00:00",1441,11.15,2561.017,467.9774,135.768
"2024-06-28 16:15:00",1442,11.15,2575.75,483.5087,125.0909
"2024-06-28 16:30:00",1443,11.14,2575.472,494.8098,126.7529
"2024-06-28 16:45:00",1444,11.14,2591.042,496.052,128.2206
"2024-06-28 17:00:00",1445,11.14,2590.887,468.5404,121.2897
"2024-06-28 17:15:00",1446,11.14,2606.254,484.5265,121.3246
"2024-06-28 17:30:00",1447,11.14,2621.164,502.529,124.4668
"2024-06-28 17:45:00",1448,11.13,2620.864,479.0318,117.0911
"2024-06-28 18:00:00",1449,11.14,2636.267,506.2923,126.5235
"2024-06-28 18:15:00",1450,11.13,2651.112,478.6643,128.2127
"2024-06-28 18:30:00",1451,11.12,2651.035,506.5959,113.2733
"2024-06-28 18:45:00",1452,11.13,2651.084,478.581,113.1742
"2024-06-28 19:00:00",1453,11.13,2666.175,516.4114,123.4363
"2024-06-28 19:15:00",1454,11.12,2666.7,507.4914,122.1376
"2024-06-28 19:30:00",1455,11.11,2666.519,478.2301,116.4313
"2024-06-28 19:45:00",1456,11.12,11.46878,488.9338,131.7567
"2024-06-28 20:00:00",1457,11.11,11.51242,515.8906,115.0066
"2024-06-28 20:15:00",1458,11.1,11.52032,488.1264,128.1959
"2024-06-28 20:30:00",1459,11.11,11.49949,517.0303,128.3086
"2024-06-28 20:45:00",1460,11.11,11.49879,517.1697,115.7633
"2024-06-28 21:00:00",1461,11.1,11.5061,507.0376,111.5255
"2024-06-28 21:15:00",1462,11.1,11.50148,486.0529,119.8839
"2024-06-28 21:30:00",1463,11.1,11.02942,488.4773,121.7607
"2024-06-28 21:45:00",1464,11.09,11.48575,478.8006,99.7561
"2024-06-28 22:00:00",1465,11.09,11.51415,516.0101,110.4669
"2024-06-28 22:15:00",1466,11.09,11.0729,500.1478,113.656
"2024-06-28 22:30:00",1467,11.09,11.02442,513.9668,123.7461
"2024-06-28 22:45:00",1468,11.08,11.03905,490.5608,114.7956
"2024-06-28 23:00:00",1469,11.08,11.03699,498.588,114.8093
"2024-06-28 23:15:00",1470,11.08,11.03631,489.6823,114.4971
"2024-06-28 23:30:00",1471,11.07,11.05662,508.0975,110.874
"2024-06-28 23:45:00",1472,11.07,11.52388,527.0443,109.7522
"2024-06-29 00:00:00",1473,11.06,11.12638,497.7405,120.9771
"2024-06-29 00:15:00",1474,11.07,11.52366,527.6405,116.83
"2024-06-29 00:30:00",1475,11.06,11.51128,510.3701,119.3184
"2024-06-29 00:45:00",1476,11.06,11.02806,525.9937,115.0946
"2024-06-29 01:00:00",1477,11.06,11.13168,509.4292,113.0469
"2024-06-29 01:15:00",1478,11.06,11.38854,538.0977,117.0972
"2024-06-29 01:30:00",1479,11.05,11.02813,508.7294,117.1301
"2024-06-29 01:45:00",1480,11.06,11.02665,535.5382,120.052
"2024-06-29 02:00:00",1481,11.05,11.04754,513.4122,120.0577
"2024-06-29 02:15:00",1482,11.05,11.01981,524.0625,116.0748
"2024-06-29 02:30:00",1483,11.05,11.02724,519.3496,114.5759
"2024-06-29 02:45:00",1484,11.04,11.02658,535.4056,115.0461
"2024-06-29 03:00:00",1485,11.03,11.04413,531.5761,121.3918
"2024-06-29 03:15:00",1486,11.03,11.05642,534.2069,122.9215
"2024-06-29 03:30:00",1487,11.03,11.02139,507.7167,125.716
"2024-06-29 03:45:00",1488,11.03,11.51655,537.2831,136.2471
"2024-06-29 04:00:00",1489,11.03,11.52562,79.17281,131.1646
"2024-06-29 04:15:00",1490,11.02,11.51737,75.64123,130.1519
"2024-06-29 04:30:00",1491,11.02,11.03123,48.95184,174.5791
"2024-06-29 04:45:00",1492,11.02,11.0181,79.76717,159.5002
"2024-06-29 05:00:00",1493,11,11.10506,77.5847,153.9157
"2024-06-29 05:15:00",1494,11.01,11.5151,52.60626,139.8175
"2024-06-29 05:30:00",1495,11.01,11.51351,51.5415,137.6986
"2024-06-29 05:45:00",1496,11.01,11.51081,70.4238,129.273
"2024-06-29 06:00:00",1497,11.01,11.09223,53.27788,125.0297
"2024-06-29 06:15:00",1498,11,11.06352,51.78059,138.8495
"2024-06-29 06:30:00",1499,11,11.48772,81.15372,176.3099
"2024-06-29 06:45:00",1500,10.98,11.45901,72.22099,151.5347
"2024-06-29 07:00:00",1501,10.99,11.48077,51.22079,148.2816
"2024-06-29 07:15:00",1502,11,10.98355,78.07748,146.0921
"2024-06-29 07:30:00",1503,10.98,11.00127,49.74318,143.8645
"2024-06-29 07:45:00",1504,10.99,10.99272,77.36347,264.1855
"2024-06-29 08:00:00",1505,10.98,10.99215,76.42683,246.1244
"2024-06-29 08:15:00",1506,10.98,10.99282,67.36746,237.6248
"2024-06-29 08:30:00",1507,10.96,10.98662,75.78044,231.5406
"2024-06-29 08:45:00",1508,10.96,10.98306,79.95173,210.3519
"2024-06-29 09:00:00",1509,10.96,10.99335,79.94878,210.2805
"2024-06-29 09:15:00",1510,10.97,10.99447,70.78057,193.1826
"2024-06-29 09:30:00",1511,10.96,11.48625,58.17446,182.504
"2024-06-29 09:45:00",1512,10.96,11.4794,76.43856,178.8849
"2024-06-29 10:00:00",1513,10.96,11.40652,51.21964,168.0987
"2024-06-29 10:15:00",1514,10.94,10.99057,77.61189,164.9206
"2024-06-29 10:30:00",1515,10.94,11.50691,52.17215,155.2405
"2024-06-29 10:45:00",1516,10.94,11.22397,76.09064,148.544
"2024-06-29 11:00:00",1517,10.94,11.52583,83.03917,154.3259
"2024-06-29 11:15:00",1518,10.93,11.24708,52.79106,141.53
"2024-06-29 11:30:00",1519,10.94,11.44941,79.89713,139.3056
"2024-06-29 11:45:00",1520,10.93,11.52527,79.62544,142.6073
"2024-06-29 12:00:00",1521,10.91,11.51654,83.0039,144.279
"2024-06-29 12:15:00",1522,10.92,11.45858,54.38128,141.3311
"2024-06-29 12:30:00",1523,10.92,11.02419,81.04259,137.2827
"2024-06-29 12:45:00",1524,10.91,11.45283,52.81923,133.6572
"2024-06-29 13:00:00",1525,10.92,11.52425,80.87453,134.6748
"2024-06-29 13:15:00",1526,10.9,11.49543,52.28879,135.8835
"2024-06-29 13:30:00",1527,10.89,11.13581,50.77827,133.3102
"2024-06-29 13:45:00",1528,10.89,11.0274,51.94138,139.5672
"2024-06-29 14:00:00",1529,10.9,11.02761,66.54979,134.3049
"2024-06-29 14:15:00",1530,10.89,11.30014,78.10973,134.1543
"2024-06-29 14:30:00",1531,10.88,11.01442,50.12499,135.2878
"2024-06-29 14:45:00",1532,10.89,11.4814,52.19152,133.0351
"2024-06-29 15:00:00",1533,10.87,11.53906,52.37218,131.684
"2024-06-29 15:15:00",1534,10.87,11.54159,78.25827,152.1965
"2024-06-29 15:30:00",1535,10.87,11.01895,78.91553,180.6508
"2024-06-29 15:45:00",1536,10.86,10.99613,54.23419,203.7787
"2024-06-29 16:00:00",1537,10.85,11.5371,83.04813,203.019
"2024-06-29 16:15:00",1538,10.86,10.99966,52.70673,202.8865
"2024-06-29 16:30:00",1539,10.85,11.48479,81.0078,209.0857
"2024-06-29 16:45:00",1540,10.84,11.50332,50.61292,221.8451
"2024-06-29 17:00:00",1541,10.83,11.51328,81.02134,225.0757
"2024-06-29 17:15:00",1542,10.83,11.04902,78.57648,217.6317
"2024-06-29 17:30:00",1543,10.83,11.49208,51.93171,217.9638
"2024-06-29 17:45:00",1544,10.81,11.14507,50.18732,231.3177
"2024-06-29 18:00:00",1545,10.82,11.16961,62.79057,223.0473
"2024-06-29 18:15:00",1546,10.81,11.50839,61.68819,225.7128
"2024-06-29 18:30:00",1547,10.8,11.04,81.66674,231.6802
"2024-06-29 18:45:00",1548,10.8,11.50614,83.67454,238.2679
"2024-06-29 19:00:00",1549,10.77,11.13667,50.54221,244.2679
"2024-06-29 19:15:00",1550,10.79,11.51872,77.97966,250.4736
"2024-06-29 19:30:00",1551,10.79,11.00156,79.11784,259.3909
"2024-06-29 19:45:00",1552,10.77,11.53508,79.96114,263.0959
"2024-06-29 20:00:00",1553,10.77,11.54387,75.11842,257.773
"2024-06-29 20:15:00",1554,10.76,11.00443,79.32321,248.3491
"2024-06-29 20:30:00",1555,10.75,11.55124,68.97957,227.2078
"2024-06-29 20:45:00",1556,10.74,11.03638,50.42365,213.038
"2024-06-29 21:00:00",1557,10.74,11.45591,75.20592,200.9068
"2024-06-29 21:15:00",1558,10.74,11.4778,81.46096,198.1852
"2024-06-29 21:30:00",1559,10.73,11.05638,78.6587,192.0015
"2024-06-29 21:45:00",1560,10.73,11.4948,57.42891,193.7482
"2024-06-29 22:00:00",1561,10.71,11.04559,79.35045,194.8158
"2024-06-29 22:15:00",1562,10.71,11.51656,72.35812,191.842
"2024-06-29 22:30:00",1563,10.69,11.0077,79.45847,189.5408
"2024-06-29 22:45:00",1564,10.69,11.23632,52.20056,185.1968
"2024-06-29 23:00:00",1565,10.68,11.24022,52.17855,181.3602
"2024-06-29 23:15:00",1566,10.67,10.99943,52.99447,179.5279
"2024-06-29 23:30:00",1567,10.66,11.00286,53.02584,175.4718
"2024-06-29 23:45:00",1568,10.65,11.10416,53.04428,173.7189
"2024-06-30 00:00:00",1569,10.65,11.5185,81.82837,171.0212
"2024-06-30 00:15:00",1570,10.63,11.00383,50.61018,158.2925
"2024-06-30 00:30:00",1571,10.63,11.04284,79.97869,150.7001
