Date,SpC
2023-06-17T19:00:00Z,347.8
2023-06-17T20:00:00Z,345.1
2023-06-17T21:00:00Z,339.3
2023-06-17T22:00:00Z,342.9
2023-06-17T23:00:00Z,351.1
2023-06-18T00:00:00Z,353.8
2023-06-18T01:00:00Z,353.6
2023-06-18T02:00:00Z,351.5
2023-06-18T03:00:00Z,350.3
2023-06-18T04:00:00Z,353.9
2023-06-18T05:00:00Z,354.7
2023-06-18T06:00:00Z,353.9
2023-06-18T07:00:00Z,353.5
2023-06-18T08:00:00Z,354.7
2023-06-18T09:00:00Z,358
2023-06-18T10:00:00Z,362.6
2023-06-18T11:00:00Z,366.4
2023-06-18T12:00:00Z,371.6
2023-06-18T13:00:00Z,377.9
2023-06-18T14:00:00Z,379.6
2023-06-18T15:00:00Z,383.6
2023-06-18T16:00:00Z,386.2
2023-06-18T17:00:00Z,385.8
2023-06-18T18:00:00Z,385
2023-06-18T19:00:00Z,383.8
2023-06-18T20:00:00Z,381.9
2023-06-18T21:00:00Z,380.3
2023-06-18T22:00:00Z,379
2023-06-18T23:00:00Z,378.2
2023-06-19T00:00:00Z,377.9
2023-06-19T01:00:00Z,376.6
2023-06-19T02:00:00Z,375.9
2023-06-19T03:00:00Z,375.2
2023-06-19T04:00:00Z,373.9
2023-06-19T05:00:00Z,372.6
2023-06-19T06:00:00Z,371.3
2023-06-19T07:00:00Z,371
2023-06-19T08:00:00Z,371.5
2023-06-19T09:00:00Z,372.5
2023-06-19T10:00:00Z,374.6
2023-06-19T11:00:00Z,378.2
2023-06-19T12:00:00Z,376.3
2023-06-19T13:00:00Z,376.2
2023-06-19T14:00:00Z,377.3
2023-06-19T15:00:00Z,379.6
2023-06-19T16:00:00Z,384.5
2023-06-19T17:00:00Z,384
2023-06-19T18:00:00Z,384
2023-06-19T19:00:00Z,383.8
2023-06-19T20:00:00Z,381.2
2023-06-19T21:00:00Z,379.5
2023-06-19T22:00:00Z,376.8
2023-06-19T23:00:00Z,373.8
2023-06-20T00:00:00Z,371.4
2023-06-20T01:00:00Z,369
2023-06-20T02:00:00Z,367.3
2023-06-20T03:00:00Z,365.4
2023-06-20T04:00:00Z,361
2023-06-20T05:00:00Z,336.3
2023-06-20T06:00:00Z,312.5
2023-06-20T07:00:00Z,312.9
2023-06-20T08:00:00Z,328.2
2023-06-20T09:00:00Z,324.8
2023-06-20T10:00:00Z,334.2
2023-06-20T11:00:00Z,350.8
2023-06-20T12:00:00Z,359.3
2023-06-20T13:00:00Z,372.8
2023-06-20T14:00:00Z,369.8
2023-06-20T15:00:00Z,370.3
2023-06-20T16:00:00Z,369.4
2023-06-20T17:00:00Z,368.3
2023-06-20T18:00:00Z,368.7
2023-06-20T19:00:00Z,368.1
2023-06-20T20:00:00Z,363.9
2023-06-20T21:00:00Z,357.5
2023-06-20T22:00:00Z,350.9
2023-06-20T23:00:00Z,344.4
2023-06-21T00:00:00Z,338.3
2023-06-21T01:00:00Z,332.4
2023-06-21T02:00:00Z,328
2023-06-21T03:00:00Z,324.6
2023-06-21T04:00:00Z,321.5
2023-06-21T05:00:00Z,319.2
2023-06-21T06:00:00Z,317.4
2023-06-21T07:00:00Z,315.2
2023-06-21T08:00:00Z,313.7
2023-06-21T09:00:00Z,313.9
2023-06-21T10:00:00Z,315.9
2023-06-21T11:00:00Z,318.9
2023-06-21T12:00:00Z,322.1
2023-06-21T13:00:00Z,317.3
2023-06-21T14:00:00Z,319.8
2023-06-21T15:00:00Z,321.1
2023-06-21T16:00:00Z,323.7
2023-06-21T17:00:00Z,324.3
2023-06-21T18:00:00Z,324.3
2023-06-21T19:00:00Z,325
2023-06-21T20:00:00Z,324.8
2023-06-21T21:00:00Z,323.5
2023-06-21T22:00:00Z,317.8
2023-06-21T23:00:00Z,297.7
2023-06-22T00:00:00Z,290.1
2023-06-22T01:00:00Z,273.1
2023-06-22T02:00:00Z,272.6
2023-06-22T03:00:00Z,276.1
2023-06-22T04:00:00Z,268.4
2023-06-22T05:00:00Z,238.8
2023-06-22T06:00:00Z,207.4
2023-06-22T07:00:00Z,202.4
2023-06-22T08:00:00Z,194.1
2023-06-22T09:00:00Z,192.9
2023-06-22T10:00:00Z,188.9
2023-06-22T11:00:00Z,175.5
2023-06-22T12:00:00Z,166.8
2023-06-22T13:00:00Z,161
2023-06-22T14:00:00Z,157.2
2023-06-22T15:00:00Z,155.7
2023-06-22T16:00:00Z,153.1
2023-06-22T17:00:00Z,151.2
2023-06-22T18:00:00Z,151.2
2023-06-22T19:00:00Z,150.4
2023-06-22T20:00:00Z,149.8
2023-06-22T21:00:00Z,149
2023-06-22T22:00:00Z,148.1
2023-06-22T23:00:00Z,146.9
2023-06-23T00:00:00Z,145.9
2023-06-23T01:00:00Z,144.5
2023-06-23T02:00:00Z,143.3
2023-06-23T03:00:00Z,142.1
2023-06-23T04:00:00Z,137.3
2023-06-23T05:00:00Z,127.2
2023-06-23T06:00:00Z,121.2
2023-06-23T07:00:00Z,86.5
2023-06-23T08:00:00Z,84
2023-06-23T09:00:00Z,83.9
2023-06-23T10:00:00Z,85.8
2023-06-23T11:00:00Z,86.9
2023-06-23T12:00:00Z,86.9
2023-06-23T13:00:00Z,87.9
2023-06-23T14:00:00Z,88.2
2023-06-23T15:00:00Z,88.8
2023-06-23T16:00:00Z,89.5
2023-06-23T17:00:00Z,89.5
2023-06-23T18:00:00Z,90
2023-06-23T19:00:00Z,90.5
2023-06-23T20:00:00Z,90.9
2023-06-23T21:00:00Z,91.2
2023-06-23T22:00:00Z,89.7
2023-06-23T23:00:00Z,89.1
2023-06-24T00:00:00Z,89.5
2023-06-24T01:00:00Z,90
2023-06-24T02:00:00Z,89
2023-06-24T03:00:00Z,87.9
2023-06-24T04:00:00Z,86.9
2023-06-24T05:00:00Z,85.2
2023-06-24T06:00:00Z,68.5
2023-06-24T07:00:00Z,65.2
2023-06-24T08:00:00Z,63.3
2023-06-24T09:00:00Z,61.7
2023-06-24T10:00:00Z,61.9
2023-06-24T11:00:00Z,61.8
2023-06-24T12:00:00Z,62
2023-06-24T13:00:00Z,61
2023-06-24T14:00:00Z,59.4
2023-06-24T15:00:00Z,61.4
2023-06-24T16:00:00Z,61.4
2023-06-24T17:00:00Z,61
2023-06-24T18:00:00Z,60.3
2023-06-24T19:00:00Z,52.2
2023-06-24T20:00:00Z,53.1
2023-06-24T21:00:00Z,52.6
2023-06-24T22:00:00Z,51.3
2023-06-24T23:00:00Z,53.7
2023-06-25T00:00:00Z,61.5
2023-06-25T01:00:00Z,67.6
2023-06-25T02:00:00Z,52.1
2023-06-25T03:00:00Z,58.1
2023-06-25T04:00:00Z,51.2
2023-06-25T05:00:00Z,58.8
2023-06-25T06:00:00Z,60.2
2023-06-25T07:00:00Z,60.2
2023-06-25T08:00:00Z,61
2023-06-25T09:00:00Z,62
2023-06-25T10:00:00Z,67.9
2023-06-25T11:00:00Z,68.8
2023-06-25T12:00:00Z,69.5
2023-06-25T13:00:00Z,69.7
2023-06-25T14:00:00Z,68.8
2023-06-25T15:00:00Z,68.7
2023-06-25T16:00:00Z,69
2023-06-25T17:00:00Z,68.7
2023-06-25T18:00:00Z,68.8
2023-06-25T19:00:00Z,68.8
2023-06-25T20:00:00Z,69.1
2023-06-25T21:00:00Z,67.8
2023-06-25T22:00:00Z,68.3
2023-06-25T23:00:00Z,67.6
2023-06-26T00:00:00Z,68.3
2023-06-26T01:00:00Z,68
2023-06-26T02:00:00Z,67.9
2023-06-26T03:00:00Z,68.3
2023-06-26T04:00:00Z,67.5
2023-06-26T05:00:00Z,68.1
2023-06-26T06:00:00Z,69.1
2023-06-26T07:00:00Z,68.7
2023-06-26T08:00:00Z,68.9
2023-06-26T09:00:00Z,68.9
2023-06-26T10:00:00Z,70.2
2023-06-26T11:00:00Z,71.5
2023-06-26T12:00:00Z,71.6
2023-06-26T13:00:00Z,71.5
2023-06-26T14:00:00Z,70.8
2023-06-26T15:00:00Z,71.2
2023-06-26T16:00:00Z,70.6
2023-06-26T17:00:00Z,70.8
2023-06-26T18:00:00Z,72.4
2023-06-26T19:00:00Z,74.1
2023-06-26T20:00:00Z,74.9
2023-06-26T21:00:00Z,75.8
2023-06-26T22:00:00Z,75.9
2023-06-26T23:00:00Z,77
2023-06-27T00:00:00Z,77.7
2023-06-27T01:00:00Z,78
2023-06-27T02:00:00Z,79.6
2023-06-27T03:00:00Z,79.5
2023-06-27T04:00:00Z,78
2023-06-27T05:00:00Z,78.4
2023-06-27T06:00:00Z,78.9
2023-06-27T07:00:00Z,79.4
2023-06-27T08:00:00Z,79.4
2023-06-27T09:00:00Z,80.4
2023-06-27T10:00:00Z,80.8
2023-06-27T11:00:00Z,81.4
2023-06-27T12:00:00Z,81.8
2023-06-27T13:00:00Z,82.1
2023-06-27T14:00:00Z,82.4
2023-06-27T15:00:00Z,82.1
2023-06-27T16:00:00Z,81.7
2023-06-27T17:00:00Z,81.6
2023-06-27T18:00:00Z,81.5
2023-06-27T19:00:00Z,81.4
2023-06-27T20:00:00Z,81.2
2023-06-27T21:00:00Z,80.5
2023-06-27T22:00:00Z,80.5
2023-06-27T23:00:00Z,82.7
2023-06-28T00:00:00Z,83.5
2023-06-28T01:00:00Z,80.6
2023-06-28T02:00:00Z,84.2
2023-06-28T03:00:00Z,84.5
2023-06-28T04:00:00Z,83.6
2023-06-28T05:00:00Z,85.1
2023-06-28T06:00:00Z,86
2023-06-28T07:00:00Z,87.9
2023-06-28T08:00:00Z,88.8
2023-06-28T09:00:00Z,88
2023-06-28T10:00:00Z,88
2023-06-28T11:00:00Z,87.6
2023-06-28T12:00:00Z,87
2023-06-28T13:00:00Z,87.3
2023-06-28T14:00:00Z,87.3
2023-06-28T15:00:00Z,86.9
2023-06-28T16:00:00Z,86.1
2023-06-28T17:00:00Z,85.9
2023-06-28T18:00:00Z,85.5
2023-06-28T19:00:00Z,85.3
2023-06-28T20:00:00Z,85.5
2023-06-28T21:00:00Z,85.1
2023-06-28T22:00:00Z,85
2023-06-28T23:00:00Z,84.6
2023-06-29T00:00:00Z,84.6
2023-06-29T01:00:00Z,86.3
2023-06-29T02:00:00Z,86.5
2023-06-29T03:00:00Z,87.3
2023-06-29T04:00:00Z,87.8
2023-06-29T05:00:00Z,88.4
2023-06-29T06:00:00Z,89.5
2023-06-29T07:00:00Z,90.5
2023-06-29T08:00:00Z,90.5
2023-06-29T09:00:00Z,91
2023-06-29T10:00:00Z,91.7
2023-06-29T11:00:00Z,91.9
2023-06-29T12:00:00Z,92.8
2023-06-29T13:00:00Z,93.7
2023-06-29T14:00:00Z,94.4
2023-06-29T15:00:00Z,95.4
2023-06-29T16:00:00Z,96.2
2023-06-29T17:00:00Z,96.6
2023-06-29T18:00:00Z,97.3
2023-06-29T19:00:00Z,99
2023-06-29T20:00:00Z,99.4
2023-06-29T21:00:00Z,100.2
2023-06-29T22:00:00Z,102.3
2023-06-29T23:00:00Z,102
2023-06-30T00:00:00Z,101.8
2023-06-30T01:00:00Z,101.4
2023-06-30T02:00:00Z,100.9
2023-06-30T03:00:00Z,101.1
2023-06-30T04:00:00Z,102.1
2023-06-30T05:00:00Z,102.5
2023-06-30T06:00:00Z,103.5
2023-06-30T07:00:00Z,104.4
2023-06-30T08:00:00Z,105.8
2023-06-30T09:00:00Z,106.3
2023-06-30T10:00:00Z,108.2
2023-06-30T11:00:00Z,108.9
2023-06-30T12:00:00Z,109.7
2023-06-30T13:00:00Z,110.3
2023-06-30T14:00:00Z,111.6
2023-06-30T15:00:00Z,112.7
2023-06-30T16:00:00Z,113.3
2023-06-30T17:00:00Z,113.6
2023-06-30T18:00:00Z,113.9
2023-06-30T19:00:00Z,114
2023-06-30T20:00:00Z,113.6
2023-06-30T21:00:00Z,113.4
2023-06-30T22:00:00Z,111.6
2023-06-30T23:00:00Z,111.2
2023-07-01T00:00:00Z,109.1
2023-07-01T01:00:00Z,107.2
2023-07-01T02:00:00Z,105.9
2023-07-01T03:00:00Z,105.1
2023-07-01T04:00:00Z,105.1
2023-07-01T05:00:00Z,104.5
2023-07-01T06:00:00Z,106.9
2023-07-01T07:00:00Z,108.5
2023-07-01T08:00:00Z,109.4
2023-07-01T09:00:00Z,111
2023-07-01T10:00:00Z,112.6
2023-07-01T11:00:00Z,113.2
2023-07-01T12:00:00Z,115.3
2023-07-01T13:00:00Z,116.2
2023-07-01T14:00:00Z,117.9
2023-07-01T15:00:00Z,120.1
2023-07-01T16:00:00Z,120.6
2023-07-01T17:00:00Z,120.6
2023-07-01T18:00:00Z,122.4
2023-07-01T19:00:00Z,122.7
2023-07-01T20:00:00Z,122.6
2023-07-01T21:00:00Z,121.3
2023-07-01T22:00:00Z,120.7
2023-07-01T23:00:00Z,119.2
2023-07-02T00:00:00Z,117.3
2023-07-02T01:00:00Z,115.2
2023-07-02T02:00:00Z,113.6
2023-07-02T03:00:00Z,112.4
2023-07-02T04:00:00Z,111.6
2023-07-02T05:00:00Z,111.8
2023-07-02T06:00:00Z,112.4
2023-07-02T07:00:00Z,113.2
2023-07-02T08:00:00Z,114.6
2023-07-02T09:00:00Z,116.6
2023-07-02T10:00:00Z,118.8
2023-07-02T11:00:00Z,120.7
2023-07-02T12:00:00Z,123.1
2023-07-02T13:00:00Z,125.9
2023-07-02T14:00:00Z,127.9
2023-07-02T15:00:00Z,129.9
2023-07-02T16:00:00Z,131
2023-07-02T17:00:00Z,132.5
2023-07-02T18:00:00Z,133.4
2023-07-02T19:00:00Z,134.7
2023-07-02T20:00:00Z,136.2
2023-07-02T21:00:00Z,137.9
2023-07-02T22:00:00Z,138.6
2023-07-02T23:00:00Z,139.1
2023-07-03T00:00:00Z,138.5
2023-07-03T01:00:00Z,137
2023-07-03T02:00:00Z,135.4
2023-07-03T03:00:00Z,134.5
2023-07-03T04:00:00Z,132.5
2023-07-03T05:00:00Z,130.5
2023-07-03T06:00:00Z,128.9
2023-07-03T07:00:00Z,127.8
2023-07-03T08:00:00Z,128.3
2023-07-03T09:00:00Z,129.7
2023-07-03T10:00:00Z,131.8
2023-07-03T11:00:00Z,133.9
2023-07-03T12:00:00Z,137.1
2023-07-03T13:00:00Z,139.5
2023-07-03T14:00:00Z,151.8
2023-07-03T15:00:00Z,150.7
2023-07-03T16:00:00Z,156.1
2023-07-03T17:00:00Z,158.4
2023-07-03T18:00:00Z,159.5
2023-07-03T19:00:00Z,159.5
2023-07-03T20:00:00Z,160.1
2023-07-03T21:00:00Z,161.8
2023-07-03T22:00:00Z,162.8
2023-07-03T23:00:00Z,163.8
2023-07-04T00:00:00Z,164.2
2023-07-04T01:00:00Z,163.5
2023-07-04T02:00:00Z,162.6
2023-07-04T03:00:00Z,161.8
2023-07-04T04:00:00Z,163.4
2023-07-04T05:00:00Z,158.1
2023-07-04T06:00:00Z,155
2023-07-04T07:00:00Z,153.1
2023-07-04T08:00:00Z,152.2
2023-07-04T09:00:00Z,155.2
2023-07-04T10:00:00Z,155.5
2023-07-04T11:00:00Z,154.3
2023-07-04T12:00:00Z,158.7
2023-07-04T13:00:00Z,159.2
2023-07-04T14:00:00Z,161.8
2023-07-04T15:00:00Z,164.1
2023-07-04T16:00:00Z,166.5
2023-07-04T17:00:00Z,168
2023-07-04T18:00:00Z,171.2
2023-07-04T19:00:00Z,195
2023-07-04T20:00:00Z,197.4
2023-07-04T21:00:00Z,191
2023-07-04T22:00:00Z,192.6
2023-07-04T23:00:00Z,194.3
2023-07-05T00:00:00Z,197
2023-07-05T01:00:00Z,198.3
2023-07-05T02:00:00Z,198
2023-07-05T03:00:00Z,209.6
2023-07-05T04:00:00Z,208.5
2023-07-05T05:00:00Z,207.9
2023-07-05T06:00:00Z,205.7
2023-07-05T07:00:00Z,203.9
2023-07-05T08:00:00Z,203.4
2023-07-05T09:00:00Z,203.6
2023-07-05T10:00:00Z,202.6
2023-07-05T11:00:00Z,201.9
2023-07-05T12:00:00Z,203.2
2023-07-05T13:00:00Z,206.3
2023-07-05T14:00:00Z,206.5
2023-07-05T15:00:00Z,209.7
2023-07-05T16:00:00Z,211.8
2023-07-05T17:00:00Z,215
2023-07-05T18:00:00Z,219
2023-07-05T19:00:00Z,221.7
2023-07-05T20:00:00Z,224
2023-07-05T21:00:00Z,227.1
2023-07-05T22:00:00Z,228.1
2023-07-05T23:00:00Z,230
2023-07-06T00:00:00Z,232.8
2023-07-06T01:00:00Z,234.4
2023-07-06T02:00:00Z,235.8
2023-07-06T03:00:00Z,237.8
2023-07-06T04:00:00Z,239.6
2023-07-06T05:00:00Z,238.3
2023-07-06T06:00:00Z,237.6
2023-07-06T07:00:00Z,237.1
2023-07-06T08:00:00Z,237.7
2023-07-06T09:00:00Z,239.5
2023-07-06T10:00:00Z,240.5
2023-07-06T11:00:00Z,239.5
2023-07-06T12:00:00Z,240.6
2023-07-06T13:00:00Z,243.8
2023-07-06T14:00:00Z,246
2023-07-06T15:00:00Z,244.6
2023-07-06T16:00:00Z,243.6
2023-07-06T17:00:00Z,243.7
2023-07-06T18:00:00Z,245.5
2023-07-06T19:00:00Z,246.7
2023-07-06T20:00:00Z,247.2
2023-07-06T21:00:00Z,247.1
2023-07-06T22:00:00Z,247.9
2023-07-06T23:00:00Z,247.7
2023-07-07T00:00:00Z,248.9
2023-07-07T01:00:00Z,249.8
2023-07-07T02:00:00Z,251.8
2023-07-07T03:00:00Z,252.8
2023-07-07T04:00:00Z,253.1
2023-07-07T05:00:00Z,252.7
2023-07-07T06:00:00Z,251.6
2023-07-07T07:00:00Z,249.7
2023-07-07T08:00:00Z,248.4
2023-07-07T09:00:00Z,249.7
2023-07-07T10:00:00Z,252.7
2023-07-07T11:00:00Z,256.2
2023-07-07T12:00:00Z,258.8
2023-07-07T13:00:00Z,262.3
2022-09-17T14:45:00Z,50.2
2022-09-17T15:15:00Z,50.6
2022-09-17T15:30:00Z,50.6
2022-09-17T15:45:00Z,50.6
2022-09-17T16:00:00Z,50.2
2022-09-17T16:15:00Z,50.2
2022-09-17T16:45:00Z,50.2
2022-09-17T17:00:00Z,50.2
2022-09-17T17:15:00Z,50.2
2022-09-17T17:30:00Z,50.2
2022-09-17T17:45:00Z,50.2
2022-09-17T18:00:00Z,50.6
2022-09-17T18:15:00Z,50.6
2022-09-17T18:30:00Z,50.6
2022-09-17T18:45:00Z,50.2
2022-09-17T19:00:00Z,50.6
2022-09-17T19:15:00Z,50.2
2022-09-17T19:30:00Z,50.6
2022-09-17T19:45:00Z,50.6
2022-09-17T20:00:00Z,50.6
2022-09-17T20:15:00Z,50.2
2022-09-17T20:30:00Z,50.6
2022-09-17T20:45:00Z,50.2
2022-09-17T21:00:00Z,50.6
2022-09-17T21:15:00Z,50.2
2022-09-17T21:30:00Z,50.6
2022-09-17T21:45:00Z,50.2
2022-09-17T22:00:00Z,50.2
2022-09-17T22:15:00Z,50.2
2022-09-17T22:30:00Z,50.6
2022-09-17T22:45:00Z,50.6
2022-09-17T23:00:00Z,50.6
2022-09-17T23:15:00Z,50.2
2022-09-17T23:30:00Z,50.6
2022-09-17T23:45:00Z,50.6
2022-09-18T00:00:00Z,50.6
2022-09-18T00:15:00Z,50.6
2022-09-18T00:30:00Z,50.6
2022-09-18T00:45:00Z,51
2022-09-18T01:00:00Z,51
2022-09-18T01:15:00Z,51
2022-09-18T01:30:00Z,51
2022-09-18T01:45:00Z,51
2022-09-18T02:00:00Z,51
2022-09-18T02:15:00Z,51
2022-09-18T02:30:00Z,51.4
2022-09-18T02:45:00Z,51.4
2022-09-18T03:00:00Z,51.4
2022-09-18T03:15:00Z,51.4
2022-09-18T03:30:00Z,51.4
2022-09-18T03:45:00Z,51.4
2022-09-18T04:00:00Z,51.4
2022-09-18T04:15:00Z,51.4
2022-09-18T04:30:00Z,51.8
2022-09-18T04:45:00Z,51.5
2022-09-18T05:00:00Z,51.8
2022-09-18T05:15:00Z,51.8
2022-09-18T05:30:00Z,51.8
2022-09-18T05:45:00Z,51.8
2022-09-18T06:00:00Z,51.8
2022-09-18T06:15:00Z,51.8
2022-09-18T06:30:00Z,51.8
2022-09-18T06:45:00Z,51.8
2022-09-18T07:00:00Z,51.9
2022-09-18T07:15:00Z,52.2
2022-09-18T07:30:00Z,51.9
2022-09-18T07:45:00Z,52.2
2022-09-18T08:00:00Z,52.2
2022-09-18T08:15:00Z,52.2
2022-09-18T08:30:00Z,52.2
2022-09-18T08:45:00Z,52.2
2022-09-18T09:00:00Z,52.2
2022-09-18T09:15:00Z,52.2
2022-09-18T09:30:00Z,52.2
2022-09-18T09:45:00Z,52.6
2022-09-18T10:00:00Z,52.6
2022-09-18T10:15:00Z,52.6
2022-09-18T10:30:00Z,52.6
2022-09-18T10:45:00Z,53
2022-09-18T11:00:00Z,53
2022-09-18T11:15:00Z,52.6
2022-09-18T11:30:00Z,53
2022-09-18T11:45:00Z,53
2022-09-18T12:00:00Z,53
2022-09-18T12:15:00Z,53.4
2022-09-18T12:30:00Z,53.4
2022-09-18T12:45:00Z,53.4
2022-09-18T13:00:00Z,53.4
2022-09-18T13:15:00Z,53.4
2022-09-18T13:30:00Z,53.8
2022-09-18T13:45:00Z,53.8
2022-09-18T14:00:00Z,53.8
2022-09-18T14:15:00Z,53.8
2022-09-18T14:30:00Z,53.8
2022-09-18T14:45:00Z,53.8
2022-09-18T15:00:00Z,53.4
2022-09-18T15:15:00Z,52.6
2022-09-18T15:30:00Z,52.2
2022-09-18T15:45:00Z,51.8
2022-09-18T16:00:00Z,51.4
2022-09-18T16:15:00Z,51.4
2022-09-18T16:30:00Z,51.4
2022-09-18T16:45:00Z,52.6
2022-09-18T17:00:00Z,53.4
2022-09-18T17:15:00Z,53.8
2022-09-18T17:30:00Z,54.1
2022-09-18T17:45:00Z,53.8
2022-09-18T18:00:00Z,53.8
2022-09-18T18:15:00Z,53.8
2022-09-18T18:30:00Z,53.8
2022-09-18T18:45:00Z,53.8
2022-09-18T19:00:00Z,53.8
2022-09-18T19:15:00Z,53.8
2022-09-18T19:30:00Z,53.8
2022-09-18T19:45:00Z,53.8
2022-09-18T20:00:00Z,53.4
2022-09-18T20:15:00Z,53.4
2022-09-18T20:30:00Z,53.4
2022-09-18T20:45:00Z,53.4
2022-09-18T21:00:00Z,53.4
2022-09-18T21:15:00Z,53
2022-09-18T21:30:00Z,53
2022-09-18T21:45:00Z,53
2022-09-18T22:00:00Z,53
2022-09-18T22:15:00Z,52.6
2022-09-18T22:30:00Z,52.6
2022-09-18T22:45:00Z,52.6
2022-09-18T23:00:00Z,52.6
2022-09-18T23:15:00Z,52.6
2022-09-18T23:30:00Z,52.6
2022-09-18T23:45:00Z,52.2
2022-09-19T00:00:00Z,52.6
2022-09-19T00:15:00Z,52.6
2022-09-19T00:30:00Z,52.6
2022-09-19T00:45:00Z,52.6
2022-09-19T01:00:00Z,52.6
2022-09-19T01:15:00Z,52.2
2022-09-19T01:30:00Z,52.2
2022-09-19T01:45:00Z,52.2
2022-09-19T02:00:00Z,52.2
2022-09-19T02:15:00Z,52.2
2022-09-19T02:30:00Z,52.2
2022-09-19T02:45:00Z,51.8
2022-09-19T03:00:00Z,52.2
2022-09-19T03:15:00Z,52.2
2022-09-19T03:30:00Z,52.2
2022-09-19T03:45:00Z,52.2
2022-09-19T04:00:00Z,52.2
2022-09-19T04:15:00Z,52.2
2022-09-19T04:30:00Z,51.8
2022-09-19T04:45:00Z,51.8
2022-09-19T05:00:00Z,52.6
2022-09-19T05:15:00Z,52.2
2022-09-19T05:30:00Z,52.6
2022-09-19T05:45:00Z,52.6
2022-09-19T06:00:00Z,52.6
2022-09-19T06:15:00Z,52.6
2022-09-19T06:30:00Z,52.2
2022-09-19T06:45:00Z,52.2
2022-09-19T07:00:00Z,52.6
2022-09-19T07:15:00Z,52.2
2022-09-19T07:30:00Z,52.6
2022-09-19T07:45:00Z,52.2
2022-09-19T08:00:00Z,52.6
2022-09-19T08:15:00Z,52.6
2022-09-19T08:30:00Z,52.6
2022-09-19T08:45:00Z,52.6
2022-09-19T09:00:00Z,52.6
2022-09-19T09:15:00Z,52.6
2022-09-19T09:30:00Z,52.6
2022-09-19T09:45:00Z,52.6
2022-09-19T10:00:00Z,53
2022-09-19T10:15:00Z,53
2022-09-19T10:30:00Z,53
2022-09-19T10:45:00Z,53
2022-09-19T11:00:00Z,53
2022-09-19T11:15:00Z,53
2022-09-19T11:30:00Z,53
2022-09-19T11:45:00Z,53.4
2022-09-19T12:00:00Z,53.4
2022-09-19T12:15:00Z,53
2022-09-19T12:30:00Z,53.4
2022-09-19T12:45:00Z,53.4
2022-09-19T13:00:00Z,53.4
2022-09-19T13:15:00Z,53.8
2022-09-19T13:30:00Z,53.8
2022-09-19T13:45:00Z,53.8
2022-09-19T14:00:00Z,53.8
2022-09-19T14:15:00Z,53.8
2022-09-19T14:30:00Z,54.2
2022-09-19T14:45:00Z,53.8
2022-09-19T15:00:00Z,53.8
2022-09-19T15:15:00Z,54.1
2022-09-19T15:30:00Z,54.1
2022-09-19T15:45:00Z,54.1
2022-09-19T16:00:00Z,54.1
2022-09-19T16:15:00Z,54.1
2022-09-19T16:30:00Z,54.1
2022-09-19T16:45:00Z,54.1
2022-09-19T17:00:00Z,54.1
2022-09-19T17:15:00Z,54.1
2022-09-19T17:30:00Z,54.1
2022-09-19T17:45:00Z,54.5
2022-09-19T18:00:00Z,54.5
2022-09-19T18:15:00Z,54.5
2022-09-19T18:30:00Z,54.5
2022-09-19T18:45:00Z,54.5
2022-09-19T19:00:00Z,54.9
2022-09-19T19:15:00Z,54.5
2022-09-19T19:30:00Z,54.9
2022-09-19T19:45:00Z,54.9
2022-09-19T20:00:00Z,54.9
2022-09-19T20:15:00Z,54.9
2022-09-19T20:30:00Z,54.9
2022-09-19T20:45:00Z,54.9
2022-09-19T21:00:00Z,54.9
2022-09-19T21:15:00Z,55.3
2022-09-19T21:30:00Z,55.3
2022-09-19T21:45:00Z,55.3
2022-09-19T22:00:00Z,55.3
2022-09-19T22:15:00Z,55.3
2022-09-19T22:30:00Z,55.3
2022-09-19T22:45:00Z,55.3
2022-09-19T23:00:00Z,55.3
2022-09-19T23:15:00Z,55.3
2022-09-19T23:30:00Z,55.3
2022-09-19T23:45:00Z,55.7
2022-09-20T00:00:00Z,55.7
2022-09-20T00:15:00Z,55.7
2022-09-20T00:30:00Z,55.7
2022-09-20T00:45:00Z,55.7
2022-09-20T01:00:00Z,55.7
2022-09-20T01:15:00Z,55.7
2022-09-20T01:30:00Z,56.1
2022-09-20T01:45:00Z,56.1
2022-09-20T02:00:00Z,55.7
2022-09-20T02:15:00Z,55.7
2022-09-20T02:30:00Z,56.1
2022-09-20T02:45:00Z,56.1
2022-09-20T03:00:00Z,55.7
2022-09-20T03:15:00Z,56.5
2022-09-20T03:30:00Z,56.5
2022-09-20T03:45:00Z,56.5
2022-09-20T04:00:00Z,56.5
2022-09-20T04:15:00Z,56.5
2022-09-20T04:30:00Z,56.5
2022-09-20T04:45:00Z,56.5
2022-09-20T05:00:00Z,56.5
2022-09-20T05:15:00Z,56.5
2022-09-20T05:30:00Z,56.5
2022-09-20T05:45:00Z,56.1
2022-09-20T06:00:00Z,56.5
2022-09-20T06:15:00Z,56.5
2022-09-20T06:30:00Z,56.5
2022-09-20T06:45:00Z,56.5
2022-09-20T07:00:00Z,56.5
2022-09-20T07:15:00Z,56.5
2022-09-20T07:30:00Z,56.5
2022-09-20T07:45:00Z,56.5
2022-09-20T08:00:00Z,56.5
2022-09-20T08:15:00Z,56.5
2022-09-20T08:30:00Z,56.5
2022-09-20T08:45:00Z,56.5
2022-09-20T09:00:00Z,56.5
2022-09-20T09:15:00Z,56.9
2022-09-20T09:30:00Z,56.5
2022-09-20T09:45:00Z,56.5
2022-09-20T10:00:00Z,56.9
2022-09-20T10:15:00Z,57.3
