Date,LowSpC,FullSpC,time,ID
2022-11-15T14:51:45Z,90.6,88.4,14:51:45,6
2022-11-15T14:51:50Z,90.6,88.4,14:51:50,6
2022-11-15T14:51:55Z,90.6,88.4,14:51:55,6
2022-11-15T14:52:00Z,90.7,88.4,14:52:00,6
2022-11-15T14:52:05Z,90.7,88.4,14:52:05,6
2022-11-15T14:52:10Z,90.6,88.4,14:52:10,6
2022-11-15T14:52:15Z,90.6,88.7,14:52:15,6
2022-11-15T14:52:20Z,90.6,88.4,14:52:20,6
2022-11-15T14:52:25Z,90.6,88.4,14:52:25,6
2022-11-15T14:52:30Z,90.7,88.4,14:52:30,6
2022-11-15T14:52:35Z,90.6,88.7,14:52:35,6
2022-11-15T14:52:40Z,90.6,88.4,14:52:40,6
2022-11-15T14:52:45Z,90.6,88.4,14:52:45,6
2022-11-15T14:52:50Z,90.7,88.4,14:52:50,6
2022-11-15T14:52:55Z,90.5,88.4,14:52:55,6
2022-11-15T14:53:00Z,90.6,88.4,14:53:00,6
2022-11-15T14:53:05Z,90.6,88.7,14:53:05,6
2022-11-15T14:53:10Z,90.5,88.4,14:53:10,6
2022-11-15T14:53:15Z,90.6,88.7,14:53:15,6
2022-11-15T14:53:20Z,90.5,88.4,14:53:20,6
2022-11-15T14:53:25Z,90.6,88.7,14:53:25,6
2022-11-15T14:53:30Z,90.6,88.4,14:53:30,6
2022-11-15T14:53:35Z,90.5,88.4,14:53:35,6
2022-11-15T14:53:40Z,90.6,88.4,14:53:40,6
2022-11-15T14:53:45Z,90.5,88.4,14:53:45,6
2022-11-15T14:53:50Z,90.6,88.4,14:53:50,6
2022-11-15T14:53:55Z,90.6,88.7,14:53:55,6
2022-11-15T14:54:00Z,90.6,88.4,14:54:00,6
2022-11-15T14:54:05Z,90.6,88.4,14:54:05,6
2022-11-15T14:54:10Z,90.6,88.4,14:54:10,6
2022-11-15T14:54:15Z,90.6,88.7,14:54:15,6
2022-11-15T14:54:20Z,90.6,88.4,14:54:20,6
2022-11-15T14:54:25Z,90.5,88.4,14:54:25,6
2022-11-15T14:54:30Z,90.5,88.4,14:54:30,6
2022-11-15T14:54:35Z,90.6,88.4,14:54:35,6
2022-11-15T14:54:40Z,90.5,88.4,14:54:40,6
2022-11-15T14:54:45Z,90.6,88.4,14:54:45,6
2022-11-15T14:54:50Z,90.5,88.4,14:54:50,6
2022-11-15T14:54:55Z,90.5,88.4,14:54:55,6
2022-11-15T14:55:00Z,90.6,88.4,14:55:00,6
2022-11-15T14:55:05Z,90.6,88.4,14:55:05,6
2022-11-15T14:55:10Z,90.6,88.7,14:55:10,6
2022-11-15T14:55:15Z,90.6,88.4,14:55:15,6
2022-11-15T14:55:20Z,90.6,88.7,14:55:20,6
2022-11-15T14:55:25Z,90.5,88.4,14:55:25,6
2022-11-15T14:55:30Z,90.6,88.4,14:55:30,6
2022-11-15T14:55:35Z,90.6,88.4,14:55:35,6
2022-11-15T14:55:40Z,90.6,88.4,14:55:40,6
2022-11-15T14:55:45Z,90.5,88.7,14:55:45,6
2022-11-15T14:55:50Z,90.6,88.4,14:55:50,6
2022-11-15T14:55:55Z,90.6,88.4,14:55:55,6
2022-11-15T14:56:00Z,90.6,88.4,14:56:00,6
2022-11-15T14:56:05Z,90.6,88.4,14:56:05,6
2022-11-15T14:56:10Z,90.6,88.7,14:56:10,6
2022-11-15T14:56:15Z,90.5,88.4,14:56:15,6
2022-11-15T14:56:20Z,90.6,88.4,14:56:20,6
2022-11-15T14:56:25Z,90.6,88.4,14:56:25,6
2022-11-15T14:56:30Z,90.5,88.4,14:56:30,6
2022-11-15T14:56:35Z,90.5,88.4,14:56:35,6
2022-11-15T14:56:40Z,90.6,88.4,14:56:40,6
2022-11-15T14:56:45Z,90.6,88.4,14:56:45,6
2022-11-15T14:56:50Z,90.5,88.7,14:56:50,6
2022-11-15T14:56:55Z,90.6,88.4,14:56:55,6
2022-11-15T14:57:00Z,90.5,88.4,14:57:00,6
2022-11-15T14:57:05Z,90.6,88.4,14:57:05,6
2022-11-15T14:57:10Z,90.6,88.4,14:57:10,6
2022-11-15T14:57:15Z,90.5,88.4,14:57:15,6
2022-11-15T14:57:20Z,90.6,88.4,14:57:20,6
2022-11-15T14:57:25Z,90.6,88.4,14:57:25,6
2022-11-15T14:57:30Z,90.5,88.4,14:57:30,6
2022-11-15T14:57:35Z,90.6,88.4,14:57:35,6
2022-11-15T14:57:40Z,90.6,88.7,14:57:40,6
2022-11-15T14:57:45Z,90.5,88.4,14:57:45,6
2022-11-15T14:57:50Z,90.5,88.4,14:57:50,6
2022-11-15T14:57:55Z,90.5,88.4,14:57:55,6
2022-11-15T14:58:00Z,90.5,88.7,14:58:00,6
2022-11-15T14:58:05Z,90.5,88.7,14:58:05,6
2022-11-15T14:58:10Z,90.5,88.4,14:58:10,6
2022-11-15T14:58:15Z,90.6,88.4,14:58:15,6
2022-11-15T14:58:20Z,90.5,88.4,14:58:20,6
2022-11-15T14:58:25Z,90.5,88.4,14:58:25,6
2022-11-15T14:58:30Z,90.5,88.4,14:58:30,6
2022-11-15T14:58:35Z,90.5,88.4,14:58:35,6
2022-11-15T14:58:40Z,90.5,88.4,14:58:40,6
2022-11-15T14:58:45Z,90.6,88.4,14:58:45,6
2022-11-15T14:58:50Z,90.6,88.4,14:58:50,6
2022-11-15T14:58:55Z,90.6,88.4,14:58:55,6
2022-11-15T14:59:00Z,90.6,88.4,14:59:00,6
2022-11-15T14:59:05Z,90.5,88.4,14:59:05,6
2022-11-15T14:59:10Z,90.5,88.4,14:59:10,6
2022-11-15T14:59:15Z,90.5,88.4,14:59:15,6
2022-11-15T14:59:20Z,90.5,88.4,14:59:20,6
2022-11-15T14:59:25Z,90.6,88.4,14:59:25,6
2022-11-15T14:59:30Z,90.5,88.4,14:59:30,6
2022-11-15T14:59:35Z,90.5,88.7,14:59:35,6
2022-11-15T14:59:40Z,90.5,88.4,14:59:40,6
2022-11-15T14:59:45Z,90.6,88.4,14:59:45,6
2022-11-15T14:59:50Z,90.5,88.4,14:59:50,6
2022-11-15T14:59:55Z,90.5,88.4,14:59:55,6
2022-11-15T15:00:00Z,90.5,88.4,15:00:00,6
2022-11-15T15:00:05Z,90.5,88.4,15:00:05,6
2022-11-15T15:00:10Z,90.5,88.4,15:00:10,6
2022-11-15T15:00:15Z,90.5,88.4,15:00:15,6
2022-11-15T15:00:20Z,90.5,88.4,15:00:20,6
2022-11-15T15:00:25Z,90.5,88.4,15:00:25,6
2022-11-15T15:00:30Z,90.5,88.4,15:00:30,6
2022-11-15T15:00:35Z,90.5,88.4,15:00:35,6
2022-11-15T15:00:40Z,90.5,88.4,15:00:40,6
2022-11-15T15:00:45Z,90.5,88.4,15:00:45,6
2022-11-15T15:00:50Z,90.5,88.4,15:00:50,6
2022-11-15T15:00:55Z,90.5,88.4,15:00:55,6
2022-11-15T15:01:00Z,90.5,88.4,15:01:00,6
2022-11-15T15:01:05Z,90.5,88.4,15:01:05,6
2022-11-15T15:01:10Z,90.5,88.4,15:01:10,6
2022-11-15T15:01:15Z,90.5,88.4,15:01:15,6
2022-11-15T15:01:20Z,90.5,88.4,15:01:20,6
2022-11-15T15:01:25Z,90.5,88.4,15:01:25,6
2022-11-15T15:01:30Z,90.5,88.4,15:01:30,6
2022-11-15T15:01:35Z,90.6,88.4,15:01:35,6
2022-11-15T15:01:40Z,90.5,88.4,15:01:40,6
2022-11-15T15:01:45Z,90.5,88.4,15:01:45,6
2022-11-15T15:01:50Z,90.5,88.4,15:01:50,6
2022-11-15T15:01:55Z,90.5,88.4,15:01:55,6
2022-11-15T15:02:00Z,90.5,88.4,15:02:00,6
2022-11-15T15:02:05Z,90.5,88.4,15:02:05,6
2022-11-15T15:02:10Z,90.5,88.4,15:02:10,6
2022-11-15T15:02:15Z,90.5,88.4,15:02:15,6
2022-11-15T15:02:20Z,90.5,88.4,15:02:20,6
2022-11-15T15:02:25Z,90.5,88.4,15:02:25,6
2022-11-15T15:02:30Z,90.5,88.4,15:02:30,6
2022-11-15T15:02:35Z,90.4,88.4,15:02:35,6
2022-11-15T15:02:40Z,90.5,88.4,15:02:40,6
2022-11-15T15:02:45Z,90.6,88.4,15:02:45,6
2022-11-15T15:02:50Z,90.5,88.4,15:02:50,6
2022-11-15T15:02:55Z,90.5,88.4,15:02:55,6
2022-11-15T15:03:00Z,90.5,88.4,15:03:00,6
2022-11-15T15:03:05Z,90.5,88.4,15:03:05,6
2022-11-15T15:03:10Z,90.5,88.4,15:03:10,6
2022-11-15T15:03:15Z,90.5,88.4,15:03:15,6
2022-11-15T15:03:20Z,90.5,88.4,15:03:20,6
2022-11-15T15:03:25Z,90.5,88.4,15:03:25,6
2022-11-15T15:03:30Z,90.5,88.4,15:03:30,6
2022-11-15T15:03:35Z,90.5,88.4,15:03:35,6
2022-11-15T15:03:40Z,90.5,88.4,15:03:40,6
2022-11-15T15:03:45Z,90.4,88.4,15:03:45,6
2022-11-15T15:03:50Z,90.5,88.4,15:03:50,6
2022-11-15T15:03:55Z,90.5,88.4,15:03:55,6
2022-11-15T15:04:00Z,90.5,88.4,15:04:00,6
2022-11-15T15:04:05Z,90.5,88.4,15:04:05,6
2022-11-15T15:04:10Z,90.5,88.7,15:04:10,6
2022-11-15T15:04:15Z,90.5,88.4,15:04:15,6
2022-11-15T15:04:20Z,90.5,88.4,15:04:20,6
2022-11-15T15:04:25Z,90.5,88.4,15:04:25,6
2022-11-15T15:04:30Z,90.5,88.4,15:04:30,6
2022-11-15T15:04:35Z,90.4,88.4,15:04:35,6
2022-11-15T15:04:40Z,90.5,88.4,15:04:40,6
2022-11-15T15:04:45Z,90.5,88.4,15:04:45,6
2022-11-15T15:04:50Z,90.4,88.4,15:04:50,6
2022-11-15T15:04:55Z,90.5,88.4,15:04:55,6
2022-11-15T15:05:00Z,90.5,88.4,15:05:00,6
2022-11-15T15:05:05Z,90.5,88.4,15:05:05,6
2022-11-15T15:05:10Z,90.5,88.4,15:05:10,6
2022-11-15T15:05:15Z,90.5,88.4,15:05:15,6
2022-11-15T15:05:20Z,90.5,88.4,15:05:20,6
2022-11-15T15:05:25Z,90.5,88.4,15:05:25,6
2022-11-15T15:05:30Z,90.5,88.4,15:05:30,6
2022-11-15T15:05:35Z,90.5,88.4,15:05:35,6
2022-11-15T15:05:40Z,90.5,88.4,15:05:40,6
2022-11-15T15:05:45Z,90.5,88.4,15:05:45,6
2022-11-15T15:05:50Z,90.5,88.4,15:05:50,6
2022-11-15T15:05:55Z,90.5,88.4,15:05:55,6
2022-11-15T15:06:00Z,90.6,88.4,15:06:00,6
2022-11-15T15:06:05Z,90.5,88.4,15:06:05,6
2022-11-15T15:06:10Z,90.4,88.4,15:06:10,6
2022-11-15T15:06:15Z,90.5,88.4,15:06:15,6
2022-11-15T15:06:20Z,90.5,88.4,15:06:20,6
2022-11-15T15:06:25Z,90.5,88.4,15:06:25,6
2022-11-15T15:06:30Z,90.5,88.4,15:06:30,6
2022-11-15T15:06:35Z,90.5,88.4,15:06:35,6
2022-11-15T15:06:40Z,90.5,88.4,15:06:40,6
2022-11-15T15:06:45Z,90.5,88.4,15:06:45,6
2022-11-15T15:06:50Z,90.5,88.4,15:06:50,6
2022-11-15T15:06:55Z,90.5,88.4,15:06:55,6
2021-11-17T10:53:04Z,54.8,51.5,10:53:04,14
2021-11-17T10:53:09Z,54.8,51.1,10:53:09,14
2021-11-17T10:53:14Z,54.8,51.5,10:53:14,14
2021-11-17T10:53:19Z,54.8,51.5,10:53:19,14
2021-11-17T10:53:24Z,54.7,51.1,10:53:24,14
2021-11-17T10:53:29Z,54.8,51.5,10:53:29,14
2021-11-17T10:53:34Z,54.7,51.5,10:53:34,14
2021-11-17T10:53:39Z,54.8,51.5,10:53:39,14
2021-11-17T10:53:44Z,54.9,51.5,10:53:44,14
2021-11-17T10:53:49Z,54.9,51.5,10:53:49,14
2021-11-17T10:53:54Z,54.7,51.5,10:53:54,14
2021-11-17T10:53:59Z,54.8,51.5,10:53:59,14
2021-11-17T10:54:04Z,54.8,51.5,10:54:04,14
2021-11-17T10:54:09Z,54.8,51.5,10:54:09,14
2021-11-17T10:54:14Z,54.8,51.5,10:54:14,14
2021-11-17T10:54:19Z,54.8,51.5,10:54:19,14
2021-11-17T10:54:24Z,54.8,51.5,10:54:24,14
2021-11-17T10:54:29Z,54.8,51.5,10:54:29,14
2021-11-17T10:54:34Z,54.8,51.5,10:54:34,14
2021-11-17T10:54:39Z,54.8,51.5,10:54:39,14
2021-11-17T10:54:44Z,54.7,51.1,10:54:44,14
2021-11-17T10:54:49Z,54.8,51.5,10:54:49,14
2021-11-17T10:54:54Z,54.9,51.1,10:54:54,14
2021-11-17T10:54:59Z,54.8,51.5,10:54:59,14
2021-11-17T10:55:04Z,54.8,51.5,10:55:04,14
2021-11-17T10:55:09Z,54.8,51.5,10:55:09,14
2021-11-17T10:55:14Z,54.8,51.5,10:55:14,14
2021-11-17T10:55:19Z,54.8,51.5,10:55:19,14
2021-11-17T10:55:24Z,54.8,51.5,10:55:24,14
2021-11-17T10:55:29Z,54.8,51.5,10:55:29,14
2021-11-17T10:55:34Z,54.7,51.5,10:55:34,14
2021-11-17T10:55:39Z,54.8,51.1,10:55:39,14
2021-11-17T10:55:44Z,54.8,51.1,10:55:44,14
2021-11-17T10:55:49Z,54.8,51.5,10:55:49,14
2021-11-17T10:55:54Z,54.9,51.5,10:55:54,14
2021-11-17T10:55:59Z,54.8,51.1,10:55:59,14
2021-11-17T10:56:04Z,54.8,51.5,10:56:04,14
2021-11-17T10:56:09Z,54.8,51.5,10:56:09,14
2021-11-17T10:56:14Z,54.8,51.5,10:56:14,14
2021-11-17T10:56:19Z,54.9,51.5,10:56:19,14
2021-11-17T10:56:24Z,54.8,51.5,10:56:24,14
2021-11-17T10:56:29Z,54.8,51.1,10:56:29,14
2021-11-17T10:56:34Z,54.8,51.1,10:56:34,14
2021-11-17T10:56:39Z,54.8,51.5,10:56:39,14
2021-11-17T10:56:44Z,54.8,51.5,10:56:44,14
2021-11-17T10:56:49Z,54.8,51.5,10:56:49,14
2021-11-17T10:56:54Z,54.8,51.5,10:56:54,14
2021-11-17T10:56:59Z,54.8,51.5,10:56:59,14
2021-11-17T10:57:04Z,54.9,51.5,10:57:04,14
2021-11-17T10:57:09Z,54.8,51.5,10:57:09,14
2021-11-17T10:57:14Z,54.8,51.5,10:57:14,14
2021-11-17T10:57:19Z,54.8,51.5,10:57:19,14
2021-11-17T10:57:24Z,54.8,51.5,10:57:24,14
2021-11-17T10:57:29Z,54.9,51.5,10:57:29,14
2021-11-17T10:57:34Z,54.8,51.5,10:57:34,14
2021-11-17T10:57:39Z,54.8,51.1,10:57:39,14
2021-11-17T10:57:44Z,54.9,51.1,10:57:44,14
2021-11-17T10:57:49Z,54.8,51.5,10:57:49,14
2021-11-17T10:57:54Z,54.8,51.5,10:57:54,14
2021-11-17T10:57:59Z,54.8,51.5,10:57:59,14
2021-11-17T10:58:04Z,54.9,51.5,10:58:04,14
2021-11-17T10:58:09Z,54.8,51.5,10:58:09,14
2021-11-17T10:58:14Z,54.8,51.5,10:58:14,14
2021-11-17T10:58:19Z,54.8,51.5,10:58:19,14
2021-11-17T10:58:24Z,54.8,51.5,10:58:24,14
2021-11-17T10:58:29Z,54.8,51.5,10:58:29,14
2021-11-17T10:58:34Z,54.9,51.5,10:58:34,14
2021-11-17T10:58:39Z,54.8,51.5,10:58:39,14
2021-11-17T10:58:44Z,54.8,51.5,10:58:44,14
2021-11-17T10:58:49Z,54.9,51.5,10:58:49,14
2021-11-17T10:58:54Z,54.8,51.5,10:58:54,14
2021-11-17T10:58:59Z,54.9,51.5,10:58:59,14
2021-11-17T10:59:04Z,54.9,51.5,10:59:04,14
2021-11-17T10:59:09Z,54.9,51.5,10:59:09,14
2021-11-17T10:59:14Z,55.1,51.5,10:59:14,14
2021-11-17T10:59:19Z,55,51.5,10:59:19,14
2021-11-17T10:59:24Z,55.1,51.9,10:59:24,14
2021-11-17T10:59:29Z,55.3,51.9,10:59:29,14
2021-11-17T10:59:34Z,55.5,52.2,10:59:34,14
2021-11-17T10:59:39Z,55.7,52.2,10:59:39,14
2021-11-17T10:59:44Z,55.8,52.2,10:59:44,14
2021-11-17T10:59:49Z,56.3,53,10:59:49,14
2021-11-17T10:59:54Z,56.3,53,10:59:54,14
2021-11-17T10:59:59Z,56.9,53.4,10:59:59,14
2021-11-17T11:00:04Z,56.7,53.4,11:00:04,14
2021-11-17T11:00:09Z,57.2,53.8,11:00:09,14
2021-11-17T11:00:14Z,57.7,54.2,11:00:14,14
2021-11-17T11:00:19Z,57.7,54.2,11:00:19,14
2021-11-17T11:00:24Z,57.4,53.8,11:00:24,14
2021-11-17T11:00:29Z,58.2,54.6,11:00:29,14
2021-11-17T11:00:34Z,58.8,55.7,11:00:34,14
2021-11-17T11:00:39Z,58.5,55.3,11:00:39,14
2021-11-17T11:00:44Z,59.9,56.9,11:00:44,14
2021-11-17T11:00:49Z,59.6,56.5,11:00:49,14
2021-11-17T11:00:54Z,60.8,57.7,11:00:54,14
2021-11-17T11:00:59Z,60.9,57.7,11:00:59,14
2021-11-17T11:01:04Z,59.6,56.1,11:01:04,14
2021-11-17T11:01:09Z,61.1,57.7,11:01:09,14
2021-11-17T11:01:14Z,61.9,58.4,11:01:14,14
2021-11-17T11:01:19Z,63,59.6,11:01:19,14
2021-11-17T11:01:24Z,64,61.1,11:01:24,14
2021-11-17T11:01:29Z,64.2,61.1,11:01:29,14
2021-11-17T11:01:34Z,63.7,60.4,11:01:34,14
2021-11-17T11:01:39Z,64.6,61.5,11:01:39,14
2021-11-17T11:01:44Z,65.4,62.3,11:01:44,14
2021-11-17T11:01:49Z,66.1,63.1,11:01:49,14
2021-11-17T11:01:54Z,66.7,63.5,11:01:54,14
2021-11-17T11:01:59Z,66.8,63.8,11:01:59,14
2021-11-17T11:02:04Z,67,63.8,11:02:04,14
2021-11-17T11:02:09Z,67.6,64.6,11:02:09,14
2021-11-17T11:02:14Z,66.7,63.8,11:02:14,14
2021-11-17T11:02:19Z,68.6,65.4,11:02:19,14
2021-11-17T11:02:24Z,70.3,67.7,11:02:24,14
2021-11-17T11:02:29Z,68.8,65.8,11:02:29,14
2021-11-17T11:02:34Z,69.6,66.6,11:02:34,14
2021-11-17T11:02:39Z,70.2,67.3,11:02:39,14
2021-11-17T11:02:44Z,69.9,67.3,11:02:44,14
2021-11-17T11:02:49Z,71.4,68.9,11:02:49,14
2021-11-17T11:02:54Z,71.8,69.3,11:02:54,14
2021-11-17T11:02:59Z,72.4,69.7,11:02:59,14
2021-11-17T11:03:04Z,71.5,68.9,11:03:04,14
2021-11-17T11:03:09Z,72.9,70,11:03:09,14
2021-11-17T11:03:14Z,72.4,69.7,11:03:14,14
2021-11-17T11:03:19Z,73.3,70.4,11:03:19,14
2021-11-17T11:03:24Z,74.7,72,11:03:24,14
2021-11-17T11:03:29Z,73.4,70.8,11:03:29,14
2021-11-17T11:03:34Z,74.2,71.6,11:03:34,14
2021-11-17T11:03:39Z,72.4,69.7,11:03:39,14
2021-11-17T11:03:44Z,73.2,70.4,11:03:44,14
2021-11-17T11:03:49Z,75.3,72.4,11:03:49,14
2021-11-17T11:03:54Z,76,73.5,11:03:54,14
2021-11-17T11:03:59Z,75.6,73.1,11:03:59,14
2021-11-17T11:04:04Z,76.1,73.5,11:04:04,14
2021-11-17T11:04:09Z,76.3,73.9,11:04:09,14
2021-11-17T11:04:14Z,75.6,73.5,11:04:14,14
2021-11-17T11:04:19Z,77.1,74.7,11:04:19,14
2021-11-17T11:04:24Z,77,74.3,11:04:24,14
2021-11-17T11:04:29Z,76.5,73.9,11:04:29,14
2021-11-17T11:04:34Z,77.2,74.3,11:04:34,14
2021-11-17T11:04:39Z,76.7,74.3,11:04:39,14
2021-11-17T11:04:44Z,77,74.7,11:04:44,14
2021-11-17T11:04:49Z,77.2,74.7,11:04:49,14
2021-11-17T11:04:54Z,76.8,74.3,11:04:54,14
2021-11-17T11:04:59Z,77,74.7,11:04:59,14
2021-11-17T11:05:04Z,76.9,74.3,11:05:04,14
2021-11-17T11:05:09Z,76.5,73.9,11:05:09,14
2021-11-17T11:05:14Z,77.1,74.7,11:05:14,14
2021-11-17T11:05:19Z,76.4,73.9,11:05:19,14
2021-11-17T11:05:24Z,77.2,74.7,11:05:24,14
2021-11-17T11:05:29Z,77.2,74.7,11:05:29,14
2021-11-17T11:05:34Z,77.1,74.7,11:05:34,14
2021-11-17T11:05:39Z,78.2,75.5,11:05:39,14
2021-11-17T11:05:44Z,77.7,75.1,11:05:44,14
2021-11-17T11:05:49Z,78.6,75.8,11:05:49,14
2021-11-17T11:05:54Z,79,76.6,11:05:54,14
2021-11-17T11:05:59Z,79.3,77,11:05:59,14
2021-11-17T11:06:04Z,79.6,77,11:06:04,14
2021-11-17T11:06:09Z,79.1,76.6,11:06:09,14
2021-11-17T11:06:14Z,79.2,77,11:06:14,14
2021-11-17T11:06:19Z,79.4,77,11:06:19,14
2021-11-17T11:06:24Z,78.9,76.6,11:06:24,14
2021-11-17T11:06:29Z,79.5,77.4,11:06:29,14
2021-11-17T11:06:34Z,80.3,77.8,11:06:34,14
2021-11-17T11:06:39Z,80.6,78.2,11:06:39,14
2021-11-17T11:06:44Z,80.9,78.6,11:06:44,14
2021-11-17T11:06:49Z,81,78.6,11:06:49,14
2021-11-17T11:06:54Z,81,78.6,11:06:54,14
2021-11-17T11:06:59Z,80.4,78.2,11:06:59,14
2021-11-17T11:07:04Z,81.3,78.9,11:07:04,14
2021-11-17T11:07:09Z,81.6,79.3,11:07:09,14
2021-11-17T11:07:14Z,81.7,79.3,11:07:14,14
2021-11-17T11:07:19Z,81.9,79.3,11:07:19,14
2021-11-17T11:07:24Z,82.1,79.7,11:07:24,14
2021-11-17T11:07:29Z,82,80.1,11:07:29,14
2021-11-17T11:07:34Z,81.7,79.3,11:07:34,14
2021-11-17T11:07:39Z,81.8,79.3,11:07:39,14
2021-11-17T11:07:44Z,82.4,80.1,11:07:44,14
2021-11-17T11:07:49Z,81.6,78.9,11:07:49,14
2021-11-17T11:07:54Z,81.7,79.3,11:07:54,14
2021-11-17T11:07:59Z,81.6,79.3,11:07:59,14
2021-11-17T11:08:04Z,82.2,79.7,11:08:04,14
2021-11-17T11:08:09Z,82.2,80.1,11:08:09,14
2021-11-17T11:08:14Z,82.3,80.1,11:08:14,14
2021-11-17T11:08:19Z,82.3,80.1,11:08:19,14
2021-11-17T11:08:24Z,82.3,80.1,11:08:24,14
2021-11-17T11:08:29Z,82.3,80.1,11:08:29,14
2021-11-17T11:08:34Z,82.2,80.1,11:08:34,14
2021-11-17T11:08:39Z,82.1,79.7,11:08:39,14
2021-11-17T11:08:44Z,82.2,80.1,11:08:44,14
2021-11-17T11:08:49Z,81.9,79.3,11:08:49,14
2021-11-17T11:08:54Z,82.1,79.3,11:08:54,14
2021-11-17T11:08:59Z,82,79.7,11:08:59,14
2021-11-17T11:09:04Z,81.9,79.3,11:09:04,14
2021-11-17T11:09:09Z,81.7,79.3,11:09:09,14
2021-11-17T11:09:14Z,81.7,79.3,11:09:14,14
2021-11-17T11:09:19Z,81.5,78.9,11:09:19,14
2021-11-17T11:09:24Z,81.4,79,11:09:24,14
2021-11-17T11:09:29Z,81.4,79.3,11:09:29,14
2021-11-17T11:09:34Z,81.1,78.9,11:09:34,14
2021-11-17T11:09:39Z,81,78.6,11:09:39,14
2021-11-17T11:09:44Z,81.1,79,11:09:44,14
2021-11-17T11:09:49Z,81,78.9,11:09:49,14
2021-11-17T11:09:54Z,80.7,78.2,11:09:54,14
2021-11-17T11:09:59Z,80.4,78.2,11:09:59,14
2021-11-17T11:10:04Z,80.4,78.2,11:10:04,14
2021-11-17T11:10:09Z,79.9,77.8,11:10:09,14
2021-11-17T11:10:14Z,79.9,77.8,11:10:14,14
2021-11-17T11:10:19Z,80.1,77.8,11:10:19,14
2021-11-17T11:10:24Z,79.7,77,11:10:24,14
2021-11-17T11:10:29Z,79.4,77.4,11:10:29,14
2021-11-17T11:10:34Z,79.7,77.4,11:10:34,14
2021-11-17T11:10:39Z,79,76.6,11:10:39,14
2021-11-17T11:10:44Z,79.2,76.6,11:10:44,14
2021-11-17T11:10:49Z,78.3,76.2,11:10:49,14
2021-11-17T11:10:54Z,78.3,75.8,11:10:54,14
2021-11-17T11:10:59Z,78.5,76.2,11:10:59,14
2021-11-17T11:11:04Z,78.5,75.8,11:11:04,14
2021-11-17T11:11:09Z,77.7,75.5,11:11:09,14
2021-11-17T11:11:14Z,77.7,75.1,11:11:14,14
2021-11-17T11:11:19Z,78,75.5,11:11:19,14
2021-11-17T11:11:24Z,77.4,75.1,11:11:24,14
2021-11-17T11:11:29Z,77.4,75.1,11:11:29,14
2021-11-17T11:11:34Z,77.6,75.1,11:11:34,14
2021-11-17T11:11:39Z,77.2,74.7,11:11:39,14
2021-11-17T11:11:44Z,77.2,74.7,11:11:44,14
2021-11-17T11:11:49Z,76.9,74.3,11:11:49,14
2021-11-17T11:11:54Z,76.7,74.3,11:11:54,14
2021-11-17T11:11:59Z,77.4,75.1,11:11:59,14
2021-11-17T11:12:04Z,76.8,74.3,11:12:04,14
2021-11-17T11:12:09Z,75.7,73.1,11:12:09,14
2021-11-17T11:12:14Z,75.6,73.1,11:12:14,14
2021-11-17T11:12:19Z,75.4,72.7,11:12:19,14
2021-11-17T11:12:24Z,75.6,72.7,11:12:24,14
2021-11-17T11:12:29Z,75.3,72.7,11:12:29,14
2021-11-17T11:12:34Z,76.4,73.9,11:12:34,14
2021-11-17T11:12:39Z,76.3,73.5,11:12:39,14
2021-11-17T11:12:44Z,74.5,71.6,11:12:44,14
2021-11-17T11:12:49Z,74.4,71.6,11:12:49,14
2021-11-17T11:12:54Z,74.2,71.6,11:12:54,14
2021-11-17T11:12:59Z,74.2,71.6,11:12:59,14
2021-11-17T11:13:04Z,73.6,71.2,11:13:04,14
2021-11-17T11:13:09Z,73.6,70.8,11:13:09,14
2021-11-17T11:13:14Z,73.9,71.2,11:13:14,14
2021-11-17T11:13:19Z,73.6,70.8,11:13:19,14
2021-11-17T11:13:24Z,73.2,70.4,11:13:24,14
2021-11-17T11:13:29Z,73.2,70,11:13:29,14
2021-11-17T11:13:34Z,73.7,70.8,11:13:34,14
2021-11-17T11:13:39Z,72.6,70,11:13:39,14
2021-11-17T11:13:44Z,72.4,69.7,11:13:44,14
2021-11-17T11:13:49Z,72.3,69.7,11:13:49,14
2021-11-17T11:13:54Z,72.8,70,11:13:54,14
2021-11-17T11:13:59Z,72.6,69.7,11:13:59,14
2021-11-17T11:14:04Z,72,69.3,11:14:04,14
2021-11-17T11:14:09Z,72.6,69.7,11:14:09,14
2021-11-17T11:14:14Z,72.1,69.3,11:14:14,14
2021-11-17T11:14:19Z,71.8,69.3,11:14:19,14
2021-11-17T11:14:24Z,71.6,68.9,11:14:24,14
2021-11-17T11:14:29Z,71.8,68.9,11:14:29,14
2021-11-17T11:14:34Z,71.3,68.5,11:14:34,14
2021-11-17T11:14:39Z,71,68.5,11:14:39,14
2021-11-17T11:14:44Z,71.6,68.9,11:14:44,14
2021-11-17T11:14:49Z,71.2,68.5,11:14:49,14
2021-11-17T11:14:54Z,70.5,67.7,11:14:54,14
2021-11-17T11:14:59Z,70.5,67.7,11:14:59,14
2021-11-17T11:15:04Z,70.5,67.7,11:15:04,14
2021-11-17T11:15:09Z,70.5,67.7,11:15:09,14
2021-11-17T11:15:14Z,70.4,67.7,11:15:14,14
2021-11-17T11:15:19Z,70.4,67.7,11:15:19,14
2021-11-17T11:15:24Z,70.3,67.7,11:15:24,14
2021-11-17T11:15:29Z,69.7,66.6,11:15:29,14
