Plot Title: Bradford_6a_baro,,,,,,,,
#,Date,"Time, GMT-04:01","Abs Pres, psi (LGR S/N: 21248140, SEN S/N: 21248140)","Temp, °F (LGR S/N: 21248140, SEN S/N: 21248140)",Coupler Detached (LGR S/N: 21248140),Coupler Attached (LGR S/N: 21248140),Host Connected (LGR S/N: 21248140),End Of File (LGR S/N: 21248140)
4439,10/30/2022,16:30:00,14.6713,67.906,,,,
4440,10/30/2022,16:45:00,14.6713,67.906,,,,
4441,10/30/2022,17:00:00,14.6713,67.906,,,,
4442,10/30/2022,17:15:00,14.6684,67.906,,,,
4443,10/30/2022,17:30:00,14.6713,67.906,,,,
4444,10/30/2022,17:45:00,14.6669,67.906,,,,
4445,10/30/2022,18:00:00,14.6684,67.906,,,,
4446,10/30/2022,18:15:00,14.6684,67.906,,,,
4447,10/30/2022,18:30:00,14.6684,67.906,,,,
4448,10/30/2022,18:45:00,14.6684,67.906,,,,
4449,10/30/2022,19:00:00,14.6713,67.906,,,,
4450,10/30/2022,19:15:00,14.6727,67.906,,,,
4451,10/30/2022,19:30:00,14.6742,67.906,,,,
4452,10/30/2022,19:45:00,14.6759,68.077,,,,
4453,10/30/2022,20:00:00,14.6774,68.077,,,,
4454,10/30/2022,20:15:00,14.6788,68.077,,,,
4455,10/30/2022,20:30:00,14.6803,68.077,,,,
4456,10/30/2022,20:45:00,14.6817,68.077,,,,
4457,10/30/2022,21:00:00,14.6832,68.077,,,,
4458,10/30/2022,21:15:00,14.6846,68.077,,,,
4459,10/30/2022,21:30:00,14.6832,68.077,,,,
4460,10/30/2022,21:45:00,14.6846,68.077,,,,
4461,10/30/2022,22:00:00,14.6846,68.077,,,,
4462,10/30/2022,22:15:00,14.6832,68.077,,,,
4463,10/30/2022,22:30:00,14.6832,68.077,,,,
4464,10/30/2022,22:45:00,14.6861,68.077,,,,
4465,10/30/2022,23:00:00,14.6861,68.077,,,,
4466,10/30/2022,23:15:00,14.6832,68.077,,,,
4467,10/30/2022,23:30:00,14.6832,68.077,,,,
4468,10/30/2022,23:45:00,14.6846,68.077,,,,
4469,10/30/2022,0:00:00,14.6835,68.248,,,,
4470,10/31/2022,0:15:00,14.6817,68.077,,,,
4471,10/31/2022,0:30:00,14.6788,68.077,,,,
4472,10/31/2022,0:45:00,14.6774,68.077,,,,
4473,10/31/2022,1:00:00,14.6778,68.248,,,,
4474,10/31/2022,1:15:00,14.6788,68.077,,,,
4475,10/31/2022,1:30:00,14.6774,68.077,,,,
4476,10/31/2022,1:45:00,14.6759,68.077,,,,
4477,10/31/2022,2:00:00,14.6749,68.248,,,,
4478,10/31/2022,2:15:00,14.6745,68.077,,,,
4479,10/31/2022,2:30:00,14.6717,68.077,,,,
4480,10/31/2022,2:45:00,14.6732,68.077,,,,
4481,10/31/2022,3:00:00,14.6688,68.077,,,,
4482,10/31/2022,3:15:00,14.6674,68.077,,,,
4483,10/31/2022,3:30:00,14.6645,68.077,,,,
4484,10/31/2022,3:45:00,14.6659,68.077,,,,
4485,10/31/2022,4:00:00,14.663,68.077,,,,
4486,10/31/2022,4:15:00,14.6645,68.077,,,,
4487,10/31/2022,4:30:00,14.663,68.077,,,,
4488,10/31/2022,4:45:00,14.6659,68.077,,,,
4489,10/31/2022,5:00:00,14.6703,68.077,,,,
4490,10/31/2022,5:15:00,14.6674,68.077,,,,
4491,10/31/2022,5:30:00,14.6674,68.077,,,,
4492,10/31/2022,5:45:00,14.6688,68.077,,,,
4493,10/31/2022,6:00:00,14.6703,68.077,,,,
4494,10/31/2022,6:15:00,14.6732,68.077,,,,
4495,10/31/2022,6:30:00,14.6732,68.077,,,,
4496,10/31/2022,6:45:00,14.6717,68.077,,,,
4497,10/31/2022,7:00:00,14.6745,68.077,,,,
4498,10/31/2022,7:15:00,14.6732,68.077,,,,
4499,10/31/2022,7:30:00,14.6745,68.077,,,,
4500,10/31/2022,7:45:00,14.6774,68.077,,,,
4501,10/31/2022,8:00:00,14.6788,68.077,,,,
4502,10/31/2022,8:15:00,14.6803,68.077,,,,
4503,10/31/2022,8:30:00,14.6832,68.077,,,,
4504,10/31/2022,8:45:00,14.6846,68.077,,,,
4505,10/31/2022,9:00:00,14.6864,68.248,,,,
4506,10/31/2022,9:15:00,14.6888,68.077,,,,
4507,10/31/2022,9:30:00,14.6874,68.077,,,,
4508,10/31/2022,9:45:00,14.6903,68.077,,,,
4509,10/31/2022,10:00:00,14.6917,68.077,,,,
4510,10/31/2022,10:15:00,14.6917,68.077,,,,
4511,10/31/2022,10:30:00,14.6917,68.077,,,,
4512,10/31/2022,10:45:00,14.6932,68.077,,,,
4513,10/31/2022,11:00:00,14.6922,68.248,,,,
4514,10/31/2022,11:15:00,14.6917,68.077,,,,
4515,10/31/2022,11:30:00,14.6903,68.077,,,,
4516,10/31/2022,11:45:00,14.6903,68.077,,,,
4517,10/31/2022,12:00:00,14.6864,68.248,,,,
4518,10/31/2022,12:15:00,14.6864,68.248,,,,
4519,10/31/2022,12:30:00,14.6807,68.248,,,,
4520,10/31/2022,12:45:00,14.6774,68.077,,,,
4521,10/31/2022,13:00:00,14.6735,68.248,,,,
4522,10/31/2022,13:15:00,14.6735,68.248,,,,
4523,10/31/2022,13:30:00,14.6706,68.248,,,,
4524,10/31/2022,13:45:00,14.6664,68.248,,,,
4525,10/31/2022,14:00:00,14.6635,68.248,,,,
4526,10/31/2022,14:15:00,14.662,68.248,,,,
4527,10/31/2022,14:30:00,14.6577,68.248,,,,
4528,10/31/2022,14:45:00,14.6562,68.248,,,,
4529,10/31/2022,15:00:00,14.6535,68.248,,,,
4530,10/31/2022,15:15:00,14.6491,68.248,,,,
4531,10/31/2022,15:30:00,14.6491,68.248,,,,
4532,10/31/2022,15:45:00,14.6506,68.248,,,,
4533,10/31/2022,16:00:00,14.6477,68.248,,,,
4534,10/31/2022,16:15:00,14.6466,68.421,,,,
4535,10/31/2022,16:30:00,14.6466,68.421,,,,
4536,10/31/2022,16:45:00,14.6452,68.421,,,,
4537,10/31/2022,17:00:00,14.6481,68.421,,,,
4538,10/31/2022,17:15:00,14.6466,68.421,,,,
4539,10/31/2022,17:30:00,14.6494,68.421,,,,
4540,10/31/2022,17:45:00,14.6494,68.421,,,,
4541,10/31/2022,18:00:00,14.6537,68.421,,,,
4542,10/31/2022,18:15:00,14.6508,68.421,,,,
4543,10/31/2022,18:30:00,14.6542,68.592,,,,
4544,10/31/2022,18:45:00,14.6527,68.592,,,,
4545,10/31/2022,19:00:00,14.6571,68.592,,,,
4546,10/31/2022,19:15:00,14.6584,68.592,,,,
4547,10/31/2022,19:30:00,14.6598,68.592,,,,
4548,10/31/2022,19:45:00,14.6627,68.592,,,,
4549,10/31/2022,20:00:00,14.6656,68.592,,,,
4550,10/31/2022,20:15:00,14.67,68.592,,,,
4551,10/31/2022,20:30:00,14.6714,68.592,,,,
4552,10/31/2022,20:45:00,14.6771,68.592,,,,
4553,10/31/2022,21:00:00,14.679,68.763,,,,
4554,10/31/2022,21:15:00,14.6832,68.763,,,,
4555,10/31/2022,21:30:00,14.6832,68.763,,,,
4556,10/31/2022,21:45:00,14.6861,68.763,,,,
4557,10/31/2022,22:00:00,14.6846,68.763,,,,
4558,10/31/2022,22:15:00,14.6875,68.763,,,,
4559,10/31/2022,22:30:00,14.6904,68.763,,,,
4560,10/31/2022,22:45:00,14.6919,68.763,,,,
4561,10/31/2022,23:00:00,14.6946,68.763,,,,
4562,10/31/2022,23:15:00,14.6961,68.763,,,,
4563,10/31/2022,23:30:00,14.6975,68.763,,,,
4564,10/31/2022,23:45:00,14.6975,68.763,,,,
4565,10/31/2022,0:00:00,14.7004,68.763,,,,
4566,11/1/2022,0:15:00,14.7019,68.763,,,,
4567,11/1/2022,0:30:00,14.7048,68.763,,,,
4568,11/1/2022,0:45:00,14.7019,68.763,,,,
4569,11/1/2022,1:00:00,14.7019,68.763,,,,
4570,11/1/2022,1:15:00,14.7019,68.763,,,,
4571,11/1/2022,1:30:00,14.7004,68.763,,,,
4572,11/1/2022,1:45:00,14.6975,68.763,,,,
4573,11/1/2022,2:00:00,14.7004,68.763,,,,
4574,11/1/2022,2:15:00,14.7033,68.763,,,,
4575,11/1/2022,2:30:00,14.7048,68.763,,,,
4576,11/1/2022,2:45:00,14.7033,68.763,,,,
4577,11/1/2022,3:00:00,14.7004,68.763,,,,
4578,11/1/2022,3:15:00,14.7004,68.763,,,,
4579,11/1/2022,3:30:00,14.7004,68.763,,,,
4580,11/1/2022,3:45:00,14.699,68.763,,,,
4581,11/1/2022,4:00:00,14.7004,68.763,,,,
4582,11/1/2022,4:15:00,14.6975,68.763,,,,
4583,11/1/2022,4:30:00,14.7004,68.763,,,,
4584,11/1/2022,4:45:00,14.7019,68.763,,,,
4585,11/1/2022,5:00:00,14.7033,68.763,,,,
4586,11/1/2022,5:15:00,14.7033,68.763,,,,
4587,11/1/2022,5:30:00,14.7077,68.763,,,,
4588,11/1/2022,5:45:00,14.7077,68.763,,,,
4589,11/1/2022,6:00:00,14.7077,68.763,,,,
4590,11/1/2022,6:15:00,14.7077,68.763,,,,
4591,11/1/2022,6:30:00,14.7119,68.763,,,,
4592,11/1/2022,6:45:00,14.7134,68.763,,,,
4593,11/1/2022,7:00:00,14.7177,68.763,,,,
4594,11/1/2022,7:15:00,14.7192,68.763,,,,
4595,11/1/2022,7:30:00,14.7219,68.763,,,,
4596,11/1/2022,7:45:00,14.7206,68.763,,,,
4597,11/1/2022,8:00:00,14.7245,68.592,,,,
4598,11/1/2022,8:15:00,14.7273,68.592,,,,
4599,11/1/2022,8:30:00,14.7302,68.592,,,,
4600,11/1/2022,8:45:00,14.7331,68.592,,,,
4601,11/1/2022,9:00:00,14.7403,68.592,,,,
4602,11/1/2022,9:15:00,14.7416,68.592,,,,
4603,11/1/2022,9:30:00,14.7445,68.592,,,,
4604,11/1/2022,9:45:00,14.746,68.592,,,,
4605,11/1/2022,10:00:00,14.746,68.592,,,,
4606,11/1/2022,10:15:00,14.7431,68.592,,,,
4607,11/1/2022,10:30:00,14.746,68.592,,,,
4608,11/1/2022,10:45:00,14.7489,68.592,,,,
4609,11/1/2022,11:00:00,14.7489,68.592,,,,
4610,11/1/2022,11:15:00,14.7474,68.592,,,,
4611,11/1/2022,11:30:00,14.7457,68.421,,,,
4612,11/1/2022,11:45:00,14.7428,68.421,,,,
4613,11/1/2022,12:00:00,14.7399,68.421,,,,
4614,11/1/2022,12:15:00,14.7384,68.421,,,,
4615,11/1/2022,12:30:00,14.737,68.421,,,,
4616,11/1/2022,12:45:00,14.7341,68.421,,,,
4617,11/1/2022,13:00:00,14.7299,68.421,,,,
4618,11/1/2022,13:15:00,14.7284,68.421,,,,
4619,11/1/2022,13:30:00,14.7255,68.421,,,,
4620,11/1/2022,13:45:00,14.7241,68.421,,,,
4621,11/1/2022,14:00:00,14.7183,68.421,,,,
4622,11/1/2022,14:15:00,14.717,68.421,,,,
4623,11/1/2022,14:30:00,14.7141,68.421,,,,
4624,11/1/2022,14:45:00,14.7112,68.421,,,,
4625,11/1/2022,15:00:00,14.7112,68.421,,,,
4626,11/1/2022,15:15:00,14.7083,68.421,,,,
4627,11/1/2022,15:30:00,14.7126,68.421,,,,
4628,11/1/2022,15:45:00,14.7112,68.421,,,,
4629,11/1/2022,16:00:00,14.7112,68.421,,,,
4630,11/1/2022,16:15:00,14.7097,68.421,,,,
4631,11/1/2022,16:30:00,14.7083,68.421,,,,
4632,11/1/2022,16:45:00,14.7097,68.421,,,,
4633,11/1/2022,17:00:00,14.7112,68.421,,,,
4634,11/1/2022,17:15:00,14.7131,68.592,,,,
4635,11/1/2022,17:30:00,14.7158,68.592,,,,
4636,11/1/2022,17:45:00,14.7187,68.592,,,,
4637,11/1/2022,18:00:00,14.7202,68.592,,,,
4638,11/1/2022,18:15:00,14.7231,68.592,,,,
4639,11/1/2022,18:30:00,14.726,68.592,,,,
4640,11/1/2022,18:45:00,14.7287,68.592,,,,
4641,11/1/2022,19:00:00,14.7302,68.592,,,,
4642,11/1/2022,19:15:00,14.7316,68.592,,,,
4643,11/1/2022,19:30:00,14.7331,68.592,,,,
4644,11/1/2022,19:45:00,14.7377,68.763,,,,
4645,11/1/2022,20:00:00,14.7392,68.763,,,,
4646,11/1/2022,20:15:00,14.7406,68.763,,,,
4647,11/1/2022,20:30:00,14.7421,68.763,,,,
4648,11/1/2022,20:45:00,14.745,68.763,,,,
4649,11/1/2022,21:00:00,14.7464,68.763,,,,
4650,11/1/2022,21:15:00,14.7506,68.763,,,,
4651,11/1/2022,21:30:00,14.7521,68.763,,,,
4652,11/1/2022,21:45:00,14.7564,68.763,,,,
4653,11/1/2022,22:00:00,14.7564,68.763,,,,
4654,11/1/2022,22:15:00,14.7593,68.763,,,,
4655,11/1/2022,22:30:00,14.7579,68.763,,,,
4656,11/1/2022,22:45:00,14.7608,68.763,,,,
4657,11/1/2022,23:00:00,14.7622,68.763,,,,
4658,11/1/2022,23:15:00,14.7622,68.763,,,,
4659,11/1/2022,23:30:00,14.7622,68.763,,,,
4660,11/1/2022,23:45:00,14.7625,68.934,,,,
4661,11/1/2022,0:00:00,14.7608,68.763,,,,
4662,11/2/2022,0:15:00,14.7625,68.934,,,,
4663,11/2/2022,0:30:00,14.7625,68.934,,,,
4664,11/2/2022,0:45:00,14.7583,68.934,,,,
4665,11/2/2022,1:00:00,14.7583,68.934,,,,
4666,11/2/2022,1:15:00,14.7569,68.934,,,,
4667,11/2/2022,1:30:00,14.754,68.934,,,,
4668,11/2/2022,1:45:00,14.754,68.934,,,,
4669,11/2/2022,2:00:00,14.7525,68.934,,,,
4670,11/2/2022,2:15:00,14.7511,68.934,,,,
4671,11/2/2022,2:30:00,14.7521,68.763,,,,
4672,11/2/2022,2:45:00,14.7521,68.763,,,,
4673,11/2/2022,3:00:00,14.7521,68.763,,,,
4674,11/2/2022,3:15:00,14.7493,68.763,,,,
4675,11/2/2022,3:30:00,14.7506,68.763,,,,
4676,11/2/2022,3:45:00,14.7535,68.763,,,,
4677,11/2/2022,4:00:00,14.7506,68.763,,,,
4678,11/2/2022,4:15:00,14.7493,68.763,,,,
4679,11/2/2022,4:30:00,14.7535,68.763,,,,
4680,11/2/2022,4:45:00,14.755,68.763,,,,
4681,11/2/2022,5:00:00,14.7579,68.763,,,,
4682,11/2/2022,5:15:00,14.7564,68.763,,,,
4683,11/2/2022,5:30:00,14.7579,68.763,,,,
4684,11/2/2022,5:45:00,14.7579,68.763,,,,
4685,11/2/2022,6:00:00,14.7622,68.763,,,,
4686,11/2/2022,6:15:00,14.7608,68.763,,,,
4687,11/2/2022,6:30:00,14.7608,68.763,,,,
4688,11/2/2022,6:45:00,14.7622,68.763,,,,
4689,11/2/2022,7:00:00,14.7637,68.763,,,,
4690,11/2/2022,7:15:00,14.7679,68.763,,,,
4691,11/2/2022,7:30:00,14.769,68.592,,,,
4692,11/2/2022,7:45:00,14.7718,68.592,,,,
4693,11/2/2022,8:00:00,14.7733,68.592,,,,
4694,11/2/2022,8:15:00,14.7747,68.592,,,,
4695,11/2/2022,8:30:00,14.7776,68.592,,,,
4696,11/2/2022,8:45:00,14.7805,68.592,,,,
4697,11/2/2022,9:00:00,14.7833,68.592,,,,
4698,11/2/2022,9:15:00,14.7847,68.592,,,,
4699,11/2/2022,9:30:00,14.7847,68.592,,,,
4700,11/2/2022,9:45:00,14.7891,68.592,,,,
4701,11/2/2022,10:00:00,14.7891,68.592,,,,
4702,11/2/2022,10:15:00,14.7891,68.592,,,,
4703,11/2/2022,10:30:00,14.7862,68.592,,,,
4704,11/2/2022,10:45:00,14.7873,68.421,,,,
4705,11/2/2022,11:00:00,14.7873,68.421,,,,
4706,11/2/2022,11:15:00,14.783,68.421,,,,
4707,11/2/2022,11:30:00,14.7815,68.421,,,,
4708,11/2/2022,11:45:00,14.7786,68.421,,,,
4709,11/2/2022,12:00:00,14.7743,68.421,,,,
4710,11/2/2022,12:15:00,14.7715,68.421,,,,
4711,11/2/2022,12:30:00,14.7715,68.421,,,,
4712,11/2/2022,12:45:00,14.7686,68.421,,,,
4713,11/2/2022,13:00:00,14.7657,68.421,,,,
4714,11/2/2022,13:15:00,14.7614,68.421,,,,
4715,11/2/2022,13:30:00,14.7599,68.421,,,,
4716,11/2/2022,13:45:00,14.7543,68.421,,,,
4717,11/2/2022,14:00:00,14.7528,68.421,,,,
4718,11/2/2022,14:15:00,14.7485,68.421,,,,
4719,11/2/2022,14:30:00,14.747,68.421,,,,
4720,11/2/2022,14:45:00,14.747,68.421,,,,
4721,11/2/2022,15:00:00,14.7442,68.421,,,,
4722,11/2/2022,15:15:00,14.7428,68.421,,,,
4723,11/2/2022,15:30:00,14.7413,68.421,,,,
4724,11/2/2022,15:45:00,14.7399,68.421,,,,
4725,11/2/2022,16:00:00,14.7384,68.421,,,,
4726,11/2/2022,16:15:00,14.737,68.421,,,,
4727,11/2/2022,16:30:00,14.7355,68.421,,,,
4728,11/2/2022,16:45:00,14.7341,68.421,,,,
4729,11/2/2022,17:00:00,14.7355,68.421,,,,
4730,11/2/2022,17:15:00,14.736,68.592,,,,
4731,11/2/2022,17:30:00,14.7374,68.592,,,,
4732,11/2/2022,17:45:00,14.7331,68.592,,,,
4733,11/2/2022,18:00:00,14.7345,68.592,,,,
4734,11/2/2022,18:15:00,14.7389,68.592,,,,
4735,11/2/2022,18:30:00,14.7389,68.592,,,,
4736,11/2/2022,18:45:00,14.7431,68.592,,,,
4737,11/2/2022,19:00:00,14.7416,68.592,,,,
4738,11/2/2022,19:15:00,14.7431,68.592,,,,
4739,11/2/2022,19:30:00,14.746,68.592,,,,
4740,11/2/2022,19:45:00,14.7464,68.763,,,,
4741,11/2/2022,20:00:00,14.7479,68.763,,,,
4742,11/2/2022,20:15:00,14.7521,68.763,,,,
4743,11/2/2022,20:30:00,14.7564,68.763,,,,
4744,11/2/2022,20:45:00,14.7664,68.763,,,,
4745,11/2/2022,21:00:00,14.7593,68.763,,,,
4746,11/2/2022,21:15:00,14.7593,68.763,,,,
4747,11/2/2022,21:30:00,14.7579,68.763,,,,
4748,11/2/2022,21:45:00,14.7593,68.763,,,,
4749,11/2/2022,22:00:00,14.7596,68.934,,,,
4750,11/2/2022,22:15:00,14.764,68.934,,,,
4751,11/2/2022,22:30:00,14.7669,68.934,,,,
4752,11/2/2022,22:45:00,14.7698,68.934,,,,
4753,11/2/2022,23:00:00,14.7698,68.934,,,,
4754,11/2/2022,23:15:00,14.7683,68.934,,,,
4755,11/2/2022,23:30:00,14.7669,68.934,,,,
4756,11/2/2022,23:45:00,14.7683,68.934,,,,
4757,11/2/2022,0:00:00,14.7669,68.934,,,,
4758,11/3/2022,0:15:00,14.7683,68.934,,,,
4759,11/3/2022,0:30:00,14.7683,68.934,,,,
4760,11/3/2022,0:45:00,14.7669,68.934,,,,
4761,11/3/2022,1:00:00,14.7611,68.934,,,,
4762,11/3/2022,1:15:00,14.7625,68.934,,,,
4763,11/3/2022,1:30:00,14.7596,68.934,,,,
4764,11/3/2022,1:45:00,14.7583,68.934,,,,
4765,11/3/2022,2:00:00,14.754,68.934,,,,
4766,11/3/2022,2:15:00,14.754,68.934,,,,
4767,11/3/2022,2:30:00,14.7496,68.934,,,,
4768,11/3/2022,2:45:00,14.7525,68.934,,,,
4769,11/3/2022,3:00:00,14.7496,68.934,,,,
4770,11/3/2022,3:15:00,14.7496,68.934,,,,
4771,11/3/2022,3:30:00,14.7482,68.934,,,,
4772,11/3/2022,3:45:00,14.7496,68.934,,,,
4773,11/3/2022,4:00:00,14.7482,68.934,,,,
4774,11/3/2022,4:15:00,14.7467,68.934,,,,
4775,11/3/2022,4:30:00,14.7467,68.934,,,,
4776,11/3/2022,4:45:00,14.7453,68.934,,,,
4777,11/3/2022,5:00:00,14.7467,68.934,,,,
4778,11/3/2022,5:15:00,14.7467,68.934,,,,
4779,11/3/2022,5:30:00,14.7482,68.934,,,,
4780,11/3/2022,5:45:00,14.7467,68.934,,,,
4781,11/3/2022,6:00:00,14.7453,68.934,,,,
4782,11/3/2022,6:15:00,14.7467,68.934,,,,
4783,11/3/2022,6:30:00,14.7482,68.934,,,,
4784,11/3/2022,6:45:00,14.7511,68.934,,,,
4785,11/3/2022,7:00:00,14.7525,68.934,,,,
4786,11/3/2022,7:15:00,14.7554,68.934,,,,
4787,11/3/2022,7:30:00,14.7554,68.934,,,,
4788,11/3/2022,7:45:00,14.7611,68.934,,,,
4789,11/3/2022,8:00:00,14.7611,68.934,,,,
4790,11/3/2022,8:15:00,14.764,68.934,,,,
4791,11/3/2022,8:30:00,14.7669,68.934,,,,
4792,11/3/2022,8:45:00,14.7698,68.934,,,,
4793,11/3/2022,9:00:00,14.774,68.934,,,,
4794,11/3/2022,9:15:00,14.7783,68.934,,,,
4795,11/3/2022,9:30:00,14.7798,68.934,,,,
4796,11/3/2022,9:45:00,14.7827,68.934,,,,
4797,11/3/2022,10:00:00,14.7812,68.934,,,,
4798,11/3/2022,10:15:00,14.7841,68.934,,,,
4799,11/3/2022,10:30:00,14.7827,68.934,,,,
4800,11/3/2022,10:45:00,14.7783,68.934,,,,
4801,11/3/2022,11:00:00,14.7812,68.934,,,,
4802,11/3/2022,11:15:00,14.7798,68.934,,,,
4803,11/3/2022,11:30:00,14.7812,68.934,,,,
4804,11/3/2022,11:45:00,14.7783,68.934,,,,
4805,11/3/2022,12:00:00,14.7769,68.934,,,,
4806,11/3/2022,12:15:00,14.7727,68.934,,,,
4807,11/3/2022,12:30:00,14.7712,68.934,,,,
4808,11/3/2022,12:45:00,14.7698,68.934,,,,
4809,11/3/2022,13:00:00,14.7683,68.934,,,,
4810,11/3/2022,13:15:00,14.764,68.934,,,,
4811,11/3/2022,13:30:00,14.7554,68.934,,,,
4812,11/3/2022,13:45:00,14.7525,68.934,,,,
4813,11/3/2022,14:00:00,14.7482,68.934,,,,
4814,11/3/2022,14:15:00,14.7453,68.934,,,,
4815,11/3/2022,14:30:00,14.7425,68.934,,,,
4816,11/3/2022,14:45:00,14.7382,68.934,,,,
4817,11/3/2022,15:00:00,14.7382,68.934,,,,
4818,11/3/2022,15:15:00,14.7382,68.934,,,,
4819,11/3/2022,15:30:00,14.7353,68.934,,,,
4820,11/3/2022,15:45:00,14.7353,68.934,,,,
4821,11/3/2022,16:00:00,14.7338,68.934,,,,
4822,11/3/2022,16:15:00,14.7338,68.934,,,,
4823,11/3/2022,16:30:00,14.7367,68.934,,,,
4824,11/3/2022,16:45:00,14.7382,68.934,,,,
4825,11/3/2022,17:00:00,14.74,69.107,,,,
4826,11/3/2022,17:15:00,14.74,69.107,,,,
4827,11/3/2022,17:30:00,14.7386,69.107,,,,
4828,11/3/2022,17:45:00,14.7413,69.107,,,,
4829,11/3/2022,18:00:00,14.74,69.107,,,,
4830,11/3/2022,18:15:00,14.7442,69.107,,,,
4831,11/3/2022,18:30:00,14.7457,69.107,,,,
4832,11/3/2022,18:45:00,14.7486,69.107,,,,
4833,11/3/2022,19:00:00,14.7529,69.107,,,,
4834,11/3/2022,19:15:00,14.7543,69.107,,,,
4835,11/3/2022,19:30:00,14.7557,69.107,,,,
4836,11/3/2022,19:45:00,14.7586,69.107,,,,
4837,11/3/2022,20:00:00,14.7601,69.107,,,,
4838,11/3/2022,20:15:00,14.7644,69.107,,,,
4839,11/3/2022,20:30:00,14.7659,69.107,,,,
4840,11/3/2022,20:45:00,14.7659,69.107,,,,
4841,11/3/2022,21:00:00,14.7673,69.107,,,,
4842,11/3/2022,21:15:00,14.7676,69.278,,,,
4843,11/3/2022,21:30:00,14.7661,69.278,,,,
4844,11/3/2022,21:45:00,14.7661,69.278,,,,
4845,11/3/2022,22:00:00,14.7647,69.278,,,,
4846,11/3/2022,22:15:00,14.7676,69.278,,,,
4847,11/3/2022,22:30:00,14.7661,69.278,,,,
4848,11/3/2022,22:45:00,14.769,69.278,,,,
4849,11/3/2022,23:00:00,14.7673,69.107,,,,
4850,11/3/2022,23:15:00,14.7673,69.107,,,,
4851,11/3/2022,23:30:00,14.7659,69.107,,,,
4852,11/3/2022,23:45:00,14.7644,69.107,,,,
4853,11/3/2022,0:00:00,14.763,69.107,,,,
4854,11/4/2022,0:15:00,14.7615,69.107,,,,
4855,11/4/2022,0:30:00,14.7586,69.107,,,,
4856,11/4/2022,0:45:00,14.7543,69.107,,,,
4857,11/4/2022,1:00:00,14.7529,69.107,,,,
4858,11/4/2022,1:15:00,14.7515,69.107,,,,
4859,11/4/2022,1:30:00,14.7486,69.107,,,,
4860,11/4/2022,1:45:00,14.7486,69.107,,,,
4861,11/4/2022,2:00:00,14.7471,69.107,,,,
4862,11/4/2022,2:15:00,14.7471,69.107,,,,
4863,11/4/2022,2:30:00,14.7457,69.107,,,,
4864,11/4/2022,2:45:00,14.7467,68.934,,,,
4865,11/4/2022,3:00:00,14.7467,68.934,,,,
4866,11/4/2022,3:15:00,14.7467,68.934,,,,
4867,11/4/2022,3:30:00,14.7453,68.934,,,,
4868,11/4/2022,3:45:00,14.7453,68.934,,,,
4869,11/4/2022,4:00:00,14.744,68.934,,,,
4870,11/4/2022,4:15:00,14.7453,68.934,,,,
4871,11/4/2022,4:30:00,14.7411,68.934,,,,
4872,11/4/2022,4:45:00,14.7411,68.934,,,,
4873,11/4/2022,5:00:00,14.7421,68.763,,,,
4874,11/4/2022,5:15:00,14.7392,68.763,,,,
4875,11/4/2022,5:30:00,14.7377,68.763,,,,
4876,11/4/2022,5:45:00,14.7406,68.763,,,,
4877,11/4/2022,6:00:00,14.7406,68.763,,,,
4878,11/4/2022,6:15:00,14.7406,68.763,,,,
4879,11/4/2022,6:30:00,14.7406,68.763,,,,
4880,11/4/2022,6:45:00,14.7392,68.763,,,,
4881,11/4/2022,7:00:00,14.7389,68.592,,,,
4882,11/4/2022,7:15:00,14.7374,68.592,,,,
4883,11/4/2022,7:30:00,14.7389,68.592,,,,
4884,11/4/2022,7:45:00,14.7431,68.592,,,,
4885,11/4/2022,8:00:00,14.746,68.592,,,,
4886,11/4/2022,8:15:00,14.746,68.592,,,,
4887,11/4/2022,8:30:00,14.7518,68.592,,,,
4888,11/4/2022,8:45:00,14.7518,68.592,,,,
4889,11/4/2022,9:00:00,14.7514,68.421,,,,
4890,11/4/2022,9:15:00,14.7557,68.421,,,,
4891,11/4/2022,9:30:00,14.7557,68.421,,,,
4892,11/4/2022,9:45:00,14.7572,68.421,,,,
4893,11/4/2022,10:00:00,14.7599,68.421,,,,
4894,11/4/2022,10:15:00,14.7599,68.421,,,,
4895,11/4/2022,10:30:00,14.7614,68.421,,,,
4896,11/4/2022,10:45:00,14.7586,68.421,,,,
4897,11/4/2022,11:00:00,14.7596,68.248,,,,
4898,11/4/2022,11:15:00,14.7596,68.248,,,,
4899,11/4/2022,11:30:00,14.7596,68.248,,,,
4900,11/4/2022,11:45:00,14.7582,68.248,,,,
4901,11/4/2022,12:00:00,14.7582,68.248,,,,
4902,11/4/2022,12:15:00,14.7538,68.248,,,,
4903,11/4/2022,12:30:00,14.7496,68.248,,,,
4904,11/4/2022,12:45:00,14.7482,68.248,,,,
4905,11/4/2022,13:00:00,14.7438,68.248,,,,
4906,11/4/2022,13:15:00,14.7421,68.077,,,,
4907,11/4/2022,13:30:00,14.7363,68.077,,,,
4908,11/4/2022,13:45:00,14.7319,68.077,,,,
4909,11/4/2022,14:00:00,14.7305,68.077,,,,
4910,11/4/2022,14:15:00,14.729,68.077,,,,
4911,11/4/2022,14:30:00,14.7277,68.077,,,,
4912,11/4/2022,14:45:00,14.7219,68.077,,,,
4913,11/4/2022,15:00:00,14.7176,68.077,,,,
4914,11/4/2022,15:15:00,14.7176,68.077,,,,
4915,11/4/2022,15:30:00,14.7176,68.077,,,,
