"Plot Title: Bradford_15con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342064, SEN S/N: 20342064)","Temp, °F (LGR S/N: 20342064, SEN S/N: 20342064)","Stopped (LGR S/N: 20342064, SEN S/N: 20342064)","End Of File (LGR S/N: 20342064, SEN S/N: 20342064)"
1012,08/12/25 01:00:00 PM,97.1,77.83,,
1013,08/12/25 02:00:00 PM,98.5,78.17,,
1014,08/12/25 03:00:00 PM,99.6,78.53,,
1015,08/12/25 04:00:00 PM,100.3,78.85,,
1016,08/12/25 05:00:00 PM,101.0,78.94,,
1017,08/12/25 06:00:00 PM,101.4,78.89,,
1018,08/12/25 07:00:00 PM,101.8,78.85,,
1019,08/12/25 08:00:00 PM,102.2,78.67,,
1020,08/12/25 09:00:00 PM,102.2,78.46,,
1021,08/12/25 10:00:00 PM,102.2,78.31,,
1022,08/12/25 11:00:00 PM,102.9,78.17,,
1023,08/13/25 12:00:00 AM,102.6,78.01,,
1024,08/13/25 01:00:00 AM,102.9,77.85,,
1025,08/13/25 02:00:00 AM,103.3,77.68,,
1026,08/13/25 03:00:00 AM,103.3,77.52,,
1027,08/13/25 04:00:00 AM,103.3,77.31,,
1028,08/13/25 05:00:00 AM,103.3,77.07,,
1029,08/13/25 06:00:00 AM,103.4,76.86,,
1030,08/13/25 07:00:00 AM,103.4,76.69,,
1031,08/13/25 08:00:00 AM,103.7,76.77,,
1032,08/13/25 09:00:00 AM,104.1,77.04,,
1033,08/13/25 10:00:00 AM,104.4,77.47,,
1034,08/13/25 11:00:00 AM,105.1,78.04,,
1035,08/13/25 12:00:00 PM,105.8,78.71,,
1036,08/13/25 01:00:00 PM,106.9,79.25,,
1037,08/13/25 02:00:00 PM,107.2,79.39,,
1038,08/13/25 03:00:00 PM,106.9,79.18,,
1039,08/13/25 04:00:00 PM,107.2,79.12,,
1040,08/13/25 05:00:00 PM,107.2,79.21,,
1041,08/13/25 06:00:00 PM,107.6,79.36,,
1042,08/13/25 07:00:00 PM,107.6,79.36,,
1043,08/13/25 08:00:00 PM,107.6,79.23,,
1044,08/13/25 09:00:00 PM,107.6,79.00,,
1045,08/13/25 10:00:00 PM,107.3,78.75,,
1046,08/13/25 11:00:00 PM,107.3,78.53,,
1047,08/14/25 12:00:00 AM,106.9,78.37,,
1048,08/14/25 01:00:00 AM,106.9,78.17,,
1049,08/14/25 02:00:00 AM,106.6,77.97,,
1050,08/14/25 03:00:00 AM,106.6,77.76,,
1051,08/14/25 04:00:00 AM,106.2,77.56,,
1052,08/14/25 05:00:00 AM,105.9,77.34,,
1053,08/14/25 06:00:00 AM,105.5,77.14,,
1054,08/14/25 07:00:00 AM,105.5,77.04,,
1055,08/14/25 08:00:00 AM,105.9,77.13,,
1056,08/14/25 09:00:00 AM,105.9,77.41,,
1057,08/14/25 10:00:00 AM,106.2,77.76,,
1058,08/14/25 11:00:00 AM,106.9,78.33,,
1059,08/14/25 12:00:00 PM,107.6,78.87,,
1060,08/14/25 01:00:00 PM,107.9,79.65,,
1061,08/14/25 02:00:00 PM,108.7,79.81,,
1062,08/14/25 03:00:00 PM,108.7,79.95,,
1063,08/14/25 04:00:00 PM,108.6,80.10,,
1064,08/14/25 05:00:00 PM,109.7,80.15,,
1065,08/14/25 06:00:00 PM,109.0,80.28,,
1066,08/14/25 07:00:00 PM,109.0,80.20,,
1067,08/14/25 08:00:00 PM,108.6,79.99,,
1068,08/14/25 09:00:00 PM,108.7,79.79,,
1069,08/14/25 10:00:00 PM,108.3,79.48,,
1070,08/14/25 11:00:00 PM,108.0,79.11,,
1071,08/15/25 12:00:00 AM,107.6,78.75,,
1072,08/15/25 01:00:00 AM,107.3,78.46,,
1073,08/15/25 02:00:00 AM,106.9,78.17,,
1074,08/15/25 03:00:00 AM,107.0,77.90,,
1075,08/15/25 04:00:00 AM,106.6,77.63,,
1076,08/15/25 05:00:00 AM,106.3,77.40,,
1077,08/15/25 06:00:00 AM,105.5,77.16,,
1078,08/15/25 07:00:00 AM,105.6,77.02,,
1079,08/15/25 08:00:00 AM,105.5,77.16,,
1080,08/15/25 09:00:00 AM,105.9,77.52,,
1081,08/15/25 10:00:00 AM,106.6,77.95,,
1082,08/15/25 11:00:00 AM,106.9,78.55,,
1083,08/15/25 12:00:00 PM,107.6,79.14,,
1084,08/15/25 01:00:00 PM,108.3,79.93,,
1085,08/15/25 02:00:00 PM,108.6,80.33,,
1086,08/15/25 03:00:00 PM,109.3,80.65,,
1087,08/15/25 04:00:00 PM,110.0,80.96,,
1088,08/15/25 05:00:00 PM,109.7,80.56,,
1089,08/15/25 06:00:00 PM,109.7,80.42,,
1090,08/15/25 07:00:00 PM,109.0,80.11,,
1091,08/15/25 08:00:00 PM,108.7,79.79,,
1092,08/15/25 09:00:00 PM,108.3,79.32,,
1093,08/15/25 10:00:00 PM,108.0,79.03,,
1094,08/15/25 11:00:00 PM,107.6,78.71,,
1095,08/16/25 12:00:00 AM,107.3,78.37,,
1096,08/16/25 01:00:00 AM,106.9,78.04,,
1097,08/16/25 02:00:00 AM,106.6,77.76,,
1098,08/16/25 03:00:00 AM,106.3,77.47,,
1099,08/16/25 04:00:00 AM,107.4,77.22,,
1100,08/16/25 05:00:00 AM,105.6,76.98,,
1101,08/16/25 06:00:00 AM,105.6,76.73,,
1102,08/16/25 07:00:00 AM,105.2,76.55,,
1103,08/16/25 08:00:00 AM,104.8,76.64,,
1104,08/16/25 09:00:00 AM,105.2,76.98,,
1105,08/16/25 10:00:00 AM,105.9,77.56,,
1106,08/16/25 11:00:00 AM,106.6,78.37,,
1107,08/16/25 12:00:00 PM,107.2,79.09,,
1108,08/16/25 01:00:00 PM,108.7,79.86,,
1109,08/16/25 02:00:00 PM,108.6,80.20,,
1110,08/16/25 03:00:00 PM,108.6,80.35,,
1111,08/16/25 04:00:00 PM,107.9,79.56,,
1112,08/16/25 05:00:00 PM,108.0,79.21,,
1113,08/16/25 06:00:00 PM,102.9,78.55,,
1114,08/16/25 07:00:00 PM,105.5,78.30,,
1115,08/16/25 08:00:00 PM,104.0,77.85,,
1116,08/16/25 09:00:00 PM,103.7,77.45,,
1117,08/16/25 10:00:00 PM,103.3,77.18,,
1118,08/16/25 11:00:00 PM,103.4,76.96,,
1119,08/17/25 12:00:00 AM,103.0,76.73,,
1120,08/17/25 01:00:00 AM,103.0,76.57,,
1121,08/17/25 02:00:00 AM,102.7,76.37,,
1122,08/17/25 03:00:00 AM,102.3,76.17,,
1123,08/17/25 04:00:00 AM,101.6,75.99,,
1124,08/17/25 05:00:00 AM,101.6,75.85,,
1125,08/17/25 06:00:00 AM,101.2,75.70,,
1126,08/17/25 07:00:00 AM,101.2,75.58,,
1127,08/17/25 08:00:00 AM,101.2,75.58,,
1128,08/17/25 09:00:00 AM,101.2,75.67,,
1129,08/17/25 10:00:00 AM,101.2,75.85,,
1130,08/17/25 11:00:00 AM,101.9,76.19,,
1131,08/17/25 12:00:00 PM,102.3,76.51,,
1132,08/17/25 01:00:00 PM,103.0,77.05,,
1133,08/17/25 02:00:00 PM,103.3,77.59,,
1134,08/17/25 03:00:00 PM,103.7,77.83,,
1135,08/17/25 04:00:00 PM,104.0,78.17,,
1136,08/17/25 05:00:00 PM,104.0,78.19,,
1137,08/17/25 06:00:00 PM,104.4,78.19,,
1138,08/17/25 07:00:00 PM,104.4,78.12,,
1139,08/17/25 08:00:00 PM,104.8,77.97,,
1140,08/17/25 09:00:00 PM,104.4,77.70,,
1141,08/17/25 10:00:00 PM,104.1,77.41,,
1142,08/17/25 11:00:00 PM,104.1,77.14,,
1143,08/18/25 12:00:00 AM,104.1,76.86,,
1144,08/18/25 01:00:00 AM,103.7,76.55,,
1145,08/18/25 02:00:00 AM,103.4,76.24,,
1146,08/18/25 03:00:00 AM,103.1,75.96,,
1147,08/18/25 04:00:00 AM,103.1,75.72,,
1148,08/18/25 05:00:00 AM,102.7,75.51,,
1149,08/18/25 06:00:00 AM,102.4,75.33,,
1150,08/18/25 07:00:00 AM,102.7,75.18,,
1151,08/18/25 08:00:00 AM,102.7,75.33,,
1152,08/18/25 09:00:00 AM,103.1,75.76,,
1153,08/18/25 10:00:00 AM,104.1,76.33,,
1154,08/18/25 11:00:00 AM,104.8,77.04,,
1155,08/18/25 12:00:00 PM,105.1,77.81,,
1156,08/18/25 01:00:00 PM,106.2,78.33,,
1157,08/18/25 02:00:00 PM,106.2,78.73,,
1158,08/18/25 03:00:00 PM,106.5,79.14,,
1159,08/18/25 04:00:00 PM,107.2,79.39,,
1160,08/18/25 05:00:00 PM,107.6,79.38,,
1161,08/18/25 06:00:00 PM,107.6,79.36,,
1162,08/18/25 07:00:00 PM,107.3,78.98,,
1163,08/18/25 08:00:00 PM,106.9,78.66,,
1164,08/18/25 09:00:00 PM,106.2,78.31,,
1165,08/18/25 10:00:00 PM,105.5,77.95,,
1166,08/18/25 11:00:00 PM,105.5,77.67,,
1167,08/19/25 12:00:00 AM,105.9,77.40,,
1168,08/19/25 01:00:00 AM,105.5,77.16,,
1169,08/19/25 02:00:00 AM,105.2,76.96,,
1170,08/19/25 03:00:00 AM,104.5,76.71,,
1171,08/19/25 04:00:00 AM,104.1,76.46,,
1172,08/19/25 05:00:00 AM,103.8,76.23,,
1173,08/19/25 06:00:00 AM,103.4,76.03,,
1174,08/19/25 07:00:00 AM,103.1,75.88,,
1175,08/19/25 08:00:00 AM,103.4,76.03,,
1176,08/19/25 09:00:00 AM,103.8,76.50,,
1177,08/19/25 10:00:00 AM,104.1,77.11,,
1178,08/19/25 11:00:00 AM,104.4,77.68,,
1179,08/19/25 12:00:00 PM,104.7,78.10,,
1180,08/19/25 01:00:00 PM,105.4,78.87,,
1181,08/19/25 02:00:00 PM,105.4,78.69,,
1182,08/19/25 03:00:00 PM,105.4,78.67,,
1183,08/19/25 04:00:00 PM,105.5,78.39,,
1184,08/19/25 05:00:00 PM,106.2,78.42,,
1185,08/19/25 06:00:00 PM,105.5,78.42,,
1186,08/19/25 07:00:00 PM,105.8,78.28,,
1187,08/19/25 08:00:00 PM,105.5,78.03,,
1188,08/19/25 09:00:00 PM,105.5,77.70,,
1189,08/19/25 10:00:00 PM,104.8,77.36,,
1190,08/19/25 11:00:00 PM,104.4,77.05,,
1191,08/20/25 12:00:00 AM,104.5,76.71,,
1192,08/20/25 01:00:00 AM,104.1,76.37,,
1193,08/20/25 02:00:00 AM,103.8,76.08,,
1194,08/20/25 03:00:00 AM,103.4,75.79,,
1195,08/20/25 04:00:00 AM,103.4,75.54,,
1196,08/20/25 05:00:00 AM,102.7,75.34,,
1197,08/20/25 06:00:00 AM,102.7,75.16,,
1198,08/20/25 07:00:00 AM,102.4,75.09,,
1199,08/20/25 08:00:00 AM,102.4,75.22,,
1200,08/20/25 09:00:00 AM,102.7,75.67,,
1201,08/20/25 10:00:00 AM,103.4,76.32,,
1202,08/20/25 11:00:00 AM,103.7,76.96,,
1203,08/20/25 12:00:00 PM,104.1,77.36,,
1204,08/20/25 01:00:00 PM,104.4,77.92,,
1205,08/20/25 02:00:00 PM,105.5,78.48,,
1206,08/20/25 03:00:00 PM,106.2,78.93,,
1207,08/20/25 04:00:00 PM,106.1,79.18,,
1208,08/20/25 05:00:00 PM,106.5,79.23,,
1209,08/20/25 06:00:00 PM,106.5,79.09,,
1210,08/20/25 07:00:00 PM,106.2,78.93,,
1211,08/20/25 08:00:00 PM,101.1,77.95,,
1212,08/20/25 09:00:00 PM,101.9,77.54,,
1213,08/20/25 10:00:00 PM,102.2,77.31,,
1214,08/20/25 11:00:00 PM,102.6,77.14,,
1215,08/21/25 12:00:00 AM,102.3,76.93,,
1216,08/21/25 01:00:00 AM,102.3,76.62,,
1217,08/21/25 02:00:00 AM,101.9,76.35,,
1218,08/21/25 03:00:00 AM,101.2,76.08,,
1219,08/21/25 04:00:00 AM,101.6,75.81,,
1220,08/21/25 05:00:00 AM,101.2,75.58,,
1221,08/21/25 06:00:00 AM,101.3,75.31,,
1222,08/21/25 07:00:00 AM,101.3,75.15,,
1223,08/21/25 08:00:00 AM,100.9,75.22,,
1224,08/21/25 09:00:00 AM,102.0,75.70,,
1225,08/21/25 10:00:00 AM,101.9,76.37,,
1226,08/21/25 11:00:00 AM,102.6,77.16,,
1227,08/21/25 12:00:00 PM,103.3,77.58,,
1228,08/21/25 01:00:00 PM,103.6,78.28,,
1229,08/21/25 02:00:00 PM,104.3,78.85,,
1230,08/21/25 03:00:00 PM,105.4,79.18,,
1231,08/21/25 04:00:00 PM,105.4,79.36,,
1232,08/21/25 05:00:00 PM,105.4,79.41,,
1233,08/21/25 06:00:00 PM,104.4,78.39,,
1234,08/21/25 07:00:00 PM,96.7,77.18,,
1235,08/21/25 08:00:00 PM,98.2,76.98,,
1236,08/21/25 09:00:00 PM,99.3,76.89,,
1237,08/21/25 10:00:00 PM,100.1,76.75,,
1238,08/21/25 11:00:00 PM,100.1,76.48,,
1239,08/22/25 12:00:00 AM,99.7,76.17,,
1240,08/22/25 01:00:00 AM,98.7,75.79,,
1241,08/22/25 02:00:00 AM,98.3,75.49,,
1242,08/22/25 03:00:00 AM,98.3,75.25,,
1243,08/22/25 04:00:00 AM,98.7,75.07,,
1244,08/22/25 05:00:00 AM,98.4,74.93,,
1245,08/22/25 06:00:00 AM,98.4,74.75,,
1246,08/22/25 07:00:00 AM,98.0,74.62,,
1247,08/22/25 08:00:00 AM,98.0,74.79,,
1248,08/22/25 09:00:00 AM,98.7,75.29,,
1249,08/22/25 10:00:00 AM,99.4,75.79,,
1250,08/22/25 11:00:00 AM,87.7,75.52,,
1251,08/22/25 12:00:00 PM,95.3,76.41,,
1252,08/22/25 01:00:00 PM,97.5,77.27,,
1253,08/22/25 02:00:00 PM,97.1,77.63,,
1254,08/22/25 03:00:00 PM,97.8,78.06,,
1255,08/22/25 04:00:00 PM,98.9,78.40,,
1256,08/22/25 05:00:00 PM,99.6,78.31,,
1257,08/22/25 06:00:00 PM,99.6,78.12,,
1258,08/22/25 07:00:00 PM,99.3,77.83,,
1259,08/22/25 08:00:00 PM,98.9,77.43,,
1260,08/22/25 09:00:00 PM,98.6,77.13,,
1261,08/22/25 10:00:00 PM,97.9,76.87,,
1262,08/22/25 11:00:00 PM,97.5,76.66,,
1263,08/23/25 12:00:00 AM,96.8,76.44,,
1264,08/23/25 01:00:00 AM,96.4,76.19,,
1265,08/23/25 02:00:00 AM,96.5,75.94,,
1266,08/23/25 03:00:00 AM,96.5,75.76,,
1267,08/23/25 04:00:00 AM,96.5,75.58,,
1268,08/23/25 05:00:00 AM,96.1,75.38,,
1269,08/23/25 06:00:00 AM,95.8,75.20,,
1270,08/23/25 07:00:00 AM,95.8,75.20,,
1271,08/23/25 08:00:00 AM,93.9,74.95,,
1272,08/23/25 09:00:00 AM,93.6,74.80,,
1273,08/23/25 10:00:00 AM,94.7,75.15,,
1274,08/23/25 11:00:00 AM,95.0,75.54,,
1275,08/23/25 12:00:00 PM,95.4,76.05,,
1276,08/23/25 01:00:00 PM,96.4,76.62,,
1277,08/23/25 02:00:00 PM,97.1,76.89,,
1278,08/23/25 03:00:00 PM,94.9,77.04,,
1279,08/23/25 04:00:00 PM,95.7,77.02,,
1280,08/23/25 05:00:00 PM,83.6,75.72,,
1281,08/23/25 06:00:00 PM,79.9,76.37,,
1282,08/23/25 07:00:00 PM,84.3,76.24,,
1283,08/23/25 08:00:00 PM,87.3,76.05,,
1284,08/23/25 09:00:00 PM,86.6,75.85,,
1285,08/23/25 10:00:00 PM,86.9,75.63,,
1286,08/23/25 11:00:00 PM,85.8,75.45,,
1287,08/24/25 12:00:00 AM,85.9,75.24,,
1288,08/24/25 01:00:00 AM,87.0,75.02,,
1289,08/24/25 02:00:00 AM,87.3,74.84,,
1290,08/24/25 03:00:00 AM,88.1,74.68,,
1291,08/24/25 04:00:00 AM,88.5,74.52,,
1292,08/24/25 05:00:00 AM,88.8,74.43,,
1293,08/24/25 06:00:00 AM,89.6,74.34,,
1294,08/24/25 07:00:00 AM,90.3,74.28,,
1295,08/24/25 08:00:00 AM,91.1,74.26,,
1296,08/24/25 09:00:00 AM,91.8,74.37,,
1297,08/24/25 10:00:00 AM,92.5,74.68,,
1298,08/24/25 11:00:00 AM,93.2,75.11,,
1299,08/24/25 12:00:00 PM,94.6,75.70,,
1300,08/24/25 01:00:00 PM,95.7,76.24,,
1301,08/24/25 02:00:00 PM,96.4,76.60,,
1302,08/24/25 03:00:00 PM,97.1,76.96,,
1303,08/24/25 04:00:00 PM,98.2,77.13,,
1304,08/24/25 05:00:00 PM,98.9,77.34,,
1305,08/24/25 06:00:00 PM,99.7,77.31,,
1306,08/24/25 07:00:00 PM,100.0,77.22,,
1307,08/24/25 08:00:00 PM,100.4,77.05,,
1308,08/24/25 09:00:00 PM,101.2,76.86,,
1309,08/24/25 10:00:00 PM,101.2,76.64,,
1310,08/24/25 11:00:00 PM,101.2,76.46,,
1311,08/25/25 12:00:00 AM,101.2,76.30,,
1312,08/25/25 01:00:00 AM,101.2,76.14,,
1313,08/25/25 02:00:00 AM,101.2,75.94,,
1314,08/25/25 03:00:00 AM,101.2,75.78,,
1315,08/25/25 04:00:00 AM,101.6,75.58,,
1316,08/25/25 05:00:00 AM,101.6,75.40,,
1317,08/25/25 06:00:00 AM,101.3,75.20,,
1318,08/25/25 07:00:00 AM,101.6,75.07,,
1319,08/25/25 08:00:00 AM,102.0,75.07,,
1320,08/25/25 09:00:00 AM,102.4,75.33,,
1321,08/25/25 10:00:00 AM,102.3,75.76,,
1322,08/25/25 11:00:00 AM,104.1,76.24,,
1323,08/25/25 12:00:00 PM,103.7,76.75,,
1324,08/25/25 01:00:00 PM,104.4,77.31,,
1325,08/25/25 02:00:00 PM,105.1,77.63,,
1326,08/25/25 03:00:00 PM,105.5,77.90,,
1327,08/25/25 04:00:00 PM,106.2,78.13,,
1328,08/25/25 05:00:00 PM,106.2,78.19,,
1329,08/25/25 06:00:00 PM,106.6,78.19,,
1330,08/25/25 07:00:00 PM,106.6,78.04,,
1331,08/25/25 08:00:00 PM,106.6,77.90,,
1332,08/25/25 09:00:00 PM,106.2,77.70,,
1333,08/25/25 10:00:00 PM,106.3,77.45,,
1334,08/25/25 11:00:00 PM,105.5,77.22,,
1335,08/26/25 12:00:00 AM,105.6,77.00,,
1336,08/26/25 01:00:00 AM,105.2,76.78,,
1337,08/26/25 02:00:00 AM,105.2,76.57,,
1338,08/26/25 03:00:00 AM,104.9,76.35,,
1339,08/26/25 04:00:00 AM,104.5,76.15,,
1340,08/26/25 05:00:00 AM,104.2,75.88,,
1341,08/26/25 06:00:00 AM,104.2,75.60,,
1342,08/26/25 07:00:00 AM,103.8,75.29,,
1343,08/26/25 08:00:00 AM,103.5,75.11,,
1344,08/26/25 09:00:00 AM,103.5,75.20,,
1345,08/26/25 10:00:00 AM,103.8,75.61,,
1346,08/26/25 11:00:00 AM,104.1,76.14,,
1347,08/26/25 12:00:00 PM,104.8,76.84,,
1348,08/26/25 01:00:00 PM,105.5,77.52,,
1349,08/26/25 02:00:00 PM,106.6,77.95,,
1350,08/26/25 03:00:00 PM,106.6,78.22,,
1351,08/26/25 04:00:00 PM,106.9,78.31,,
1352,08/26/25 05:00:00 PM,106.9,78.24,,
1353,08/26/25 06:00:00 PM,106.9,78.12,,
1354,08/26/25 07:00:00 PM,107.0,77.90,,
1355,08/26/25 08:00:00 PM,107.0,77.61,,
1356,08/26/25 09:00:00 PM,106.3,77.34,,
1357,08/26/25 10:00:00 PM,105.9,76.98,,
1358,08/26/25 11:00:00 PM,105.6,76.48,,
1359,08/27/25 12:00:00 AM,104.5,75.94,,
1360,08/27/25 01:00:00 AM,103.8,75.38,,
1361,08/27/25 02:00:00 AM,103.1,74.84,,
1362,08/27/25 03:00:00 AM,102.8,74.39,,
1363,08/27/25 04:00:00 AM,102.1,73.94,,
1364,08/27/25 05:00:00 AM,101.4,73.51,,
1365,08/27/25 06:00:00 AM,101.4,73.15,,
1366,08/27/25 07:00:00 AM,100.3,72.93,,
1367,08/27/25 08:00:00 AM,100.7,72.97,,
1368,08/27/25 09:00:00 AM,101.0,73.24,,
1369,08/27/25 10:00:00 AM,101.4,73.89,,
1370,08/27/25 11:00:00 AM,102.0,74.61,,
1371,08/27/25 12:00:00 PM,102.7,75.29,,
1372,08/27/25 01:00:00 PM,103.4,76.03,,
1373,08/27/25 02:00:00 PM,104.1,76.62,,
1374,08/27/25 03:00:00 PM,104.5,77.00,,
1375,08/27/25 04:00:00 PM,105.2,77.34,,
1376,08/27/25 05:00:00 PM,105.5,77.31,,
1377,08/27/25 06:00:00 PM,105.2,77.20,,
1378,08/27/25 07:00:00 PM,104.8,76.98,,
1379,08/27/25 08:00:00 PM,104.8,76.71,,
1380,08/27/25 09:00:00 PM,104.9,76.50,,
1381,08/27/25 10:00:00 PM,104.5,76.28,,
1382,08/27/25 11:00:00 PM,104.1,76.05,,
1383,08/28/25 12:00:00 AM,103.8,75.76,,
1384,08/28/25 01:00:00 AM,103.1,75.45,,
1385,08/28/25 02:00:00 AM,103.1,75.18,,
1386,08/28/25 03:00:00 AM,102.4,74.93,,
1387,08/28/25 04:00:00 AM,102.0,74.66,,
1388,08/28/25 05:00:00 AM,101.7,74.48,,
1389,08/28/25 06:00:00 AM,101.3,74.32,,
1390,08/28/25 07:00:00 AM,101.3,74.21,,
1391,08/28/25 08:00:00 AM,101.3,74.39,,
1392,08/28/25 09:00:00 AM,101.3,74.80,,
1393,08/28/25 10:00:00 AM,102.0,75.25,,
1394,08/28/25 11:00:00 AM,102.3,76.03,,
1395,08/28/25 12:00:00 PM,103.4,76.62,,
1396,08/28/25 01:00:00 PM,104.1,77.49,,
1397,08/28/25 02:00:00 PM,105.1,77.90,,
1398,08/28/25 03:00:00 PM,105.1,77.90,,
1399,08/28/25 04:00:00 PM,105.5,78.12,,
1400,08/28/25 05:00:00 PM,105.5,78.03,,
1401,08/28/25 06:00:00 PM,104.8,77.52,,
1402,08/28/25 07:00:00 PM,104.4,77.22,,
1403,08/28/25 08:00:00 PM,104.5,77.02,,
1404,08/28/25 09:00:00 PM,104.1,76.71,,
1405,08/28/25 10:00:00 PM,103.8,76.37,,
1406,08/28/25 11:00:00 PM,103.4,76.10,,
1407,08/29/25 12:00:00 AM,103.4,75.88,,
1408,08/29/25 01:00:00 AM,103.1,75.63,,
1409,08/29/25 02:00:00 AM,102.7,75.34,,
1410,08/29/25 03:00:00 AM,102.0,75.06,,
1411,08/29/25 04:00:00 AM,102.0,74.80,,
1412,08/29/25 05:00:00 AM,101.3,74.55,,
1413,08/29/25 06:00:00 AM,101.0,74.26,,
1414,08/29/25 07:00:00 AM,100.6,74.12,,
1415,08/29/25 08:00:00 AM,100.6,74.21,,
1416,08/29/25 09:00:00 AM,100.9,74.50,,
1417,08/29/25 10:00:00 AM,101.3,74.93,,
1418,08/29/25 10:11:41 AM,,,Logged,Logged
