"Plot Title: Bradford_14cond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415362, SEN S/N: 21415362)","Temp, °F (LGR S/N: 21415362, SEN S/N: 21415362)","Coupler Detached (LGR S/N: 21415362, SEN S/N: 21415362)","Coupler Attached (LGR S/N: 21415362, SEN S/N: 21415362)","Host Connected (LGR S/N: 21415362, SEN S/N: 21415362)","Stopped (LGR S/N: 21415362, SEN S/N: 21415362)","End Of File (LGR S/N: 21415362, SEN S/N: 21415362)"
1797,04/23/24 10:00:00 AM,96.3,64.83,,,,,
1798,04/23/24 11:00:00 AM,96.3,65.16,,,,,
1799,04/23/24 12:00:00 PM,97.0,65.62,,,,,
1800,04/23/24 01:00:00 PM,98.1,66.20,,,,,
1801,04/23/24 02:00:00 PM,98.5,66.63,,,,,
1802,04/23/24 03:00:00 PM,97.7,66.97,,,,,
1803,04/23/24 04:00:00 PM,96.9,67.24,,,,,
1804,04/23/24 05:00:00 PM,96.6,67.53,,,,,
1805,04/23/24 06:00:00 PM,96.9,67.82,,,,,
1806,04/23/24 07:00:00 PM,97.6,67.93,,,,,
1807,04/23/24 08:00:00 PM,97.7,67.69,,,,,
1808,04/23/24 09:00:00 PM,98.8,67.44,,,,,
1809,04/23/24 10:00:00 PM,98.8,67.12,,,,,
1810,04/23/24 11:00:00 PM,98.8,66.78,,,,,
1811,04/24/24 12:00:00 AM,98.5,66.42,,,,,
1812,04/24/24 01:00:00 AM,98.5,66.06,,,,,
1813,04/24/24 02:00:00 AM,98.1,65.71,,,,,
1814,04/24/24 03:00:00 AM,97.8,65.30,,,,,
1815,04/24/24 04:00:00 AM,98.2,64.90,,,,,
1816,04/24/24 05:00:00 AM,98.2,64.58,,,,,
1817,04/24/24 06:00:00 AM,100.1,64.17,,,,,
1818,04/24/24 07:00:00 AM,97.5,63.84,,,,,
1819,04/24/24 08:00:00 AM,98.2,63.79,,,,,
1820,04/24/24 09:00:00 AM,98.6,64.00,,,,,
1821,04/24/24 10:00:00 AM,101.2,64.51,,,,,
1822,04/24/24 11:00:00 AM,103.0,65.08,,,,,
1823,04/24/24 12:00:00 PM,104.1,65.62,,,,,
1824,04/24/24 01:00:00 PM,105.5,66.25,,,,,
1825,04/24/24 02:00:00 PM,105.9,66.74,,,,,
1826,04/24/24 03:00:00 PM,105.5,67.08,,,,,
1827,04/24/24 04:00:00 PM,105.5,67.46,,,,,
1828,04/24/24 05:00:00 PM,106.9,67.71,,,,,
1829,04/24/24 06:00:00 PM,106.5,67.93,,,,,
1830,04/24/24 07:00:00 PM,106.9,68.05,,,,,
1831,04/24/24 08:00:00 PM,108.0,67.95,,,,,
1832,04/24/24 09:00:00 PM,107.7,67.71,,,,,
1833,04/24/24 10:00:00 PM,107.3,67.48,,,,,
1834,04/24/24 11:00:00 PM,107.3,67.19,,,,,
1835,04/25/24 12:00:00 AM,108.5,66.87,,,,,
1836,04/25/24 01:00:00 AM,107.8,66.49,,,,,
1837,04/25/24 02:00:00 AM,107.4,66.20,,,,,
1838,04/25/24 03:00:00 AM,107.0,65.84,,,,,
1839,04/25/24 04:00:00 AM,107.1,65.55,,,,,
1840,04/25/24 05:00:00 AM,107.1,65.23,,,,,
1841,04/25/24 06:00:00 AM,106.7,64.94,,,,,
1842,04/25/24 07:00:00 AM,107.1,64.72,,,,,
1843,04/25/24 08:00:00 AM,106.7,64.65,,,,,
1844,04/25/24 09:00:00 AM,108.2,64.89,,,,,
1845,04/25/24 10:00:00 AM,109.7,65.26,,,,,
1846,04/25/24 11:00:00 AM,111.9,65.80,,,,,
1847,04/25/24 12:00:00 PM,113.0,66.40,,,,,
1848,04/25/24 01:00:00 PM,115.1,67.19,,,,,
1849,04/25/24 02:00:00 PM,116.9,67.89,,,,,
1850,04/25/24 03:00:00 PM,116.9,68.52,,,,,
1851,04/25/24 04:00:00 PM,117.3,68.94,,,,,
1852,04/25/24 05:00:00 PM,117.2,69.33,,,,,
1853,04/25/24 06:00:00 PM,117.6,69.49,,,,,
1854,04/25/24 07:00:00 PM,118.3,69.62,,,,,
1855,04/25/24 08:00:00 PM,119.4,69.51,,,,,
1856,04/25/24 09:00:00 PM,119.1,69.35,,,,,
1857,04/25/24 10:00:00 PM,119.1,69.21,,,,,
1858,04/25/24 11:00:00 PM,119.5,69.03,,,,,
1859,04/26/24 12:00:00 AM,120.2,68.81,,,,,
1860,04/26/24 01:00:00 AM,119.5,68.59,,,,,
1861,04/26/24 02:00:00 AM,119.5,68.36,,,,,
1862,04/26/24 03:00:00 AM,119.2,68.11,,,,,
1863,04/26/24 04:00:00 AM,118.4,67.82,,,,,
1864,04/26/24 05:00:00 AM,118.1,67.60,,,,,
1865,04/26/24 06:00:00 AM,118.8,67.39,,,,,
1866,04/26/24 07:00:00 AM,118.1,67.23,,,,,
1867,04/26/24 08:00:00 AM,118.1,67.21,,,,,
1868,04/26/24 09:00:00 AM,119.2,67.39,,,,,
1869,04/26/24 10:00:00 AM,120.3,67.71,,,,,
1870,04/26/24 11:00:00 AM,121.4,68.11,,,,,
1871,04/26/24 12:00:00 PM,122.8,68.68,,,,,
1872,04/26/24 01:00:00 PM,123.9,69.17,,,,,
1873,04/26/24 02:00:00 PM,126.5,69.84,,,,,
1874,04/26/24 03:00:00 PM,127.6,70.29,,,,,
1875,04/26/24 04:00:00 PM,130.5,70.66,,,,,
1876,04/26/24 05:00:00 PM,130.9,70.77,,,,,
1877,04/26/24 06:00:00 PM,129.0,70.92,,,,,
1878,04/26/24 07:00:00 PM,131.6,70.86,,,,,
1879,04/26/24 08:00:00 PM,133.1,70.66,,,,,
1880,04/26/24 09:00:00 PM,131.6,70.45,,,,,
1881,04/26/24 10:00:00 PM,132.0,70.12,,,,,
1882,04/26/24 11:00:00 PM,131.7,69.87,,,,,
1883,04/27/24 12:00:00 AM,132.1,69.60,,,,,
1884,04/27/24 01:00:00 AM,128.4,69.33,,,,,
1885,04/27/24 02:00:00 AM,127.6,69.10,,,,,
1886,04/27/24 03:00:00 AM,128.4,68.85,,,,,
1887,04/27/24 04:00:00 AM,128.8,68.68,,,,,
1888,04/27/24 05:00:00 AM,127.7,68.56,,,,,
1889,04/27/24 06:00:00 AM,128.1,68.45,,,,,
1890,04/27/24 07:00:00 AM,127.7,68.36,,,,,
1891,04/27/24 08:00:00 AM,128.1,68.40,,,,,
1892,04/27/24 09:00:00 AM,128.1,68.50,,,,,
1893,04/27/24 10:00:00 AM,128.4,68.59,,,,,
1894,04/27/24 11:00:00 AM,129.5,68.72,,,,,
1895,04/27/24 12:00:00 PM,130.3,68.88,,,,,
1896,04/27/24 01:00:00 PM,130.6,69.12,,,,,
1897,04/27/24 02:00:00 PM,131.3,69.46,,,,,
1898,04/27/24 03:00:00 PM,131.7,69.82,,,,,
1899,04/27/24 04:00:00 PM,130.9,70.11,,,,,
1900,04/27/24 05:00:00 PM,130.5,70.27,,,,,
1901,04/27/24 06:00:00 PM,130.1,70.41,,,,,
1902,04/27/24 07:00:00 PM,130.9,70.43,,,,,
1903,04/27/24 08:00:00 PM,130.9,70.32,,,,,
1904,04/27/24 09:00:00 PM,130.5,70.18,,,,,
1905,04/27/24 10:00:00 PM,130.2,70.07,,,,,
1906,04/27/24 11:00:00 PM,130.6,69.93,,,,,
1907,04/28/24 12:00:00 AM,130.2,69.78,,,,,
1908,04/28/24 01:00:00 AM,130.2,69.62,,,,,
1909,04/28/24 02:00:00 AM,130.2,69.42,,,,,
1910,04/28/24 03:00:00 AM,130.2,69.24,,,,,
1911,04/28/24 04:00:00 AM,129.9,68.97,,,,,
1912,04/28/24 05:00:00 AM,129.2,68.76,,,,,
1913,04/28/24 06:00:00 AM,129.2,68.54,,,,,
1914,04/28/24 07:00:00 AM,128.8,68.38,,,,,
1915,04/28/24 08:00:00 AM,129.2,68.36,,,,,
1916,04/28/24 09:00:00 AM,129.5,68.47,,,,,
1917,04/28/24 10:00:00 AM,130.3,68.76,,,,,
1918,04/28/24 11:00:00 AM,130.3,68.97,,,,,
1919,04/28/24 12:00:00 PM,130.2,69.35,,,,,
1920,04/28/24 01:00:00 PM,129.8,69.69,,,,,
1921,04/28/24 02:00:00 PM,129.4,70.07,,,,,
1922,04/28/24 03:00:00 PM,128.3,70.34,,,,,
1923,04/28/24 04:00:00 PM,127.9,70.57,,,,,
1924,04/28/24 05:00:00 PM,127.5,70.74,,,,,
1925,04/28/24 06:00:00 PM,126.8,70.75,,,,,
1926,04/28/24 07:00:00 PM,126.8,70.74,,,,,
1927,04/28/24 08:00:00 PM,126.8,70.50,,,,,
1928,04/28/24 09:00:00 PM,127.2,70.20,,,,,
1929,04/28/24 10:00:00 PM,126.5,69.93,,,,,
1930,04/28/24 11:00:00 PM,126.1,69.66,,,,,
1931,04/29/24 12:00:00 AM,126.1,69.35,,,,,
1932,04/29/24 01:00:00 AM,125.4,69.01,,,,,
1933,04/29/24 02:00:00 AM,125.1,68.68,,,,,
1934,04/29/24 03:00:00 AM,125.5,68.43,,,,,
1935,04/29/24 04:00:00 AM,125.1,68.18,,,,,
1936,04/29/24 05:00:00 AM,124.8,67.89,,,,,
1937,04/29/24 06:00:00 AM,124.0,67.62,,,,,
1938,04/29/24 07:00:00 AM,123.7,67.39,,,,,
1939,04/29/24 08:00:00 AM,124.1,67.37,,,,,
1940,04/29/24 09:00:00 AM,124.8,67.57,,,,,
1941,04/29/24 10:00:00 AM,126.2,67.89,,,,,
1942,04/29/24 11:00:00 AM,128.1,68.36,,,,,
1943,04/29/24 12:00:00 PM,129.9,68.81,,,,,
1944,04/29/24 01:00:00 PM,131.7,69.37,,,,,
1945,04/29/24 02:00:00 PM,133.5,70.02,,,,,
1946,04/29/24 03:00:00 PM,134.2,70.56,,,,,
1947,04/29/24 04:00:00 PM,133.5,70.86,,,,,
1948,04/29/24 05:00:00 PM,133.4,71.15,,,,,
1949,04/29/24 06:00:00 PM,133.4,71.24,,,,,
1950,04/29/24 07:00:00 PM,133.4,71.24,,,,,
1951,04/29/24 08:00:00 PM,134.2,71.01,,,,,
1952,04/29/24 09:00:00 PM,133.8,70.77,,,,,
1953,04/29/24 10:00:00 PM,133.1,70.57,,,,,
1954,04/29/24 11:00:00 PM,133.5,70.48,,,,,
1955,04/30/24 12:00:00 AM,133.5,70.34,,,,,
1956,04/30/24 01:00:00 AM,133.5,70.18,,,,,
1957,04/30/24 02:00:00 AM,133.5,69.98,,,,,
1958,04/30/24 03:00:00 AM,133.5,69.75,,,,,
1959,04/30/24 04:00:00 AM,133.2,69.55,,,,,
1960,04/30/24 05:00:00 AM,132.8,69.35,,,,,
1961,04/30/24 06:00:00 AM,132.5,69.21,,,,,
1962,04/30/24 07:00:00 AM,132.5,69.12,,,,,
1963,04/30/24 08:00:00 AM,132.1,69.17,,,,,
1964,04/30/24 09:00:00 AM,132.8,69.33,,,,,
1965,04/30/24 10:00:00 AM,133.6,69.60,,,,,
1966,04/30/24 11:00:00 AM,134.3,69.98,,,,,
1967,04/30/24 12:00:00 PM,135.7,70.50,,,,,
1968,04/30/24 01:00:00 PM,136.8,70.92,,,,,
1969,04/30/24 02:00:00 PM,138.2,71.38,,,,,
1970,04/30/24 03:00:00 PM,139.3,71.76,,,,,
1971,04/30/24 04:00:00 PM,139.7,71.83,,,,,
1972,04/30/24 05:00:00 PM,140.0,72.09,,,,,
1973,04/30/24 06:00:00 PM,140.8,72.30,,,,,
1974,04/30/24 07:00:00 PM,141.1,72.28,,,,,
1975,04/30/24 08:00:00 PM,141.2,72.07,,,,,
1976,04/30/24 09:00:00 PM,141.2,71.74,,,,,
1977,04/30/24 10:00:00 PM,141.2,71.58,,,,,
1978,04/30/24 11:00:00 PM,141.2,71.47,,,,,
1979,05/01/24 12:00:00 AM,142.0,71.40,,,,,
1980,05/01/24 01:00:00 AM,141.2,71.26,,,,,
1981,05/01/24 02:00:00 AM,140.5,71.02,,,,,
1982,05/01/24 03:00:00 AM,140.5,70.81,,,,,
1983,05/01/24 04:00:00 AM,140.2,70.56,,,,,
1984,05/01/24 05:00:00 AM,139.8,70.29,,,,,
1985,05/01/24 06:00:00 AM,139.1,70.00,,,,,
1986,05/01/24 07:00:00 AM,138.7,69.84,,,,,
1987,05/01/24 08:00:00 AM,138.7,69.78,,,,,
1988,05/01/24 09:00:00 AM,139.1,69.91,,,,,
1989,05/01/24 10:00:00 AM,139.8,70.23,,,,,
1990,05/01/24 11:00:00 AM,141.3,70.68,,,,,
1991,05/01/24 12:00:00 PM,142.7,71.15,,,,,
1992,05/01/24 01:00:00 PM,144.2,71.71,,,,,
1993,05/01/24 02:00:00 PM,146.0,72.34,,,,,
1994,05/01/24 03:00:00 PM,147.8,72.86,,,,,
1995,05/01/24 04:00:00 PM,148.1,73.29,,,,,
1996,05/01/24 05:00:00 PM,148.9,73.45,,,,,
1997,05/01/24 06:00:00 PM,149.2,73.45,,,,,
1998,05/01/24 07:00:00 PM,148.9,73.33,,,,,
1999,05/01/24 08:00:00 PM,149.2,73.22,,,,,
2000,05/01/24 09:00:00 PM,148.9,72.97,,,,,
2001,05/01/24 10:00:00 PM,147.8,72.73,,,,,
2002,05/01/24 11:00:00 PM,147.8,72.50,,,,,
2003,05/02/24 12:00:00 AM,147.8,72.30,,,,,
2004,05/02/24 01:00:00 AM,147.5,72.07,,,,,
2005,05/02/24 02:00:00 AM,147.9,71.82,,,,,
2006,05/02/24 03:00:00 AM,147.5,71.60,,,,,
2007,05/02/24 04:00:00 AM,147.5,71.44,,,,,
2008,05/02/24 05:00:00 AM,147.2,71.24,,,,,
2009,05/02/24 06:00:00 AM,146.8,71.02,,,,,
2010,05/02/24 07:00:00 AM,146.1,70.84,,,,,
2011,05/02/24 08:00:00 AM,146.1,70.84,,,,,
2012,05/02/24 09:00:00 AM,146.1,71.02,,,,,
2013,05/02/24 10:00:00 AM,147.5,71.42,,,,,
2014,05/02/24 11:00:00 AM,149.4,71.96,,,,,
2015,05/02/24 12:00:00 PM,150.8,72.45,,,,,
2016,05/02/24 01:00:00 PM,152.2,72.91,,,,,
2017,05/02/24 02:00:00 PM,153.7,73.29,,,,,
2018,05/02/24 03:00:00 PM,155.5,73.76,,,,,
2019,05/02/24 04:00:00 PM,156.2,73.96,,,,,
2020,05/02/24 05:00:00 PM,156.6,74.17,,,,,
2021,05/02/24 06:00:00 PM,157.0,74.23,,,,,
2022,05/02/24 07:00:00 PM,157.0,74.19,,,,,
2023,05/02/24 08:00:00 PM,157.0,73.89,,,,,
2024,05/02/24 09:00:00 PM,157.0,73.65,,,,,
2025,05/02/24 10:00:00 PM,156.7,73.47,,,,,
2026,05/02/24 11:00:00 PM,156.3,73.27,,,,,
2027,05/03/24 12:00:00 AM,155.6,73.15,,,,,
2028,05/03/24 01:00:00 AM,156.3,72.97,,,,,
2029,05/03/24 02:00:00 AM,155.2,72.82,,,,,
2030,05/03/24 03:00:00 AM,155.2,72.66,,,,,
2031,05/03/24 04:00:00 AM,155.3,72.50,,,,,
2032,05/03/24 05:00:00 AM,155.3,72.34,,,,,
2033,05/03/24 06:00:00 AM,154.2,72.16,,,,,
2034,05/03/24 07:00:00 AM,153.8,72.00,,,,,
2035,05/03/24 08:00:00 AM,153.8,72.00,,,,,
2036,05/03/24 09:00:00 AM,154.9,72.14,,,,,
2037,05/03/24 10:00:00 AM,154.2,72.45,,,,,
2038,05/03/24 11:00:00 AM,155.6,72.86,,,,,
2039,05/03/24 12:00:00 PM,156.7,73.29,,,,,
2040,05/03/24 01:00:00 PM,157.8,73.63,,,,,
2041,05/03/24 02:00:00 PM,159.6,74.28,,,,,
2042,05/03/24 03:00:00 PM,160.6,74.75,,,,,
2043,05/03/24 04:00:00 PM,161.7,75.13,,,,,
2044,05/03/24 05:00:00 PM,162.1,75.18,,,,,
2045,05/03/24 06:00:00 PM,161.7,75.16,,,,,
2046,05/03/24 07:00:00 PM,161.7,75.06,,,,,
2047,05/03/24 08:00:00 PM,162.1,74.75,,,,,
2048,05/03/24 09:00:00 PM,163.3,74.46,,,,,
2049,05/03/24 10:00:00 PM,162.5,74.23,,,,,
2050,05/03/24 11:00:00 PM,161.1,73.87,,,,,
2051,05/04/24 12:00:00 AM,160.7,73.85,,,,,
2052,05/04/24 01:00:00 AM,160.7,73.53,,,,,
2053,05/04/24 02:00:00 AM,160.0,73.38,,,,,
2054,05/04/24 03:00:00 AM,160.0,73.24,,,,,
2055,05/04/24 04:00:00 AM,160.0,73.06,,,,,
2056,05/04/24 05:00:00 AM,159.7,72.88,,,,,
2057,05/04/24 06:00:00 AM,159.0,72.70,,,,,
2058,05/04/24 07:00:00 AM,159.0,72.59,,,,,
2059,05/04/24 08:00:00 AM,159.0,72.55,,,,,
2060,05/04/24 09:00:00 AM,159.0,72.64,,,,,
2061,05/04/24 10:00:00 AM,159.0,72.79,,,,,
2062,05/04/24 11:00:00 AM,160.1,73.04,,,,,
2063,05/04/24 12:00:00 PM,161.1,73.36,,,,,
2064,05/04/24 01:00:00 PM,161.8,73.80,,,,,
2065,05/04/24 02:00:00 PM,162.9,74.07,,,,,
2066,05/04/24 03:00:00 PM,162.9,74.28,,,,,
2067,05/04/24 04:00:00 PM,163.6,74.39,,,,,
2068,05/04/24 05:00:00 PM,164.4,74.52,,,,,
2069,05/04/24 06:00:00 PM,164.0,74.53,,,,,
2070,05/04/24 07:00:00 PM,164.4,74.52,,,,,
2071,05/04/24 08:00:00 PM,164.8,74.44,,,,,
2072,05/04/24 09:00:00 PM,165.2,74.17,,,,,
2073,05/04/24 10:00:00 PM,165.2,73.96,,,,,
2074,05/04/24 11:00:00 PM,164.1,73.80,,,,,
2075,05/05/24 12:00:00 AM,163.7,73.53,,,,,
2076,05/05/24 01:00:00 AM,163.4,73.33,,,,,
2077,05/05/24 02:00:00 AM,163.0,73.18,,,,,
2078,05/05/24 03:00:00 AM,163.0,72.99,,,,,
2079,05/05/24 04:00:00 AM,162.7,72.79,,,,,
2080,05/05/24 05:00:00 AM,162.0,72.59,,,,,
2081,05/05/24 06:00:00 AM,161.2,72.37,,,,,
2082,05/05/24 07:00:00 AM,161.2,72.23,,,,,
2083,05/05/24 08:00:00 AM,160.9,72.30,,,,,
2084,05/05/24 09:00:00 AM,161.2,72.48,,,,,
2085,05/05/24 10:00:00 AM,161.9,72.88,,,,,
2086,05/05/24 11:00:00 AM,163.0,73.31,,,,,
2087,05/05/24 12:00:00 PM,163.7,73.60,,,,,
2088,05/05/24 01:00:00 PM,164.4,73.94,,,,,
2089,05/05/24 02:00:00 PM,164.8,74.05,,,,,
2090,05/05/24 03:00:00 PM,165.1,74.46,,,,,
2091,05/05/24 04:00:00 PM,165.5,74.64,,,,,
2092,05/05/24 05:00:00 PM,165.8,74.88,,,,,
2093,05/05/24 06:00:00 PM,165.8,74.77,,,,,
2094,05/05/24 07:00:00 PM,165.9,74.64,,,,,
2095,05/05/24 08:00:00 PM,165.5,74.52,,,,,
2096,05/05/24 09:00:00 PM,165.5,74.28,,,,,
2097,05/05/24 10:00:00 PM,165.5,74.12,,,,,
2098,05/05/24 11:00:00 PM,165.9,73.94,,,,,
2099,05/06/24 12:00:00 AM,165.6,73.72,,,,,
2100,05/06/24 01:00:00 AM,165.6,73.53,,,,,
2101,05/06/24 02:00:00 AM,165.2,73.40,,,,,
2102,05/06/24 03:00:00 AM,165.2,73.27,,,,,
2103,05/06/24 04:00:00 AM,165.3,73.11,,,,,
2104,05/06/24 05:00:00 AM,165.3,72.91,,,,,
2105,05/06/24 06:00:00 AM,164.2,72.79,,,,,
2106,05/06/24 07:00:00 AM,164.2,72.66,,,,,
2107,05/06/24 08:00:00 AM,164.2,72.73,,,,,
2108,05/06/24 09:00:00 AM,164.2,72.86,,,,,
2109,05/06/24 10:00:00 AM,164.9,73.20,,,,,
2110,05/06/24 11:00:00 AM,165.6,73.60,,,,,
2111,05/06/24 12:00:00 PM,166.7,73.89,,,,,
2112,05/06/24 01:00:00 PM,167.0,74.14,,,,,
2113,05/06/24 02:00:00 PM,167.7,74.59,,,,,
2114,05/06/24 03:00:00 PM,168.4,74.88,,,,,
2115,05/06/24 04:00:00 PM,169.5,75.16,,,,,
2116,05/06/24 05:00:00 PM,169.9,75.34,,,,,
2117,05/06/24 06:00:00 PM,170.6,75.54,,,,,
2118,05/06/24 07:00:00 PM,170.6,75.51,,,,,
2119,05/06/24 08:00:00 PM,170.2,75.43,,,,,
2120,05/06/24 09:00:00 PM,171.4,75.11,,,,,
2121,05/06/24 10:00:00 PM,171.0,74.86,,,,,
2122,05/06/24 11:00:00 PM,170.3,74.68,,,,,
2123,05/07/24 12:00:00 AM,169.6,74.46,,,,,
2124,05/07/24 01:00:00 AM,169.2,74.23,,,,,
2125,05/07/24 02:00:00 AM,168.9,73.98,,,,,
2126,05/07/24 03:00:00 AM,168.5,73.81,,,,,
2127,05/07/24 04:00:00 AM,168.2,73.60,,,,,
2128,05/07/24 05:00:00 AM,167.5,73.38,,,,,
2129,05/07/24 06:00:00 AM,167.5,73.20,,,,,
2130,05/07/24 07:00:00 AM,166.7,73.06,,,,,
2131,05/07/24 08:00:00 AM,166.7,73.11,,,,,
2132,05/07/24 09:00:00 AM,166.7,73.22,,,,,
2133,05/07/24 10:00:00 AM,166.3,73.49,,,,,
2134,05/07/24 11:00:00 AM,167.4,73.98,,,,,
2135,05/07/24 12:00:00 PM,168.1,74.21,,,,,
2136,05/07/24 01:00:00 PM,168.4,74.86,,,,,
2137,05/07/24 02:00:00 PM,169.9,75.51,,,,,
2138,05/07/24 03:00:00 PM,170.9,75.94,,,,,
2139,05/07/24 04:00:00 PM,171.7,76.19,,,,,
2140,05/07/24 05:00:00 PM,172.0,76.37,,,,,
2141,05/07/24 06:00:00 PM,172.4,76.50,,,,,
2142,05/07/24 07:00:00 PM,172.7,76.48,,,,,
2143,05/07/24 08:00:00 PM,172.4,76.23,,,,,
2144,05/07/24 09:00:00 PM,173.5,75.92,,,,,
2145,05/07/24 10:00:00 PM,173.2,75.52,,,,,
2146,05/07/24 11:00:00 PM,172.5,75.18,,,,,
2147,05/08/24 12:00:00 AM,171.0,74.84,,,,,
2148,05/08/24 01:00:00 AM,170.3,74.52,,,,,
2149,05/08/24 02:00:00 AM,169.6,74.21,,,,,
2150,05/08/24 03:00:00 AM,168.5,73.90,,,,,
2151,05/08/24 04:00:00 AM,168.6,73.69,,,,,
2152,05/08/24 05:00:00 AM,168.6,73.47,,,,,
2153,05/08/24 06:00:00 AM,167.8,73.24,,,,,
2154,05/08/24 07:00:00 AM,167.5,73.04,,,,,
2155,05/08/24 08:00:00 AM,167.5,73.02,,,,,
2156,05/08/24 09:00:00 AM,167.9,73.22,,,,,
2157,05/08/24 10:00:00 AM,168.6,73.60,,,,,
2158,05/08/24 11:00:00 AM,6.5,69.91,,,,,
2159,05/08/24 12:00:00 PM,20.3,80.94,,,,,
2160,05/08/24 01:00:00 PM,20.2,89.26,,,,,
2161,05/08/24 02:00:00 PM,6.4,91.76,,,,,
2162,05/08/24 03:00:00 PM,7.1,91.76,,,,,
2163,05/08/24 04:00:00 PM,6.4,90.61,,,,,
2164,05/08/24 05:00:00 PM,13.4,76.53,,,,,
2165,05/08/24 06:00:00 PM,6.5,79.45,,,,,
2166,05/08/24 07:00:00 PM,3.9,79.61,,,,,
2167,05/08/24 08:00:00 PM,3.9,80.29,,,,,
2168,05/08/24 09:00:00 PM,3.9,80.37,,,,,
2169,05/08/24 10:00:00 PM,6.5,80.37,,,,,
2170,05/08/24 11:00:00 PM,6.5,80.06,,,,,
2171,05/09/24 12:00:00 AM,7.2,79.90,,,,,
2172,05/09/24 01:00:00 AM,20.3,79.88,,,,,
2173,05/09/24 02:00:00 AM,6.5,79.70,,,,,
2174,05/09/24 03:00:00 AM,6.5,79.56,,,,,
2175,05/09/24 04:00:00 AM,3.9,79.43,,,,,
2176,05/09/24 05:00:00 AM,6.5,79.23,,,,,
2177,05/09/24 06:00:00 AM,6.5,79.16,,,,,
2178,05/09/24 07:00:00 AM,7.2,79.39,,,,,
2179,05/09/24 08:00:00 AM,6.5,80.35,,,,,
2180,05/09/24 09:00:00 AM,20.3,80.15,,,,,
2181,05/09/24 09:01:20 AM,,,,Logged,,,
2182,05/09/24 09:01:31 AM,,,,,Logged,,
2183,05/09/24 09:01:36 AM,,,,,,Logged,Logged
